Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:45:16,cnn,6,32,False,0.6967,0.7796,0.7438,0.6000,0.6642,Steganalysis/logs/CNN_D6_F32_20260126-034339/best_model.keras
