epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5874999761581421,0.6410388350486755,0.8566800951957703,0.5,0.5,10.818778038024902
1,0.6141666769981384,0.7010444402694702,0.5986387133598328,0.5,0.4697110950946808,1.5087511539459229
2,0.6299999952316284,0.7267569899559021,0.5891943573951721,0.5,0.6499555706977844,0.76662677526474
3,0.625,0.7100319862365723,0.571713387966156,0.5,0.6929110884666443,0.6808570623397827
4,0.6133333444595337,0.7112486362457275,0.5632678270339966,0.6433333158493042,0.7114666700363159,0.6148491501808167
5,0.6341666579246521,0.7206736207008362,0.5583049654960632,0.6133333444595337,0.6691111326217651,0.6134616732597351
6,0.6341666579246521,0.7294249534606934,0.5506382584571838,0.6133333444595337,0.7333778142929077,0.5607225298881531
7,0.6341666579246521,0.7263402342796326,0.556254506111145,0.5166666507720947,0.6089777946472168,0.9715494513511658
8,0.6291666626930237,0.70799720287323,0.556770384311676,0.6133333444595337,0.7282222509384155,0.5921268463134766
9,0.6358333230018616,0.7353416681289673,0.5387556552886963,0.5099999904632568,0.6793999075889587,0.6702582836151123
10,0.6491666436195374,0.7489110827445984,0.5176010727882385,0.6399999856948853,0.7295333743095398,0.5313459038734436
11,0.6399999856948853,0.7409777641296387,0.5261864066123962,0.6399999856948853,0.7331333160400391,0.5317925214767456
12,0.6391666531562805,0.744802713394165,0.5273689031600952,0.6666666865348816,0.7346222400665283,0.5674776434898376
13,0.6449999809265137,0.7480916976928711,0.5180881023406982,0.6766666769981384,0.7749777436256409,0.5172494649887085
14,0.6708333492279053,0.7721861004829407,0.5132465958595276,0.7200000286102295,0.8127111196517944,0.5100475549697876
15,0.6600000262260437,0.7639999985694885,0.5171056389808655,0.6333333253860474,0.7368221879005432,0.6130192875862122
16,0.6541666388511658,0.7586638927459717,0.5170317888259888,0.6700000166893005,0.7542444467544556,0.5404544472694397
17,0.6741666793823242,0.7809292078018188,0.5099219083786011,0.6200000047683716,0.7390221953392029,0.5548298954963684
18,0.6641666889190674,0.7610944509506226,0.5077041387557983,0.6666666865348816,0.7754444479942322,0.5161575078964233
19,0.6566666960716248,0.7654930353164673,0.5041804909706116,0.6899999976158142,0.7979777455329895,0.5025896430015564
20,0.6875,0.7965860962867737,0.4890071749687195,0.6766666769981384,0.7797555327415466,0.4935230612754822
21,0.6899999976158142,0.7958457469940186,0.49962595105171204,0.653333306312561,0.7674221992492676,0.5302670001983643
22,0.6875,0.7905679941177368,0.4904662072658539,0.6466666460037231,0.7751777768135071,0.5244488716125488
23,0.684166669845581,0.7997986078262329,0.48784422874450684,0.6600000262260437,0.7920666933059692,0.4904765784740448
24,0.6875,0.8036861419677734,0.4843236207962036,0.6600000262260437,0.7670221924781799,0.5137722492218018
25,0.7091666460037231,0.8157458901405334,0.4833458364009857,0.7066666483879089,0.8076444864273071,0.48942673206329346
26,0.6949999928474426,0.8027889132499695,0.48542290925979614,0.6866666674613953,0.7989778518676758,0.4858439564704895
27,0.6858333349227905,0.7982680797576904,0.4877482056617737,0.6666666865348816,0.7902665734291077,0.4969725012779236
28,0.6916666626930237,0.8010028004646301,0.4845924973487854,0.6733333468437195,0.8008666634559631,0.49496445059776306
29,0.6875,0.797666609287262,0.48609939217567444,0.6766666769981384,0.7979332804679871,0.49230778217315674
