Metric,Mean,Std,Num_Runs
Val_Acc,0.6378833333333334,0.0116628327033644,6
Val_AUC,0.7305666666666667,0.01680769664965029,6
Precision,0.6190166666666667,0.03934327981582962,6
Recall,0.7536833333333334,0.12914374033094547,6
F1,0.6716666666666667,0.03874814404157529,6
Total_Time(s),209.60333333333332,6.581789017179656,6
Max_RAM(MB),3065.2983333333336,293.74918862299296,6
