Metric,Mean,Std,Num_Runs
Val_Acc,0.64246,0.009284658792270658,10
Val_AUC,0.73664,0.014465376286537148,10
Precision,0.6485000000000001,0.05369883094113359,10
Recall,0.6734600000000001,0.16834423199042028,10
F1,0.6445200000000001,0.06046736126025162,10
Total_Time(s),225.21599999999998,5.1493261695099495,10
Max_RAM(MB),3212.531,445.45783901883834,10
