Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:37:30,cnn,3,32,False,0.6300,0.6282,0.5852,0.8933,0.7071,Steganalysis/logs/CNN_D3_F32_20260126-033627/best_model.keras
