Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 04:23:06,cnn,4,32,False,0.6600,0.7024,0.7222,0.5200,0.6047,Steganalysis/logs/CNN_D4_F32_20260126-042153/best_model.keras
