Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 04:17:29,cnn,4,32,False,0.6433,0.6832,0.7172,0.4733,0.5703,Steganalysis/logs/CNN_D4_F32_20260126-041618/best_model.keras
