epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5958333611488342,0.6456527709960938,0.6962475180625916,0.6033333539962769,0.5321555733680725,0.7643148303031921
1,0.6433333158493042,0.7190166711807251,0.6016796827316284,0.6033333539962769,0.670044481754303,0.623124361038208
2,0.6316666603088379,0.7122305631637573,0.5954340696334839,0.6133333444595337,0.6763555407524109,0.6160585284233093
3,0.6158333420753479,0.7023667097091675,0.59458327293396,0.6200000047683716,0.6774444580078125,0.6083105802536011
4,0.6241666674613953,0.7094680070877075,0.5802206993103027,0.6100000143051147,0.6914666891098022,0.5868579149246216
5,0.6266666650772095,0.7244292497634888,0.5557113885879517,0.6100000143051147,0.6797555685043335,0.5785426497459412
6,0.637499988079071,0.7275958061218262,0.5560784935951233,0.5566666722297668,0.6663556098937988,0.5720008611679077
7,0.6258333325386047,0.7237235903739929,0.5531262159347534,0.5533333420753479,0.6710222363471985,0.5644006729125977
8,0.6449999809265137,0.7412693500518799,0.5438349843025208,0.5799999833106995,0.6764000058174133,0.5658811926841736
9,0.6766666769981384,0.7591485977172852,0.5400742292404175,0.5566666722297668,0.6669334173202515,0.5766440629959106
10,0.6758333444595337,0.7638610005378723,0.5357771515846252,0.596666693687439,0.6986444592475891,0.5678619146347046
11,0.6650000214576721,0.7530278563499451,0.5337980389595032,0.6166666746139526,0.7090444564819336,0.5386916399002075
12,0.6474999785423279,0.7502485513687134,0.5309158563613892,0.5866666436195374,0.6955999732017517,0.5378292798995972
13,0.659166693687439,0.763390302658081,0.5215983986854553,0.5933333039283752,0.7095333337783813,0.531413733959198
14,0.6616666913032532,0.7649166584014893,0.5160441398620605,0.5799999833106995,0.7070000767707825,0.5309752821922302
15,0.6541666388511658,0.765041708946228,0.5175465941429138,0.5766666531562805,0.7081778049468994,0.5268089771270752
16,0.6675000190734863,0.772468090057373,0.5105635523796082,0.6133333444595337,0.7407333254814148,0.5210699439048767
17,0.6741666793823242,0.7724111676216125,0.5159627199172974,0.596666693687439,0.718488872051239,0.5216580629348755
18,0.6816666722297668,0.775320827960968,0.5120102763175964,0.6133333444595337,0.7171555161476135,0.5157392621040344
19,0.6691666841506958,0.7832777500152588,0.508598268032074,0.6233333349227905,0.736133337020874,0.5086612105369568
20,0.6683333516120911,0.7723459005355835,0.5114834308624268,0.5933333039283752,0.724911093711853,0.5195246934890747
21,0.684166669845581,0.7860346436500549,0.5009335875511169,0.5799999833106995,0.7171333432197571,0.538037896156311
22,0.6666666865348816,0.779348611831665,0.5034286379814148,0.6166666746139526,0.7369111180305481,0.5028250813484192
23,0.6541666388511658,0.7573527693748474,0.5142945051193237,0.6233333349227905,0.7335110306739807,0.5124027729034424
24,0.6758333444595337,0.7759013772010803,0.5064294934272766,0.6133333444595337,0.7311999797821045,0.5038407444953918
25,0.6666666865348816,0.785894513130188,0.4992225766181946,0.6033333539962769,0.7280444502830505,0.5015779137611389
26,0.6683333516120911,0.7791666984558105,0.49520355463027954,0.6633333563804626,0.7480000257492065,0.5042911767959595
27,0.6858333349227905,0.7930444478988647,0.4929235279560089,0.6200000047683716,0.7463333606719971,0.495217889547348
28,0.6941666603088379,0.7959888577461243,0.4933098256587982,0.5933333039283752,0.7287777662277222,0.5092411041259766
29,0.6658333539962769,0.779241681098938,0.4997098743915558,0.6433333158493042,0.7492222189903259,0.4960969090461731
