epoch,accuracy,auc,duration,loss,ram_usage,val_accuracy,val_auc,val_loss
0,0.5896946787834167,0.6349973082542419,20.251430988311768,0.8136707544326782,3118.078125,0.6150442361831665,0.5283107757568359,1.7049574851989746
1,0.5935114622116089,0.6722838282585144,3.6222944259643555,0.6605165004730225,3181.89453125,0.6194690465927124,0.5863028168678284,0.7484988570213318
2,0.6097328066825867,0.693587601184845,3.6194746494293213,0.6130793690681458,3181.91796875,0.6238937973976135,0.7126635313034058,0.5789570212364197
3,0.6240457892417908,0.709787130355835,3.7221126556396484,0.5840100049972534,3181.93359375,0.6106194853782654,0.7132116556167603,0.555636465549469
4,0.6192747950553894,0.7148057818412781,3.7241315841674805,0.5549476146697998,3181.93359375,0.6238937973976135,0.7170099020004272,0.5536803007125854
5,0.6183205842971802,0.7123473286628723,3.746891736984253,0.552288830280304,3181.93359375,0.6238937973976135,0.7173624038696289,0.53941810131073
6,0.6269084215164185,0.7194765210151672,3.764544725418091,0.5433295965194702,3181.93359375,0.6283186078071594,0.7261728048324585,0.5326910018920898
7,0.607824444770813,0.711223840713501,3.868269443511963,0.5430771112442017,3185.55078125,0.6194690465927124,0.7222569584846497,0.5298965573310852
8,0.6345419883728027,0.7316845655441284,3.809084892272949,0.538072943687439,3195.65234375,0.6283186078071594,0.7240973711013794,0.5293805599212646
9,0.6402671933174133,0.7332141399383545,3.8220486640930176,0.5276679992675781,3188.8984375,0.6283186078071594,0.7199467420578003,0.5296708345413208
10,0.6278625726699829,0.7246245741844177,3.806957483291626,0.5274712443351746,3189.109375,0.6327433586120605,0.7242931723594666,0.5291296243667603
11,0.6326335668563843,0.7314969301223755,3.757354736328125,0.5309523940086365,3189.109375,0.6238937973976135,0.7260553240776062,0.5274113416671753
12,0.6192747950553894,0.7176045775413513,3.665095567703247,0.5281131863594055,3189.109375,0.6327433586120605,0.7257812023162842,0.5292087197303772
13,0.6211832165718079,0.7233607172966003,3.688452959060669,0.5302956700325012,3189.109375,0.6327433586120605,0.7257028222084045,0.5270504951477051
14,0.6259542107582092,0.7350861430168152,5.096063852310181,0.5233020782470703,3189.109375,0.6327433586120605,0.7207298874855042,0.5300973653793335
15,0.6230915784835815,0.7166886329650879,3.6102683544158936,0.5246136784553528,3189.1328125,0.6238937973976135,0.7213955521583557,0.5251258015632629
16,0.6192747950553894,0.7189011573791504,3.624354362487793,0.5168344378471375,3189.1328125,0.6283186078071594,0.7254679203033447,0.5230051279067993
17,0.6364504098892212,0.7250816226005554,3.672250747680664,0.5225986242294312,3189.1328125,0.6327433586120605,0.7266035079956055,0.5225561857223511
18,0.6230915784835815,0.735714316368103,3.648146390914917,0.5185787677764893,3189.14453125,0.6238937973976135,0.722648561000824,0.5234872698783875
19,0.614503800868988,0.7177138924598694,3.6074984073638916,0.5203294157981873,3192.51953125,0.6283186078071594,0.7264468669891357,0.5229477286338806
20,0.6326335668563843,0.7279987931251526,3.622114896774292,0.5143384337425232,3192.51953125,0.6238937973976135,0.7187720537185669,0.5251832008361816
21,0.6536259651184082,0.7460958361625671,3.714446783065796,0.5131519436836243,3192.55859375,0.6371681690216064,0.7302058935165405,0.5234806537628174
22,0.6183205842971802,0.7261833548545837,3.654501438140869,0.5111764073371887,3192.578125,0.6283186078071594,0.7232750654220581,0.5201990008354187
23,0.6087786555290222,0.7109416723251343,3.627469778060913,0.5237957835197449,3192.76171875,0.5132743120193481,0.5601064562797546,0.7954804301261902
24,0.6202290058135986,0.7297524809837341,3.901808738708496,0.5210606455802917,3192.76953125,0.6371681690216064,0.7281697988510132,0.520602822303772
25,0.6307252049446106,0.7350932955741882,3.79294490814209,0.516598641872406,3226.59765625,0.6283186078071594,0.7277390360832214,0.519834041595459
26,0.6459923386573792,0.7377247214317322,3.6893866062164307,0.5142693519592285,3203.13671875,0.6283186078071594,0.723196804523468,0.5224385857582092
27,0.6364504098892212,0.7295011281967163,3.649007797241211,0.5213406085968018,3203.1640625,0.6371681690216064,0.7257420420646667,0.5260206460952759
28,0.625,0.7314295768737793,3.79223370552063,0.5122477412223816,3210.26171875,0.6283186078071594,0.7295011878013611,0.5210654139518738
29,0.635496199131012,0.7385696172714233,3.7099976539611816,0.5085706114768982,3206.89453125,0.6327433586120605,0.7290312647819519,0.5206290483474731
30,0.6507633328437805,0.7533633708953857,3.6444010734558105,0.5070891976356506,3213.64453125,0.6327433586120605,0.72178715467453,0.5200270414352417
31,0.6545801758766174,0.7568487524986267,3.6636180877685547,0.5086477994918823,3210.26953125,0.6283186078071594,0.7240582704544067,0.5198977589607239
32,0.652671754360199,0.7508613467216492,3.7616920471191406,0.5085225105285645,3227.1484375,0.6371681690216064,0.7231184840202332,0.5191264748573303
33,0.642175555229187,0.7417417764663696,3.675366163253784,0.5047931671142578,3223.76953125,0.6194690465927124,0.7238624691963196,0.5191104412078857
34,0.6641221642494202,0.7552171349525452,3.648620367050171,0.5071322321891785,3217.0234375,0.6238937973976135,0.7240191102027893,0.5187348127365112
35,0.6297709941864014,0.7420167922973633,3.6812548637390137,0.507512629032135,3203.515625,0.6283186078071594,0.7263294458389282,0.5186907052993774
36,0.6660305261611938,0.7570108771324158,3.698622226715088,0.5035631656646729,3213.64453125,0.6283186078071594,0.7251155376434326,0.518655002117157
37,0.6507633328437805,0.7512564659118652,3.6358628273010254,0.5030471682548523,3227.234375,0.6238937973976135,0.727973997592926,0.5185608863830566
38,0.6259542107582092,0.7315898537635803,5.090320348739624,0.5095769166946411,3210.35546875,0.6371681690216064,0.7240190505981445,0.518362820148468
39,0.6278625726699829,0.7425594925880432,3.6995818614959717,0.5073146224021912,3206.9765625,0.6327433586120605,0.7282089591026306,0.5183727145195007
40,0.6412213444709778,0.746015727519989,3.6622109413146973,0.506120502948761,3223.93359375,0.6283186078071594,0.7271125316619873,0.518233597278595
41,0.6259542107582092,0.7301585078239441,3.659914970397949,0.5059261322021484,3223.93359375,0.6327433586120605,0.7304800748825073,0.5181894302368164
42,0.6402671933174133,0.7363607883453369,3.663344383239746,0.5060996413230896,3213.8046875,0.6327433586120605,0.7265251874923706,0.5176317095756531
43,0.6650763154029846,0.7527187466621399,3.7284884452819824,0.5047620534896851,3227.3125,0.6371681690216064,0.7302059531211853,0.5174869894981384
44,0.6498091816902161,0.7531594038009644,3.6503748893737793,0.5056642889976501,3223.93359375,0.6327433586120605,0.7338083982467651,0.517715334892273
45,0.6393129825592041,0.7373404502868652,3.6440625190734863,0.505580723285675,3213.8046875,0.6371681690216064,0.7289137840270996,0.517333447933197
46,0.6402671933174133,0.7473085522651672,3.6830475330352783,0.5031782984733582,3227.30859375,0.6283186078071594,0.7318505644798279,0.5169007182121277
47,0.6393129825592041,0.7376391887664795,3.6957383155822754,0.5064123868942261,3223.93359375,0.6327433586120605,0.7295794486999512,0.5171434283256531
48,0.6669847369194031,0.7699689269065857,3.6580305099487305,0.5054218769073486,3223.93359375,0.6327433586120605,0.731067419052124,0.5173845291137695
49,0.6536259651184082,0.7480279207229614,3.6177048683166504,0.504308819770813,3223.93359375,0.6371681690216064,0.7338084578514099,0.516694188117981
