Metric,Mean,Std,Num_Runs
Val_Acc,0.6611000000000001,0.016450835845026258,3
Val_AUC,0.7236333333333334,0.04341109689161673,3
Precision,0.6159666666666667,0.032735963913306916,3
Recall,0.8778,0.10692815344893969,3
F1,0.7204,0.016859122159827905,3
Total_Time(s),242.21333333333337,1.3664674651572646,3
Max_RAM(MB),2553.7900000000004,139.98237067573902,3
