Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Total_Time(s),Max_RAM(MB),Model_Path
2026-02-08 22:25:48,cnn,5,64,False,0.6478,0.6955,0.5957,0.9133,0.7211,87.22,2053.77,/content/drive/MyDrive/Git-audio-stego/audio-steganograph/Steganalysis/logs/Impro_LSB_CNN_zip_100kb/CNN_D5_F64_LR0.0001_20260208-222416/best_model.keras
