Metric,Mean,Std,Num_Runs
Val_Acc,0.6446799999999999,0.007812497111110591,10
Val_AUC,0.7433099999999999,0.011978169958535219,10
Precision,0.6281000000000001,0.028941473509289196,10
Recall,0.73187,0.11814714037071646,10
F1,0.66955,0.03825938519573408,10
Total_Time(s),221.08100000000005,4.422619761584252,10
Max_RAM(MB),3181.075,409.5416578526129,10
