Timestamp,Filename,OriginalFileSize_KB,MSE,PSNR,SNR,BER,NC,EmbeddingTime_s,DecodingTime_s,CPU_Time_s,Memory_Increase_MB
2025-10-12 17:23:28,Jay Menon - Through My Eyes_drums.wav,43644.7695,0.0006,32.0668,2.8636,0.0000,1.0000,1.7963,0.0880,1.7300,470.2533
2025-10-12 17:23:31,Jay Menon - Through My Eyes_bass.wav,43644.7695,0.0071,21.4762,-7.6994,0.0000,1.0000,2.0868,0.0854,1.9000,470.2533
2025-10-12 17:23:35,Jay Menon - Through My Eyes_mixture.wav,43644.7695,0.0000,60.8813,38.7494,0.0000,1.0000,1.9751,0.0842,1.8700,470.2534
2025-10-12 17:23:39,Jay Menon - Through My Eyes_other.wav,43644.7695,0.0051,22.9200,-5.9793,0.0000,1.0000,1.9679,0.0751,1.8400,470.2534
2025-10-12 17:23:43,Jay Menon - Through My Eyes_vocals.wav,43644.7695,0.0037,24.2618,-1.8868,0.0000,1.0000,1.9290,0.0903,1.8100,470.2533
2025-10-12 17:23:47,Johnny Lokke - Promises & Lies_drums.wav,49268.0117,0.0028,25.5154,4.7353,0.0000,1.0000,2.4008,0.0733,2.2000,530.7534
2025-10-12 17:23:51,Johnny Lokke - Promises & Lies_bass.wav,49268.0117,0.0423,13.7397,-13.1261,0.0000,1.0000,2.0069,0.0767,1.9000,530.7534
2025-10-12 17:23:54,Johnny Lokke - Promises & Lies_other.wav,49268.0117,0.0073,21.3531,0.5319,0.0000,1.0000,2.1695,0.0698,2.0700,530.7534
2025-10-12 17:23:59,Johnny Lokke - Promises & Lies_mixture.wav,49268.0117,0.0000,47.6618,31.2949,0.0000,1.0000,2.7487,0.0943,2.5400,530.7533
2025-10-12 17:24:02,Johnny Lokke - Whisper To A Scream_bass.wav,44016.9883,0.0968,10.1410,-13.4632,0.0000,1.0000,1.7620,0.0640,1.7000,473.0034
2025-10-12 17:24:05,Johnny Lokke - Promises & Lies_vocals.wav,49268.0117,0.0012,29.2718,5.7776,0.0000,1.0000,2.0964,0.0678,2.0000,530.7534
2025-10-12 17:24:08,Johnny Lokke - Whisper To A Scream_drums.wav,44016.9883,0.0038,24.1537,1.5688,0.0000,1.0000,1.9960,0.0613,1.9000,473.0034
2025-10-12 17:24:11,Johnny Lokke - Whisper To A Scream_other.wav,44016.9883,0.0070,21.5536,0.2868,0.0000,1.0000,2.3137,0.0817,2.1600,473.0034
2025-10-12 17:24:15,Johnny Lokke - Whisper To A Scream_mixture.wav,44016.9883,0.0005,33.2811,16.4175,0.0000,1.0000,1.9745,0.0662,1.9100,473.0033
2025-10-12 17:24:17,"Jokers, Jacks & Kings - Sea Of Leaves_bass.wav",33015.0586,0.0146,18.3572,-7.4482,0.0000,1.0000,1.4100,0.0516,1.3600,354.7557
2025-10-12 17:24:21,Johnny Lokke - Whisper To A Scream_vocals.wav,44016.9883,0.0027,25.7580,0.8633,0.0000,1.0000,2.0855,0.0753,2.0100,473.0034
2025-10-12 17:24:25,"Jokers, Jacks & Kings - Sea Of Leaves_mixture.wav",33015.0586,0.0000,134.5180,116.5810,0.0000,1.0000,1.7196,0.0537,1.6100,354.7557
2025-10-12 17:24:28,"Jokers, Jacks & Kings - Sea Of Leaves_drums.wav",33015.0586,0.0009,30.6692,7.1524,0.0000,1.0000,1.4616,0.0518,1.4200,354.7556
2025-10-12 17:24:31,"Jokers, Jacks & Kings - Sea Of Leaves_other.wav",33015.0586,0.0142,18.4768,-4.8932,0.0000,1.0000,1.4783,0.0566,1.4000,354.7557
2025-10-12 17:24:33,"Jokers, Jacks & Kings - Sea Of Leaves_vocals.wav",33015.0586,0.0065,21.8491,-1.6811,0.0000,1.0000,1.4174,0.0511,1.3500,354.7532
2025-10-12 17:24:37,Leaf - Come Around_bass.wav,45578.1445,0.0022,26.5430,8.8217,0.0000,1.0000,2.6470,0.0927,2.3900,492.2534
2025-10-12 17:24:41,Leaf - Come Around_mixture.wav,45578.1445,0.0000,43.2653,27.4039,0.0000,1.0000,2.0294,0.0660,1.9500,492.2535
2025-10-12 17:24:46,Leaf - Come Around_drums.wav,45578.1445,0.0004,34.2628,0.9015,0.0000,1.0000,2.0047,0.1043,1.9000,492.2534
2025-10-12 17:24:49,Leaf - Summerghost_bass.wav,39965.6680,0.0534,12.7211,-10.8822,0.0000,1.0000,1.9209,0.0892,1.8100,431.7535
2025-10-12 17:24:53,Leaf - Come Around_vocals.wav,45578.1445,0.0007,31.3163,7.9315,0.0000,1.0000,2.2004,0.0792,2.0300,492.2534
2025-10-12 17:24:56,Leaf - Come Around_other.wav,45578.1445,0.0061,22.1330,-1.7389,0.0000,1.0000,1.9609,0.0647,1.8800,492.2533
2025-10-12 17:24:59,Leaf - Summerghost_mixture.wav,39965.6680,0.0000,141.9194,122.4473,0.0000,1.0000,1.7975,0.0584,1.7200,431.7534
2025-10-12 17:25:02,Leaf - Summerghost_drums.wav,39965.6680,0.0006,32.5447,7.1324,0.0000,1.0000,1.9442,0.0842,1.8200,431.7533
2025-10-12 17:25:06,Leaf - Summerghost_other.wav,39965.6680,0.0057,22.4540,-6.3234,0.0000,1.0000,1.8944,0.0915,1.7900,431.7532
2025-10-12 17:25:09,Leaf - Wicked_bass.wav,32872.0156,0.0309,15.1012,-10.8745,0.0000,1.0000,1.3808,0.0547,1.2900,354.7556
2025-10-12 17:25:11,Leaf - Summerghost_vocals.wav,39965.6680,0.0038,24.2288,-1.4416,0.0000,1.0000,1.8397,0.0586,1.7700,431.7557
2025-10-12 17:25:14,Leaf - Wicked_drums.wav,32872.0156,0.0009,30.6668,6.6796,0.0000,1.0000,1.4615,0.0488,1.4000,354.7557
2025-10-12 17:25:16,Leaf - Wicked_other.wav,32872.0156,0.0047,23.2373,-5.7127,0.0000,1.0000,1.7817,0.0684,1.6400,354.7556
2025-10-12 17:25:20,Leaf - Wicked_mixture.wav,32872.0156,0.0001,38.5107,18.2917,0.0000,1.0000,1.5001,0.2675,1.4400,354.7555
2025-10-12 17:25:23,Leaf - Wicked_vocals.wav,32872.0156,0.0002,36.2896,8.8489,0.0000,1.0000,1.4009,0.0467,1.3200,354.7557
2025-10-12 17:25:33,Lushlife - Toynbee Suite_bass.wav,108278.9805,0.0022,26.4870,7.8849,0.0000,1.0000,6.4943,0.2035,6.1400,1163.2536
2025-10-12 17:25:41,Lushlife - Toynbee Suite_drums.wav,108278.9805,0.0023,26.4429,-4.1145,0.0000,1.0000,5.1222,0.1854,4.9200,1163.2535
2025-10-12 17:25:49,Lushlife - Toynbee Suite_mixture.wav,108278.9805,0.0001,41.4268,23.5896,0.0000,1.0000,5.0408,0.1836,4.7500,1163.2536
2025-10-12 17:25:58,Lushlife - Toynbee Suite_other.wav,108278.9805,0.0098,20.0681,-8.5641,0.0000,1.0000,6.0246,0.2463,5.7200,1163.2533
2025-10-12 17:26:06,Lushlife - Toynbee Suite_vocals.wav,108278.9805,0.0013,28.7627,-4.1168,0.0000,1.0000,5.0103,0.1787,4.7800,1163.2535
2025-10-12 17:26:07,Matthew Entwistle - Dont You Ever_bass.wav,19641.1758,0.0023,26.4707,0.8973,0.0000,1.0000,0.8950,0.0397,0.8600,211.7556
2025-10-12 17:26:09,Matthew Entwistle - Dont You Ever_vocals.wav,19641.1758,0.0003,36.0203,12.1466,0.0000,1.0000,0.9770,0.0534,0.9200,211.7533
2025-10-12 17:26:11,Matthew Entwistle - Dont You Ever_mixture.wav,19641.1758,0.0001,39.3529,19.4281,0.0000,1.0000,1.2002,0.0544,1.0200,211.7556
2025-10-12 17:26:12,Matthew Entwistle - Dont You Ever_other.wav,19641.1758,0.0022,26.6224,1.6757,0.0000,1.0000,0.8625,0.0428,0.8300,211.7533
2025-10-12 17:26:14,Matthew Entwistle - Dont You Ever_drums.wav,19641.1758,0.0006,32.4772,-9.0885,0.0000,1.0000,0.9012,0.0392,0.8800,211.7557
2025-10-12 17:26:18,Meaxic - Take A Step_bass.wav,48702.0000,0.0106,19.7535,-1.6415,0.0000,1.0000,2.0634,0.0739,2.0100,525.2533
2025-10-12 17:26:23,Meaxic - Take A Step_mixture.wav,48702.0000,0.0000,107.4532,90.2797,0.0000,1.0000,2.3095,0.1019,2.2100,525.2534
2025-10-12 17:26:27,Meaxic - Take A Step_drums.wav,48702.0000,0.0009,30.3625,8.0787,0.0000,1.0000,2.3350,0.0907,2.2200,525.2534
2025-10-12 17:26:31,Meaxic - Take A Step_other.wav,48702.0000,0.0020,26.9493,0.8590,0.0000,1.0000,2.1583,0.0741,2.0900,525.2535
2025-10-12 17:26:37,Meaxic - Take A Step_vocals.wav,48702.0000,0.0017,27.7845,3.2255,0.0000,1.0000,2.5163,0.1711,2.3700,525.2533
2025-10-12 17:26:41,Meaxic - You Listen_bass.wav,71096.3945,0.0135,18.6825,-8.4014,0.0000,1.0000,3.5490,0.1017,3.3800,764.5034
2025-10-12 17:26:47,Meaxic - You Listen_drums.wav,71096.3945,0.0001,40.6731,14.3967,0.0000,1.0000,3.3175,0.1227,3.1000,764.5033
2025-10-12 17:26:53,Meaxic - You Listen_mixture.wav,71096.3945,0.0000,133.5145,113.8992,0.0000,1.0000,3.7946,0.1160,3.5800,764.5035
2025-10-12 17:26:58,Meaxic - You Listen_other.wav,71096.3945,0.0022,26.6742,2.9443,0.0000,1.0000,3.1633,0.1099,3.0500,764.5034
2025-10-12 17:27:05,Meaxic - You Listen_vocals.wav,71096.3945,0.0011,29.5215,3.2430,0.0000,1.0000,3.4649,0.1489,2.9800,764.5034
2025-10-12 17:27:06,Music Delta - 80s Rock_mixture.wav,6360.0430,0.0000,70.5285,54.5676,0.0000,1.0000,0.2975,0.0212,0.2800,68.7533
2025-10-12 17:27:07,Music Delta - 80s Rock_bass.wav,6360.0430,0.0328,14.8405,-8.2720,0.0000,1.0000,0.2549,0.0188,0.2400,68.7534
2025-10-12 17:27:08,Music Delta - 80s Rock_other.wav,6360.0430,0.0215,16.6760,-7.5339,0.0000,1.0000,0.2674,0.0218,0.2600,68.7534
2025-10-12 17:27:10,Music Delta - 80s Rock_drums.wav,6360.0430,0.0007,31.2820,10.0833,0.0000,1.0000,0.2804,0.0213,0.2600,68.7534
2025-10-12 17:27:11,Music Delta - 80s Rock_vocals.wav,6360.0430,0.0222,16.5307,-3.8877,0.0000,1.0000,0.2836,0.0213,0.2800,68.7534
2025-10-12 17:27:12,Music Delta - Beatles_mixture.wav,6265.9492,0.0000,59.8281,44.6482,0.0000,1.0000,0.3039,0.0207,0.2700,68.7534
2025-10-12 17:27:13,Music Delta - Beatles_bass.wav,6265.9492,0.0200,16.9840,-5.4533,0.0000,1.0000,0.2611,0.0205,0.2500,68.7535
2025-10-12 17:27:14,Music Delta - Beatles_other.wav,6265.9492,0.0032,24.9102,1.9927,0.0000,1.0000,0.2806,0.0221,0.2700,68.7534
2025-10-12 17:27:15,Music Delta - Beatles_drums.wav,6265.9492,0.0050,23.0299,3.9779,0.0000,1.0000,0.2679,0.0214,0.2600,68.7535
2025-10-12 17:27:16,Music Delta - Beatles_vocals.wav,6265.9492,0.0084,20.7411,-0.7890,0.0000,1.0000,0.3274,0.0272,0.3000,68.7535
2025-10-12 17:27:16,Music Delta - Country1_drums.wav,5985.0430,0.0029,25.3522,1.4911,0.0000,1.0000,0.3078,0.0286,0.2900,66.0035
2025-10-12 17:27:16,Music Delta - Country1_bass.wav,5985.0430,0.0166,17.7878,-5.0495,0.0000,1.0000,0.2912,0.0254,0.2800,66.0035
2025-10-12 17:27:18,Music Delta - Britpop_vocals.wav,6337.5000,0.0043,23.6601,3.4885,0.0000,1.0000,0.3153,0.0284,0.3000,68.7535
2025-10-12 17:27:19,Music Delta - Britpop_bass.wav,6337.5000,0.0512,12.9081,-8.8326,0.0000,1.0000,0.2638,0.0203,0.2600,68.7533
2025-10-12 17:27:20,Music Delta - Britpop_other.wav,6337.5000,0.0132,18.8029,-1.2326,0.0000,1.0000,0.2706,0.0188,0.2600,68.7534
2025-10-12 17:27:20,Music Delta - Britpop_mixture.wav,6337.5000,0.0000,52.1340,37.2685,0.0000,1.0000,0.2979,0.0345,0.2800,68.7535
2025-10-12 17:27:21,Music Delta - Britpop_drums.wav,6337.5000,0.0120,19.2076,-2.6636,0.0000,1.0000,0.2741,0.0196,0.2700,68.7535
2025-10-12 17:27:21,Music Delta - Country2_vocals.wav,3006.9180,0.0086,20.6460,-0.3081,0.0000,1.0000,0.1464,0.0173,0.1400,33.0035
2025-10-12 17:27:22,Music Delta - Disco_bass.wav,21495.3398,0.0012,29.1959,3.6487,0.0000,1.0000,0.9323,0.0435,0.9000,231.0033
2025-10-12 17:27:23,Music Delta - Country1_other.wav,5985.0430,0.0110,19.5759,-7.0887,0.0000,1.0000,0.2711,0.0237,0.2600,66.0034
2025-10-12 17:27:24,Music Delta - Country1_mixture.wav,5985.0430,0.0000,52.8682,35.2829,0.0000,1.0000,0.2619,0.0212,0.2400,66.0034
2025-10-12 17:27:25,Music Delta - Country2_drums.wav,3006.9180,0.0019,27.2954,6.4875,0.0000,1.0000,0.1404,0.0170,0.1400,33.0034
2025-10-12 17:27:26,Music Delta - Country2_bass.wav,3006.9180,0.0124,19.0747,-4.8611,0.0000,1.0000,0.1261,0.0154,0.1200,33.0034
2025-10-12 17:27:26,Music Delta - Country2_other.wav,3006.9180,0.0224,16.4899,-8.9212,0.0000,1.0000,0.1310,0.0171,0.1300,33.0034
2025-10-12 17:27:27,Music Delta - Country2_mixture.wav,3006.9180,0.0000,70.9398,54.6519,0.0000,1.0000,0.1351,0.0182,0.1300,33.0034
2025-10-12 17:27:28,Music Delta - Country1_vocals.wav,5985.0430,0.0102,19.9240,-2.2676,0.0000,1.0000,0.2470,0.0196,0.2400,66.0035
2025-10-12 17:27:30,Music Delta - Disco_other.wav,21495.3398,0.0102,19.9353,-13.7959,0.0000,1.0000,1.1786,0.0560,1.1100,231.0035
2025-10-12 17:27:32,Music Delta - Disco_drums.wav,21495.3398,0.0004,33.6605,11.6006,0.0000,1.0000,1.1875,0.0406,1.0900,231.0056
2025-10-12 17:27:34,Music Delta - Disco_mixture.wav,21495.3398,0.0000,72.1801,53.5788,0.0000,1.0000,0.9774,0.0390,0.9300,231.0057
2025-10-12 17:27:35,Music Delta - Gospel_vocals.wav,13046.9766,0.0191,17.1858,-1.2028,0.0000,1.0000,0.6014,0.0387,0.5800,140.2534
2025-10-12 17:27:37,Music Delta - Disco_vocals.wav,21495.3398,0.0080,20.9466,-2.5627,0.0000,1.0000,0.9654,0.0423,0.9300,231.0056
2025-10-12 17:27:39,Music Delta - Gospel_drums.wav,13046.9766,0.0013,28.8758,7.4076,0.0000,1.0000,0.5753,0.0359,0.5700,140.2534
2025-10-12 17:27:41,Music Delta - Gospel_mixture.wav,13046.9766,0.0001,40.6937,25.0710,0.0000,1.0000,0.5976,0.0288,0.5700,140.2533
2025-10-12 17:27:42,Music Delta - Grunge_bass.wav,7210.0742,0.0027,25.7167,-3.7742,0.0000,1.0000,0.3801,0.0294,0.3600,79.7534
2025-10-12 17:27:43,Music Delta - Gospel_other.wav,13046.9766,0.0088,20.5678,-6.8074,0.0000,1.0000,0.7141,0.0357,0.6600,140.2535
2025-10-12 17:27:44,Music Delta - Grunge_mixture.wav,7210.0742,0.0000,63.2765,45.8759,0.0000,1.0000,0.3847,0.0240,0.3700,79.7534
2025-10-12 17:27:46,Music Delta - Grunge_drums.wav,7210.0742,0.0054,22.7056,2.6564,0.0000,1.0000,0.3268,0.0224,0.3100,79.7534
2025-10-12 17:27:46,Music Delta - Gospel_bass.wav,13046.9766,0.0277,15.5770,-8.4107,0.0000,1.0000,0.5551,0.0259,0.5300,140.2564
2025-10-12 17:27:47,Music Delta - Hendrix_mixture.wav,3418.4727,0.0000,57.6901,42.4548,0.0000,1.0000,0.1693,0.0215,0.1700,38.5033
2025-10-12 17:27:48,Music Delta - Hendrix_other.wav,3418.4727,0.0123,19.1126,-6.6769,0.0000,1.0000,0.1474,0.0170,0.1400,38.5034
2025-10-12 17:27:50,Music Delta - Grunge_other.wav,7210.0742,0.0434,13.6241,-11.3272,0.0000,1.0000,0.3224,0.0214,0.3100,79.7534
2025-10-12 17:27:50,Music Delta - Hendrix_vocals.wav,3418.4727,0.0091,20.4275,-0.4378,0.0000,1.0000,0.1682,0.0187,0.1400,38.5034
2025-10-12 17:27:51,Music Delta - Punk_drums.wav,4954.8398,0.0042,23.7259,4.4301,0.0000,1.0000,0.2166,0.0194,0.2100,55.0033
2025-10-12 17:27:52,Music Delta - Hendrix_bass.wav,3418.4727,0.0247,16.0739,-4.9586,0.0000,1.0000,0.1483,0.0160,0.1300,38.5034
2025-10-12 17:27:53,Music Delta - Grunge_vocals.wav,7210.0742,0.0116,19.3435,-4.6078,0.0000,1.0000,0.3185,0.0197,0.3000,79.7533
2025-10-12 17:27:54,Music Delta - Punk_bass.wav,4954.8398,0.0311,15.0704,-4.5979,0.0000,1.0000,0.2118,0.0198,0.2000,55.0035
2025-10-12 17:27:54,Music Delta - Hendrix_drums.wav,3418.4727,0.0072,21.4473,2.0531,0.0000,1.0000,0.1619,0.0204,0.1500,38.5034
2025-10-12 17:27:55,Music Delta - Rock_bass.wav,2255.1992,0.0422,13.7467,-7.9887,0.0000,1.0000,0.1159,0.0192,0.1300,24.7534
2025-10-12 17:27:56,Music Delta - Rockabilly_vocals.wav,4470.1914,0.0099,20.0290,-0.4348,0.0000,1.0000,0.2514,0.0234,0.2200,49.5034
2025-10-12 17:27:57,Music Delta - Rock_drums.wav,2255.1992,0.0023,26.4027,4.1098,0.0000,1.0000,0.1278,0.0228,0.1200,24.7534
2025-10-12 17:27:58,Music Delta - Rockabilly_other.wav,4470.1914,0.0140,18.5380,-5.7706,0.0000,1.0000,0.1955,0.0216,0.1800,49.5034
2025-10-12 17:27:59,Music Delta - Punk_mixture.wav,4954.8398,0.0001,41.7349,27.1283,0.0000,1.0000,0.2232,0.0188,0.2100,55.0034
2025-10-12 17:27:59,Music Delta - Punk_other.wav,4954.8398,0.0221,16.5622,-9.0216,0.0000,1.0000,0.2168,0.0191,0.2100,55.0034
2025-10-12 17:28:00,Music Delta - Rockabilly_bass.wav,4470.1914,0.0081,20.9281,-5.6832,0.0000,1.0000,0.1761,0.0170,0.1600,49.5035
2025-10-12 17:28:00,Music Delta - Rock_vocals.wav,2255.1992,0.0127,18.9483,0.2921,0.0000,1.0000,0.1076,0.0161,0.1000,24.7536
2025-10-12 17:28:01,Music Delta - Reggae_bass.wav,3008.2617,0.0303,15.1790,-6.1549,0.0000,1.0000,0.1303,0.0151,0.1200,33.0033
2025-10-12 17:28:01,Music Delta - Reggae_drums.wav,3008.2617,0.0000,60.2262,42.1681,0.0000,1.0000,0.1323,0.0168,0.1300,33.0034
2025-10-12 17:28:02,Music Delta - Rock_mixture.wav,2255.1992,0.0000,55.2716,40.0546,0.0000,1.0000,0.1012,0.0156,0.1100,24.7533
2025-10-12 17:28:02,Music Delta - Reggae_mixture.wav,3008.2617,0.0000,58.8820,44.0786,0.0000,1.0000,0.1307,0.0357,0.1400,33.0036
2025-10-12 17:28:03,Music Delta - Punk_vocals.wav,4954.8398,0.0124,19.0533,-1.3104,0.0000,1.0000,0.2182,0.0172,0.2100,55.0035
2025-10-12 17:28:03,Music Delta - Reggae_other.wav,3008.2617,0.0076,21.1732,-18.3001,0.0000,1.0000,0.1363,0.0160,0.1400,33.0035
2025-10-12 17:28:04,Music Delta - Reggae_vocals.wav,3008.2617,0.0116,19.3624,-0.7255,0.0000,1.0000,0.1300,0.0164,0.1200,33.0033
2025-10-12 17:28:04,Music Delta - Rockabilly_drums.wav,4470.1914,0.0030,25.2661,4.8679,0.0000,1.0000,0.1997,0.0211,0.1900,49.5033
2025-10-12 17:28:05,Music Delta - Rockabilly_mixture.wav,4470.1914,0.0001,42.7820,26.5751,0.0000,1.0000,0.2038,0.0183,0.2000,49.5033
2025-10-12 17:28:06,Music Delta - Rock_other.wav,2255.1992,0.0096,20.1596,-4.0038,0.0000,1.0000,0.1041,0.0159,0.0900,24.7534
2025-10-12 17:28:10,Night Panther - Fire_bass.wav,36691.9492,0.0452,13.4499,-15.8345,0.0000,1.0000,2.7663,0.0932,2.4900,396.0033
2025-10-12 17:28:13,Night Panther - Fire_mixture.wav,36691.9492,0.0000,44.0559,25.4608,0.0000,1.0000,1.7292,0.0647,1.6500,396.0033
2025-10-12 17:28:17,Night Panther - Fire_drums.wav,36691.9492,0.0009,30.3459,4.2478,0.0000,1.0000,1.7844,0.0687,1.6200,396.0033
2025-10-12 17:28:19,Night Panther - Fire_other.wav,36691.9492,0.0028,25.4879,1.7335,0.0000,1.0000,1.7297,0.0719,1.6400,396.0050
2025-10-12 17:28:23,North To Alaska - All The Same_bass.wav,42746.5273,0.0114,19.4343,-10.5574,0.0000,1.0000,2.3864,0.0974,2.2000,459.2533
2025-10-12 17:28:26,Night Panther - Fire_vocals.wav,36691.9492,0.0033,24.8520,2.6440,0.0000,1.0000,1.6651,0.0817,1.6200,396.0057
2025-10-12 17:28:29,North To Alaska - All The Same_drums.wav,42746.5273,0.0042,23.7539,-4.6214,0.0000,1.0000,1.9937,0.0727,1.9200,459.2533
2025-10-12 17:28:31,North To Alaska - All The Same_mixture.wav,42746.5273,0.0005,33.0080,12.2926,0.0000,1.0000,1.9424,0.0687,1.8800,459.2533
2025-10-12 17:28:35,North To Alaska - All The Same_vocals.wav,42746.5273,0.0010,29.9145,3.4741,0.0000,1.0000,2.0754,0.0893,1.9700,459.2533
2025-10-12 17:28:39,North To Alaska - All The Same_other.wav,42746.5273,0.0084,20.7481,-3.5006,0.0000,1.0000,2.0645,0.0754,1.9200,459.2533
2025-10-12 17:28:42,Patrick Talbot - A Reason To Leave_bass.wav,44745.2695,0.0092,20.3733,-7.3294,0.0000,1.0000,1.9756,0.0939,1.8700,481.2534
2025-10-12 17:28:46,Patrick Talbot - A Reason To Leave_drums.wav,44745.2695,0.0025,26.0578,-0.4523,0.0000,1.0000,2.3896,0.0715,1.9600,481.2533
2025-10-12 17:28:49,Patrick Talbot - A Reason To Leave_mixture.wav,44745.2695,0.0000,111.2592,90.2989,0.0000,1.0000,2.3553,0.0906,2.2300,481.2533
2025-10-12 17:28:53,Patrick Talbot - A Reason To Leave_other.wav,44745.2695,0.0062,22.0557,-5.4813,0.0000,1.0000,1.9128,0.0720,1.8500,481.2533
2025-10-12 17:28:56,Patrick Talbot - A Reason To Leave_vocals.wav,44745.2695,0.0005,32.8663,6.6038,0.0000,1.0000,1.9588,0.0707,1.7400,481.2532
2025-10-12 17:28:59,Patrick Talbot - Set Me Free_bass.wav,49953.9961,0.0239,16.2223,-14.6516,0.0000,1.0000,2.2323,0.0757,2.1100,539.0032
2025-10-12 17:29:05,Patrick Talbot - Set Me Free_drums.wav,49953.9961,0.0000,44.7327,17.9517,0.0000,1.0000,2.8730,0.1012,2.6200,539.0033
2025-10-12 17:29:09,Patrick Talbot - Set Me Free_mixture.wav,49953.9961,0.0000,111.0471,90.2995,0.0000,1.0000,2.3935,0.1154,2.2400,539.0033
2025-10-12 17:29:12,Patrick Talbot - Set Me Free_vocals.wav,49953.9961,0.0009,30.4289,3.9635,0.0000,1.0000,1.9987,0.0808,1.9200,539.0033
2025-10-12 17:29:17,Patrick Talbot - Set Me Free_other.wav,49953.9961,0.0042,23.7555,-1.1335,0.0000,1.0000,2.6638,0.1000,2.4500,539.0034
2025-10-12 17:29:20,Phre The Eon - Everybody's Falling Apart_drums.wav,38659.8320,0.0016,27.9902,7.4672,0.0000,1.0000,1.7376,0.0593,1.6800,418.0057
2025-10-12 17:29:23,Phre The Eon - Everybody's Falling Apart_bass.wav,38659.8320,0.0098,20.0811,-6.8666,0.0000,1.0000,1.7047,0.0938,1.6100,418.0034
2025-10-12 17:29:26,Phre The Eon - Everybody's Falling Apart_other.wav,38659.8320,0.0033,24.8270,1.5378,0.0000,1.0000,1.7973,0.0631,1.7200,418.0034
2025-10-12 17:29:30,Phre The Eon - Everybody's Falling Apart_vocals.wav,38659.8320,0.0009,30.6430,2.4523,0.0000,1.0000,1.9196,0.0840,1.7500,418.0033
2025-10-12 17:29:34,Phre The Eon - Everybody's Falling Apart_mixture.wav,38659.8320,0.0000,44.1612,26.4713,0.0000,1.0000,1.8390,0.0607,1.7200,418.0033
2025-10-12 17:29:38,Port St Willow - Stay Even_drums.wav,54610.7930,0.0005,32.9609,4.4432,0.0000,1.0000,2.6799,0.1080,2.5700,588.5033
2025-10-12 17:29:43,Port St Willow - Stay Even_bass.wav,54610.7930,0.0222,16.5343,-19.3101,0.0000,1.0000,2.8357,0.1367,2.5600,588.5035
2025-10-12 17:29:47,Port St Willow - Stay Even_other.wav,54610.7930,0.0017,27.8157,4.4456,0.0000,1.0000,2.5377,0.0997,2.3800,588.5035
2025-10-12 17:29:52,Port St Willow - Stay Even_mixture.wav,54610.7930,0.0000,51.3027,30.3152,0.0000,1.0000,2.5094,0.0945,2.3800,588.5033
2025-10-12 17:29:56,Port St Willow - Stay Even_vocals.wav,54610.7930,0.0011,29.6307,1.9802,0.0000,1.0000,2.8573,0.1129,2.6100,588.5033
2025-10-12 17:30:00,Remember December - C U Next Time_bass.wav,41811.2305,0.0111,19.5620,-4.4807,0.0000,1.0000,1.7466,0.0698,1.6900,451.0034
2025-10-12 17:30:04,Remember December - C U Next Time_mixture.wav,41811.2305,0.0001,42.0369,24.8110,0.0000,1.0000,1.8817,0.1020,1.8300,451.0034
2025-10-12 17:30:07,Remember December - C U Next Time_drums.wav,41811.2305,0.0002,36.8841,12.9924,0.0000,1.0000,1.9577,0.1042,1.8600,451.0034
2025-10-12 17:30:11,Remember December - C U Next Time_vocals.wav,41811.2305,0.0036,24.4170,1.6886,0.0000,1.0000,2.1389,0.0713,1.9900,451.0033
2025-10-12 17:30:14,Remember December - C U Next Time_other.wav,41811.2305,0.0057,22.4744,0.0259,0.0000,1.0000,1.9222,0.0788,1.8100,451.0034
2025-10-12 17:30:19,Secret Mountains - High Horse_bass.wav,61240.5430,0.0555,12.5578,-12.1400,0.0000,1.0000,3.0174,0.0908,2.9000,660.0033
2025-10-12 17:30:33,Secret Mountains - High Horse_drums.wav,61240.5430,0.0007,31.5757,2.7341,0.0000,1.0000,11.4850,0.2233,9.6900,660.0034
2025-10-12 17:30:41,Secret Mountains - High Horse_mixture.wav,61240.5430,0.0001,42.3699,24.5947,0.0000,1.0000,4.0440,0.1784,3.4100,660.0034
2025-10-12 17:30:46,Secret Mountains - High Horse_other.wav,61240.5430,0.0006,32.2665,11.9427,0.0000,1.0000,3.1176,0.1990,2.8200,660.0033
2025-10-12 17:30:51,Skelpolu - Human Mistakes_bass.wav,55932.2305,0.0980,10.0890,-8.0865,0.0000,1.0000,2.6257,0.1979,2.3500,602.2533
2025-10-12 17:30:56,Secret Mountains - High Horse_vocals.wav,61240.5430,0.0017,27.6221,1.9362,0.0000,1.0000,3.5597,0.1013,3.1200,660.0033
2025-10-12 17:31:01,Skelpolu - Human Mistakes_drums.wav,55932.2305,0.0191,17.1937,-5.9911,0.0000,1.0000,2.7633,0.2084,2.5100,602.2533
2025-10-12 17:31:08,Skelpolu - Human Mistakes_other.wav,55932.2305,0.0228,16.4283,-7.4710,0.0000,1.0000,3.4115,0.1222,2.9400,602.2532
2025-10-12 17:31:12,Skelpolu - Human Mistakes_mixture.wav,55932.2305,0.0008,31.2321,15.4810,0.0000,1.0000,2.7725,0.1910,2.5300,602.2534
2025-10-12 17:31:17,Skelpolu - Human Mistakes_vocals.wav,55932.2305,0.0174,17.6054,-8.9485,0.0000,1.0000,2.5447,0.2061,2.3600,602.2534
