Timestamp,Filename,OriginalFileSize_KB,MSE,PSNR,SNR,BER,NC,EmbeddingTime_s,DecodingTime_s,CPU_Time_s,Memory_Increase_MB
2025-10-12 19:34:22,The Easton Ellises (Baumi) - SDRNR_drums.wav,40428.0430,0.0027,25.6976,3.2011,0.0000,1.0000,1.9523,2.2418,4.0100,442.2898
2025-10-12 19:34:29,The Doppler Shift - Atrophy_vocals.wav,57096.1016,0.0016,28.0154,3.3580,0.3698,0.5095,3.1520,2.8538,5.5800,623.7897
2025-10-12 19:34:35,The Easton Ellises (Baumi) - SDRNR_other.wav,40428.0430,0.0024,26.2007,1.8660,0.0000,1.0000,1.8085,2.2408,3.9300,442.2897
2025-10-12 19:34:42,The Easton Ellises (Baumi) - SDRNR_mixture.wav,40428.0430,0.0122,19.1302,1.7117,0.0000,1.0000,1.9416,3.5521,5.2100,442.2897
2025-10-12 19:34:47,The Easton Ellises (Baumi) - SDRNR_vocals.wav,40428.0430,0.0024,26.1674,3.4541,0.0000,1.0000,1.8683,2.2751,3.9700,442.2897
2025-10-12 19:34:54,The Easton Ellises - Falcon 69_bass.wav,42548.0430,0.0138,18.5869,-4.7719,0.0000,1.0000,1.7870,3.4745,5.0300,467.0398
2025-10-12 19:35:00,The Easton Ellises - Falcon 69_drums.wav,42548.0430,0.0035,24.5584,3.1763,0.0000,1.0000,1.9141,2.2842,4.0200,467.0397
2025-10-12 19:35:06,The Easton Ellises - Falcon 69_mixture.wav,42548.0430,0.0126,18.9963,2.2769,0.0000,1.0000,1.9526,2.5893,4.3700,467.0398
2025-10-12 19:35:12,The Easton Ellises - Falcon 69_vocals.wav,42548.0430,0.0011,29.4178,5.6568,0.0000,1.0000,2.1533,2.2770,4.2100,467.0399
2025-10-12 19:35:18,The Easton Ellises - Falcon 69_other.wav,42548.0430,0.0011,29.6919,6.8952,0.0000,1.0000,1.9245,2.2737,4.0500,467.0397
2025-10-12 19:35:25,The Long Wait - Dark Horses_bass.wav,52665.2500,0.0136,18.6698,-7.5003,0.0000,1.0000,2.9775,2.3011,4.9200,574.2897
2025-10-12 19:35:31,The Long Wait - Dark Horses_drums.wav,52665.2500,0.0002,36.4875,7.2993,0.0000,1.0000,2.3772,2.2857,4.4400,574.2897
2025-10-12 19:35:38,The Long Wait - Dark Horses_other.wav,52665.2500,0.0000,46.4829,20.7068,0.0000,1.0000,2.8411,2.3129,4.8300,574.2898
2025-10-12 19:35:44,The Long Wait - Dark Horses_mixture.wav,52665.2500,0.0027,25.7623,4.6975,0.0000,1.0000,2.4517,2.2980,4.5200,574.2897
2025-10-12 19:35:51,The Mountaineering Club - Mallory_bass.wav,42112.0664,0.0054,22.6978,-1.2040,0.0000,1.0000,2.1222,2.2398,4.1600,461.5397
2025-10-12 19:35:57,The Long Wait - Dark Horses_vocals.wav,52665.2500,0.0002,37.4135,9.3319,0.0000,1.0000,2.3552,2.2474,4.4100,574.2898
2025-10-12 19:36:04,The Mountaineering Club - Mallory_mixture.wav,42112.0664,0.0019,27.1127,7.0576,0.0000,1.0000,2.3177,2.7670,4.8100,461.5397
2025-10-12 19:36:09,The Mountaineering Club - Mallory_drums.wav,42112.0664,0.0000,45.2821,18.7542,0.0000,1.0000,1.7901,2.2642,3.8800,461.5397
2025-10-12 19:36:16,The Mountaineering Club - Mallory_other.wav,42112.0664,0.0018,27.3698,0.7789,0.0000,1.0000,2.0311,3.6927,5.4000,461.5397
2025-10-12 19:36:22,The Mountaineering Club - Mallory_vocals.wav,42112.0664,0.0000,43.9613,15.4308,0.0000,1.0000,1.7618,2.2428,3.8600,461.5397
2025-10-12 19:36:30,The Sunshine Garcia Band - For I Am The Moon_bass.wav,55176.1484,0.0042,23.7975,-0.0823,0.0000,1.0000,2.3889,3.8853,5.9500,601.7897
2025-10-12 19:36:36,The Sunshine Garcia Band - For I Am The Moon_drums.wav,55176.1484,0.0005,33.3816,9.8737,0.0000,1.0000,2.5381,2.3146,4.6200,601.7898
2025-10-12 19:36:44,The Sunshine Garcia Band - For I Am The Moon_mixture.wav,55176.1484,0.0066,21.8125,2.9954,0.0000,1.0000,2.7638,3.5165,5.7800,601.7897
2025-10-12 19:36:51,The Sunshine Garcia Band - For I Am The Moon_other.wav,55176.1484,0.0000,49.7632,17.9380,0.0000,1.0000,2.4252,2.2631,4.4900,601.7897
2025-10-12 19:36:58,Timboz - Pony_bass.wav,43591.6406,0.0178,17.4871,-13.3147,0.0000,1.0000,2.1955,3.4139,5.1300,478.0398
2025-10-12 19:37:05,The Sunshine Garcia Band - For I Am The Moon_vocals.wav,55176.1484,0.0018,27.4629,3.4721,0.0000,1.0000,2.5662,2.3180,4.6700,601.7897
2025-10-12 19:37:14,Timboz - Pony_other.wav,43591.6406,0.0037,24.3165,4.2233,0.0000,1.0000,2.1300,4.6982,6.4400,478.0398
2025-10-12 19:37:21,Timboz - Pony_drums.wav,43591.6406,0.0013,28.7804,2.7613,0.0000,1.0000,3.4542,2.4014,5.4800,478.0397
2025-10-12 19:37:28,Timboz - Pony_mixture.wav,43591.6406,0.0092,20.3507,1.9503,0.0000,1.0000,2.3182,2.2436,4.3300,478.0397
2025-10-12 19:37:34,Timboz - Pony_vocals.wav,43591.6406,0.0002,36.4944,7.7019,0.0000,1.0000,1.9614,2.2492,4.0500,478.0398
2025-10-12 19:37:39,Tom McKenzie - Directions_bass.wav,30293.4141,0.0065,21.8556,-5.3192,0.0000,1.0000,1.4698,2.8895,4.1500,335.0420
2025-10-12 19:37:45,Tom McKenzie - Directions_mixture.wav,30293.4141,0.0044,23.5201,4.2551,0.0000,1.0000,1.3714,2.2179,3.5000,335.0421
2025-10-12 19:37:51,Tom McKenzie - Directions_other.wav,30293.4141,0.0055,22.5972,-6.3048,0.0000,1.0000,1.3876,3.7410,4.8900,335.0420
2025-10-12 19:37:56,Tom McKenzie - Directions_vocals.wav,30293.4141,0.0004,33.8536,5.2674,0.0000,1.0000,1.3031,2.2610,3.4500,335.0420
2025-10-12 19:38:01,Tom McKenzie - Directions_drums.wav,30293.4141,0.0002,37.2958,15.9776,0.0000,1.0000,1.3335,2.2530,3.4800,335.0421
2025-10-12 19:38:07,Triviul feat. The Fiend - Widow_bass.wav,40501.3594,0.0276,15.5893,-9.4517,0.0000,1.0000,2.3551,2.5096,4.5700,445.0397
2025-10-12 19:38:13,Triviul feat. The Fiend - Widow_drums.wav,40501.3594,0.0009,30.6867,2.9549,0.0000,1.0000,1.8598,2.3059,4.0000,445.0397
2025-10-12 19:38:20,Triviul feat. The Fiend - Widow_mixture.wav,40501.3594,0.0070,21.5545,1.9993,0.0000,1.0000,2.2358,3.1065,5.0000,445.0420
2025-10-12 19:38:26,Triviul feat. The Fiend - Widow_other.wav,40501.3594,0.0001,39.2396,11.3179,0.0000,1.0000,1.8452,2.2416,3.9300,445.0398
2025-10-12 19:38:33,Triviul feat. The Fiend - Widow_vocals.wav,40501.3594,0.0020,26.9999,3.6389,0.0000,1.0000,1.8572,3.8743,5.4100,445.0397
2025-10-12 19:38:38,We Fell From The Sky - Not You_mixture.wav,35813.6055,0.0068,21.6726,2.5712,0.0000,1.0000,1.6432,2.2532,3.7500,392.7920
2025-10-12 19:38:44,We Fell From The Sky - Not You_drums.wav,35813.6055,0.0006,32.3815,10.1108,0.0000,1.0000,1.6276,2.6928,4.1400,392.7921
2025-10-12 19:38:49,We Fell From The Sky - Not You_bass.wav,35813.6055,0.0163,17.8738,-13.8375,0.0000,1.0000,1.8315,2.3189,3.9100,392.7897
2025-10-12 19:38:54,We Fell From The Sky - Not You_other.wav,35813.6055,0.0013,28.9490,5.4445,0.0000,1.0000,1.6217,2.2775,3.7600,392.7920
2025-10-12 19:39:00,We Fell From The Sky - Not You_vocals.wav,35813.6055,0.0005,32.7338,3.3857,0.0000,1.0000,1.6164,3.6276,4.9300,392.7920
2025-10-12 19:39:06,Zeno - Signs_bass.wav,40376.3359,0.0217,16.6327,-11.5659,0.0000,1.0000,1.7759,2.2131,3.8600,442.2897
2025-10-12 19:39:12,Zeno - Signs_mixture.wav,40376.3359,0.0106,19.7387,2.0648,0.0000,1.0000,1.8192,3.3332,4.9400,442.2897
2025-10-12 19:39:19,Zeno - Signs_drums.wav,40376.3359,0.0008,30.7772,6.4304,0.0000,1.0000,1.8543,2.3177,4.0000,442.2897
2025-10-12 19:39:25,Zeno - Signs_other.wav,40376.3359,0.0002,37.6719,16.4692,0.0000,1.0000,1.7738,2.9227,4.5200,442.2897
2025-10-12 19:39:31,Zeno - Signs_vocals.wav,40376.3359,0.0026,25.8388,2.3093,0.0000,1.0000,1.8195,2.2184,3.8700,442.2897
2025-10-12 19:39:31,--- TOTAL / SUMMARY ---,,,,,,,1501.6041,1866.2674,3181.6100,330739.2407
