Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 04:20:41,cnn,3,32,False,0.6333,0.7024,0.5893,0.8800,0.7059,Steganalysis/logs/CNN_D3_F32_20260126-041938/best_model.keras
