Metric,Mean,Std,Num_Runs
Val_Acc,0.6977666666666668,0.015028417525918483,3
Val_AUC,0.8041,0.0024269322199023083,3
Precision,0.6985,0.0945803362227054,3
Recall,0.7533333333333333,0.16904503344769795,3
F1,0.7088666666666666,0.042213425984316086,3
