Metric,Mean,Std,Num_Runs
Val_Acc,0.7133333333333334,0.0033501243758006153,3
Val_AUC,0.8035333333333333,0.019808415719924012,3
Precision,0.8282666666666666,0.06775517200430778,3
Recall,0.5489,0.08063268568018803,3
F1,0.6548,0.03377114152645721,3
