Metric,Mean,Std,Num_Runs
Val_Acc,0.6933300000000001,0.015403250017808274,10
Val_AUC,0.79274,0.01607504622422937,10
Precision,0.75661,0.08488061485273171,10
Recall,0.60132,0.10671753786931597,10
F1,0.65831,0.039501123753353864,10
Total_Time(s),255.048,6.060085807973353,10
Max_RAM(MB),2341.3949999999995,33.868149655850885,10
