Metric,Mean,Std,Num_Runs
Val_Acc,0.7491000000000001,0.0075294975485309355,10
Val_AUC,0.86731,0.002438328206875456,10
Precision,0.69431,0.07973193212258185,10
Recall,0.9442600000000001,0.15173576594417898,10
F1,0.78522,0.0444448672202114,10
Total_Time(s),1573.706,64.88860098490163,10
Max_RAM(MB),5811.026,1390.188482706172,10
