Metric,Mean,Std,Num_Runs
Val_Acc,0.6766666666666667,0.01205086442266003,3
Val_AUC,0.7463333333333333,0.013219808369765922,3
Precision,0.7318000000000001,0.0754100789019611,3
Recall,0.5866666666666668,0.12241006222256949,3
F1,0.6410333333333333,0.03804212577306023,3
