Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 04:07:33,cnn,6,32,False,0.6767,0.7734,0.7431,0.5400,0.6255,Steganalysis/logs/CNN_D6_F32_20260126-040600/best_model.keras
