Metric,Mean,Std,Num_Runs
Val_Acc,0.6810999999999999,0.013435773144854782,3
Val_AUC,0.7898333333333333,0.009011844058422976,3
Precision,0.7452666666666667,0.07026765495826183,3
Recall,0.5689000000000001,0.08496187380231206,3
F1,0.6390666666666668,0.023942918229266277,3
