Metric,Mean,Std,Num_Runs
Val_Acc,0.6433333333333334,0.0033501243758006162,3
Val_AUC,0.6638666666666667,0.08818851021155386,3
Precision,0.6720666666666667,0.11974490942555065,3
Recall,0.7000000000000001,0.31796051641674,3
F1,0.6387666666666667,0.12080075882763869,3
Total_Time(s),240.39666666666668,3.066110456805721,3
Max_RAM(MB),2505.1200000000003,12.729842889839613,3
