Metric,Mean,Std,Num_Runs
Val_Acc,0.82857,0.010292073541214999,10
Val_AUC,0.93819,0.01646946332526419,10
Precision,0.8813600000000001,0.08616169811593909,10
Recall,0.78381,0.12904227946254238,10
F1,0.8175100000000001,0.02744422424563035,10
Total_Time(s),199.627,4.922549136372335,10
Max_RAM(MB),3137.593,450.55779207678904,10
