Metric,Mean,Std,Num_Runs
Val_Acc,0.87164,0.001965366802066871,10
Val_AUC,0.96358,0.001508347145424772,10
Precision,0.9822099999999999,0.0226178616731703,10
Recall,0.74748,0.021586662548898104,10
F1,0.84841,0.005063474871842254,10
Total_Time(s),241.37800000000001,6.7518652566860675,10
Max_RAM(MB),2487.75,66.16241480881227,10
