epoch,accuracy,auc,duration,loss,ram_usage,val_accuracy,val_auc,val_loss
0,0.6269084215164185,0.6893355846405029,21.866631984710693,0.6500649452209473,3756.51953125,0.6327433586120605,0.5717753767967224,0.8338983058929443
1,0.6364504098892212,0.7300000786781311,3.6038284301757812,0.582955002784729,3834.23828125,0.6283186078071594,0.5790586471557617,0.6790297031402588
2,0.6450381875038147,0.7313458919525146,3.614555835723877,0.5764032602310181,3834.44921875,0.6371681690216064,0.6167280077934265,0.6073182821273804
3,0.6335877776145935,0.7321853041648865,3.7168796062469482,0.5525091290473938,3834.59375,0.6327433586120605,0.7417964935302734,0.5573403239250183
4,0.6755725145339966,0.7877382636070251,3.6695168018341064,0.5095052719116211,3834.59375,0.6327433586120605,0.7600046992301941,0.5275251865386963
5,0.677480936050415,0.7846024632453918,3.6754465103149414,0.5050666332244873,3834.59375,0.6858407258987427,0.7825984358787537,0.5057952404022217
6,0.7003816962242126,0.8111361265182495,3.748307704925537,0.47749292850494385,3834.62109375,0.6415929198265076,0.7421489953994751,0.5503891706466675
7,0.6965649127960205,0.8153334856033325,3.755842447280884,0.4679696261882782,3834.62109375,0.6858407258987427,0.7828724980354309,0.5048346519470215
8,0.7127862572669983,0.8222495913505554,3.7102742195129395,0.4561057686805725,3834.62109375,0.6548672318458557,0.75777268409729,0.5471718907356262
9,0.7185114622116089,0.8275923728942871,3.7214431762695312,0.46946409344673157,3834.62109375,0.7079645991325378,0.815921425819397,0.47258272767066956
10,0.7166030406951904,0.8186895251274109,3.8043763637542725,0.45988771319389343,3834.62109375,0.7035398483276367,0.8231655359268188,0.4586852788925171
11,0.7175572514533997,0.8355737328529358,3.7211074829101562,0.43733489513397217,3834.62109375,0.6991150379180908,0.7932493090629578,0.5167125463485718
12,0.7080152630805969,0.8208692669868469,3.677879810333252,0.4448690414428711,3834.62109375,0.721238911151886,0.8374578952789307,0.4529043138027191
13,0.7032442688941956,0.8277215957641602,3.763963222503662,0.4387374818325043,3834.63671875,0.721238911151886,0.8358524441719055,0.44715264439582825
14,0.7251908183097839,0.8447570204734802,3.698061466217041,0.4233846068382263,3834.63671875,0.7256637215614319,0.8345211148262024,0.4439908266067505
15,0.7232824563980103,0.84676194190979,3.642465829849243,0.4296794533729553,3834.63671875,0.7168141603469849,0.8360873460769653,0.447094202041626
16,0.7261450290679932,0.8380557894706726,3.6599972248077393,0.43606987595558167,3834.63671875,0.7256637215614319,0.8394548892974854,0.43611931800842285
17,0.7337786555290222,0.8455855846405029,3.694228172302246,0.42241156101226807,3834.63671875,0.752212405204773,0.8590335845947266,0.4324395954608917
18,0.7347328066825867,0.8467164039611816,3.7002503871917725,0.4278184175491333,3835.265625,0.7345132827758789,0.8177225589752197,0.4599989354610443
19,0.7471374273300171,0.8524962067604065,3.6342647075653076,0.4218529462814331,3835.265625,0.73893803358078,0.8606781959533691,0.4300866723060608
20,0.7185114622116089,0.8469986915588379,3.627110242843628,0.4162611961364746,3835.265625,0.7345132827758789,0.8610697984695435,0.4302189350128174
21,0.7290076613426208,0.8473283052444458,3.685880661010742,0.4180138409137726,3835.265625,0.73893803358078,0.8606390357017517,0.42416122555732727
22,0.722328245639801,0.8454779982566833,3.646847724914551,0.4206896722316742,3835.265625,0.7345132827758789,0.8553528785705566,0.4296426773071289
23,0.7366412281990051,0.855222225189209,3.617792844772339,0.42084112763404846,3835.265625,0.730088472366333,0.8457593321800232,0.4339422583580017
24,0.7442747950553894,0.8558686971664429,3.6588830947875977,0.41250306367874146,3835.265625,0.6769911646842957,0.811653196811676,0.45105335116386414
25,0.7452290058135986,0.8614081144332886,3.69244122505188,0.4062124788761139,3835.26953125,0.7433628439903259,0.8572715520858765,0.4240218698978424
26,0.7528625726699829,0.8655309081077576,3.629011392593384,0.4040815830230713,3835.26953125,0.7345132827758789,0.8585246205329895,0.41980841755867004
27,0.7480915784835815,0.8633692860603333,3.62168550491333,0.40505123138427734,3835.26953125,0.7433628439903259,0.861030638217926,0.4195356070995331
28,0.7519084215164185,0.8711522221565247,3.703751564025879,0.39575105905532837,3835.2734375,0.7433628439903259,0.8636149764060974,0.41907888650894165
29,0.7471374273300171,0.8681439161300659,3.686429262161255,0.39473214745521545,3835.2734375,0.73893803358078,0.8536298871040344,0.4248131811618805
30,0.7662213444709778,0.8808162808418274,3.6359784603118896,0.38891133666038513,3835.2734375,0.747787594795227,0.8695277571678162,0.40984708070755005
31,0.7471374273300171,0.8636260628700256,3.665611743927002,0.4003257155418396,3835.2734375,0.747787594795227,0.8652204275131226,0.41188403964042664
32,0.7690839767456055,0.8775603175163269,3.7150869369506836,0.3863440155982971,3835.2734375,0.747787594795227,0.8700368404388428,0.410756915807724
33,0.7538167834281921,0.8777532577514648,3.659909725189209,0.3865399658679962,3835.2734375,0.752212405204773,0.8683922290802002,0.4048021733760834
34,0.7633587718009949,0.8823331594467163,3.6610288619995117,0.38277125358581543,3835.2734375,0.747787594795227,0.8677265048027039,0.4074147045612335
35,0.7547709941864014,0.8745429515838623,3.674980401992798,0.38932499289512634,3867.91015625,0.7345132827758789,0.8670216798782349,0.4205021262168884
36,0.7643129825592041,0.8782814741134644,3.7243423461914062,0.38429462909698486,3898.265625,0.76106196641922,0.876067042350769,0.40052658319473267
37,0.7519084215164185,0.8706714510917664,3.6620330810546875,0.3936039209365845,3905.03125,0.7566371560096741,0.8753231167793274,0.3993309736251831
38,0.760496199131012,0.886193573474884,3.6414599418640137,0.3736235201358795,3915.15234375,0.752212405204773,0.8804917931556702,0.3892351984977722
39,0.7585877776145935,0.883939266204834,3.8215932846069336,0.3680555820465088,3915.15234375,0.76106196641922,0.8845250606536865,0.3958168923854828
40,0.75,0.8748414516448975,3.781829595565796,0.39092734456062317,3918.52734375,0.7654867172241211,0.8807268142700195,0.3917134702205658
41,0.7595419883728027,0.8852612972259521,3.6228902339935303,0.37576380372047424,3918.52734375,0.7743362784385681,0.8817839622497559,0.38842350244522095
42,0.7862595319747925,0.8949598670005798,3.6452512741088867,0.3681226372718811,3918.80859375,0.778761088848114,0.8877750635147095,0.3774513304233551
43,0.7748091816902161,0.8897773027420044,3.7650227546691895,0.36850303411483765,3918.80859375,0.769911527633667,0.8907510042190552,0.37863966822624207
44,0.760496199131012,0.8904547095298767,3.654374122619629,0.3637724220752716,3918.80859375,0.769911527633667,0.8954108357429504,0.37615886330604553
45,0.7719465494155884,0.8928274512290955,3.674143075942993,0.36777061223983765,3918.80859375,0.7654867172241211,0.8849948644638062,0.3895435631275177
46,0.7662213444709778,0.891518235206604,3.731506824493408,0.3594227433204651,3918.80859375,0.7654867172241211,0.8970553278923035,0.3864234685897827
47,0.7652671933174133,0.8895078897476196,3.721086025238037,0.3675863742828369,3918.80859375,0.778761088848114,0.8930221199989319,0.37026625871658325
48,0.7748091816902161,0.8944991230964661,3.634167432785034,0.3569171726703644,3918.80859375,0.7654867172241211,0.8930612802505493,0.38560742139816284
49,0.7738549709320068,0.8913469314575195,3.633099317550659,0.36123111844062805,3918.80859375,0.7876105904579163,0.9000704884529114,0.35930323600769043
