Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 07:08:02,cnn,5,64,False,0.7133,0.8056,0.8077,0.5600,0.6614,/content/drive/MyDrive/Git-audio-stego/audio-steganograph/Steganalysis/Data/logs/MUSDB_LSB/find_filter/CNN_D5_F64_20260126-070517/best_model.keras
