epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.628333330154419,0.7026152610778809,0.6021418571472168,0.46000000834465027,0.5137333869934082,0.6441628336906433
1,0.6441666483879089,0.724826455116272,0.5651857256889343,0.6066666841506958,0.6381111145019531,0.6172798871994019
2,0.6416666507720947,0.733413815498352,0.5451661348342896,0.596666693687439,0.7107111215591431,0.6006599068641663
3,0.6383333206176758,0.7479153275489807,0.5281432867050171,0.6366666555404663,0.7176222205162048,0.5345582365989685
4,0.6558333039283752,0.7567333579063416,0.5195261240005493,0.6033333539962769,0.7266443967819214,0.5003740191459656
5,0.6766666769981384,0.7876388430595398,0.5000158548355103,0.6333333253860474,0.7186222076416016,0.5366992354393005
6,0.6616666913032532,0.7738499641418457,0.5028114914894104,0.6433333158493042,0.7547111511230469,0.49671319127082825
7,0.7008333206176758,0.8069305419921875,0.4856235384941101,0.6700000166893005,0.7730444669723511,0.4870270788669586
8,0.6949999928474426,0.8086945414543152,0.4771170914173126,0.6566666960716248,0.7704222202301025,0.4900098145008087
9,0.7183333039283752,0.8254082798957825,0.4661339223384857,0.6366666555404663,0.7774888873100281,0.4975784718990326
10,0.7133333086967468,0.8332582712173462,0.45863765478134155,0.6600000262260437,0.7812221646308899,0.4696106016635895
11,0.7408333420753479,0.8482152819633484,0.43983128666877747,0.653333306312561,0.7890666723251343,0.47737112641334534
12,0.7241666913032532,0.8351277709007263,0.4497626721858978,0.7166666388511658,0.7814000844955444,0.4912012815475464
13,0.7258333563804626,0.8512194156646729,0.4349280297756195,0.6299999952316284,0.7756444215774536,0.480447381734848
14,0.7491666674613953,0.8539971709251404,0.42706435918807983,0.6033333539962769,0.7778666615486145,0.501314640045166
15,0.7549999952316284,0.864133358001709,0.4168058931827545,0.6333333253860474,0.7730444669723511,0.5047964453697205
16,0.7441666722297668,0.8631277680397034,0.41841554641723633,0.6066666841506958,0.7683777809143066,0.5238426923751831
17,0.7683333158493042,0.8762250542640686,0.4040285348892212,0.6133333444595337,0.7678889632225037,0.5259796380996704
18,0.7758333086967468,0.8872277736663818,0.39180347323417664,0.6066666841506958,0.7593555450439453,0.5408160090446472
19,0.7641666531562805,0.8824458718299866,0.39512792229652405,0.5933333039283752,0.7621555924415588,0.5302857756614685
20,0.7766666412353516,0.8925110697746277,0.3827821612358093,0.5899999737739563,0.7657555341720581,0.550733745098114
21,0.7983333468437195,0.9026818871498108,0.3713282346725464,0.596666693687439,0.7628666162490845,0.5652841329574585
22,0.7816666960716248,0.8944805860519409,0.3788329064846039,0.5933333039283752,0.7604222297668457,0.5743242502212524
23,0.7875000238418579,0.8972514271736145,0.37690985202789307,0.5899999737739563,0.7580888271331787,0.5765756368637085
24,0.7933333516120911,0.9018527269363403,0.3715049624443054,0.5899999737739563,0.7588443756103516,0.5798490047454834
25,0.7883333563804626,0.8965346813201904,0.3775578737258911,0.5866666436195374,0.7550888061523438,0.5865553021430969
26,0.7774999737739563,0.8947930335998535,0.3765336871147156,0.5799999833106995,0.7573555707931519,0.5915931463241577
27,0.7875000238418579,0.8998263478279114,0.369993656873703,0.5799999833106995,0.7565777897834778,0.5943132638931274
28,0.8050000071525574,0.904949963092804,0.36833134293556213,0.5833333134651184,0.7571556568145752,0.5956131219863892
29,0.7975000143051147,0.903480589389801,0.36949607729911804,0.5833333134651184,0.7576888799667358,0.5960085391998291
