Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 07:03:34,cnn,5,16,False,0.6800,0.7324,0.7812,0.5000,0.6098,/content/drive/MyDrive/Git-audio-stego/audio-steganograph/Steganalysis/Data/logs/MUSDB_LSB/find_filter/CNN_D5_F16_20260126-070239/best_model.keras
