Metric,Mean,Std,Num_Runs
Val_Acc,0.7845000000000001,0.013214386100004798,10
Val_AUC,0.89727,0.011904438948000284,10
Precision,0.7814599999999999,0.0415768151203956,10
Recall,0.79737,0.04892268390021135,10
F1,0.78708,0.010013968022495165,10
Total_Time(s),318.944,5.847959188184085,10
Max_RAM(MB),3287.165,186.49685158200387,10
