epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5816666483879089,0.6265319585800171,0.7254409193992615,0.5066666603088379,0.7014444470405579,0.6648414731025696
1,0.6183333396911621,0.6832403540611267,0.6476573944091797,0.5066666603088379,0.5930222272872925,0.6536052227020264
2,0.6274999976158142,0.6963249444961548,0.6189383864402771,0.6100000143051147,0.5729555487632751,0.6296680569648743
3,0.625,0.7071347832679749,0.5964946746826172,0.6033333539962769,0.6853777170181274,0.6009289622306824
4,0.625,0.6926791667938232,0.6106306910514832,0.6066666841506958,0.6820000410079956,0.5920709371566772
5,0.621666669845581,0.7058236002922058,0.5861310958862305,0.6366666555404663,0.6920000314712524,0.5927028656005859
6,0.6383333206176758,0.7210208773612976,0.5798406600952148,0.6000000238418579,0.6862444877624512,0.595329999923706
7,0.659166693687439,0.7361027598381042,0.5659434795379639,0.5933333039283752,0.6897777915000916,0.5907620191574097
8,0.6458333134651184,0.7374111413955688,0.5657045245170593,0.5899999737739563,0.6791555285453796,0.598625898361206
9,0.6416666507720947,0.7287014126777649,0.5752649307250977,0.596666693687439,0.679111123085022,0.5923612713813782
10,0.6316666603088379,0.7244680523872375,0.5607720017433167,0.596666693687439,0.6796444654464722,0.5869258642196655
11,0.6391666531562805,0.7194764018058777,0.564009964466095,0.5799999833106995,0.680400013923645,0.5823310613632202
12,0.6358333230018616,0.7248957753181458,0.5583232641220093,0.5866666436195374,0.6825110912322998,0.5795277953147888
13,0.6508333086967468,0.7271611094474792,0.5613933801651001,0.5933333039283752,0.6928000450134277,0.5758223533630371
14,0.6616666913032532,0.7506124973297119,0.5465030074119568,0.5833333134651184,0.6973778009414673,0.5777087807655334
15,0.6391666531562805,0.73006671667099,0.5553830862045288,0.5699999928474426,0.6907777786254883,0.5714216828346252
16,0.6441666483879089,0.7336847186088562,0.5555065870285034,0.5866666436195374,0.6724889278411865,0.5725331902503967
17,0.6691666841506958,0.7563332915306091,0.545116126537323,0.5566666722297668,0.6743333339691162,0.5710433125495911
18,0.6466666460037231,0.7438430786132812,0.5436800122261047,0.5933333039283752,0.6759999990463257,0.5678929090499878
19,0.6549999713897705,0.7416014075279236,0.5513638257980347,0.5933333039283752,0.67448890209198,0.5640811920166016
20,0.6466666460037231,0.7419540882110596,0.5406685471534729,0.5799999833106995,0.6936888694763184,0.5587009191513062
21,0.6600000262260437,0.7581930756568909,0.5374871492385864,0.6133333444595337,0.706333339214325,0.5659198760986328
22,0.6508333086967468,0.74554443359375,0.5486368536949158,0.6033333539962769,0.7104666829109192,0.5506442785263062
23,0.6650000214576721,0.7530388832092285,0.5414366126060486,0.6000000238418579,0.6968222260475159,0.5581459999084473
24,0.6575000286102295,0.7573013305664062,0.5362387299537659,0.6100000143051147,0.7011110782623291,0.5501258373260498
25,0.6516666412353516,0.7478222250938416,0.534621000289917,0.6466666460037231,0.7341777682304382,0.5496612787246704
26,0.6516666412353516,0.7601959109306335,0.5315976738929749,0.5766666531562805,0.7055555582046509,0.5444233417510986
27,0.6666666865348816,0.7661278247833252,0.5236667394638062,0.5933333039283752,0.7059999704360962,0.537814199924469
28,0.6416666507720947,0.7478528022766113,0.533702552318573,0.6200000047683716,0.730555534362793,0.537219762802124
29,0.6825000047683716,0.7755833864212036,0.5279619693756104,0.6266666650772095,0.7302666902542114,0.5300058722496033
