epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5141666531562805,0.5276013016700745,0.7189815640449524,0.6466666460037231,0.6925555467605591,0.6620692610740662
1,0.5633333325386047,0.5866513848304749,0.6761220097541809,0.6399999856948853,0.6997777819633484,0.6440839767456055
2,0.6191666722297668,0.6502208709716797,0.6441516876220703,0.6399999856948853,0.7079110741615295,0.6305774450302124
3,0.5975000262260437,0.6469000577926636,0.6381814479827881,0.6433333158493042,0.7002888917922974,0.6202126145362854
4,0.6308333277702332,0.6761250495910645,0.6242949962615967,0.6333333253860474,0.694444477558136,0.6138614416122437
5,0.6108333468437195,0.6826819181442261,0.616933286190033,0.6266666650772095,0.6917555332183838,0.6098673343658447
6,0.6208333373069763,0.6733111143112183,0.6132534146308899,0.6333333253860474,0.6874221563339233,0.6058717370033264
7,0.6358333230018616,0.7015472650527954,0.6028669476509094,0.5866666436195374,0.688200056552887,0.6066452860832214
8,0.6150000095367432,0.6812041401863098,0.6085941791534424,0.5933333039283752,0.6844222545623779,0.60451740026474
9,0.6383333206176758,0.7066110968589783,0.5993796586990356,0.6033333539962769,0.6872889399528503,0.6031186580657959
10,0.6274999976158142,0.7008500099182129,0.598791778087616,0.6100000143051147,0.6880444288253784,0.6030800342559814
11,0.6108333468437195,0.687936007976532,0.5989257097244263,0.5933333039283752,0.691777765750885,0.6027711629867554
12,0.6233333349227905,0.6869389414787292,0.6022185683250427,0.6266666650772095,0.6956666707992554,0.5997607707977295
13,0.6200000047683716,0.6980181336402893,0.5961645245552063,0.596666693687439,0.6952444314956665,0.6019405126571655
14,0.6158333420753479,0.6905542016029358,0.6008777618408203,0.6000000238418579,0.6981555819511414,0.6005740761756897
15,0.625,0.6913249492645264,0.602416455745697,0.6000000238418579,0.6978222131729126,0.6005913019180298
16,0.628333330154419,0.7016069293022156,0.5943142771720886,0.6033333539962769,0.7043999433517456,0.5988215804100037
17,0.6316666603088379,0.7122750282287598,0.5875025987625122,0.6100000143051147,0.7000443935394287,0.5983374714851379
18,0.6316666603088379,0.6984277963638306,0.5941910147666931,0.6100000143051147,0.7062444090843201,0.5986894965171814
19,0.6625000238418579,0.7286069393157959,0.5794404745101929,0.6066666841506958,0.7033110857009888,0.5973811149597168
20,0.6291666626930237,0.7098597884178162,0.585508406162262,0.596666693687439,0.6978222727775574,0.5979007482528687
21,0.6299999952316284,0.6953736543655396,0.594411313533783,0.6133333444595337,0.7040221691131592,0.5965620279312134
22,0.637499988079071,0.716176450252533,0.5843185782432556,0.596666693687439,0.7014222741127014,0.5973606109619141
23,0.5975000262260437,0.6773472428321838,0.5986084342002869,0.6033333539962769,0.7026000618934631,0.5970026850700378
24,0.6366666555404663,0.7156416177749634,0.5844666361808777,0.6133333444595337,0.701866626739502,0.5960174798965454
25,0.6191666722297668,0.6968250274658203,0.5930457711219788,0.6066666841506958,0.6991333365440369,0.5968356728553772
26,0.6316666603088379,0.6995777487754822,0.589640200138092,0.6066666841506958,0.7026222944259644,0.5975246429443359
27,0.625,0.7057278156280518,0.5857944488525391,0.6166666746139526,0.7076222896575928,0.5979676842689514
28,0.6050000190734863,0.69866943359375,0.5842652916908264,0.6200000047683716,0.7082666158676147,0.59804767370224
29,0.6399999856948853,0.7203875184059143,0.5798034071922302,0.6100000143051147,0.7077111005783081,0.5976073741912842
