epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6033333539962769,0.6387444734573364,0.9046095013618469,0.6033333539962769,0.6033333539962769,35.16389846801758
1,0.6166666746139526,0.6880902647972107,0.6158062815666199,0.6000000238418579,0.5255110859870911,3.541804552078247
2,0.6274999976158142,0.6967111229896545,0.5955162644386292,0.6000000238418579,0.5291333794593811,1.0150713920593262
3,0.6150000095367432,0.6972694993019104,0.5868010520935059,0.6100000143051147,0.6099555492401123,0.6819937825202942
4,0.6183333396911621,0.7104694247245789,0.5752703547477722,0.6100000143051147,0.7034444808959961,0.5910288691520691
5,0.6358333230018616,0.7166500091552734,0.5737020969390869,0.6100000143051147,0.7185778021812439,0.6029019355773926
6,0.6291666626930237,0.7017179727554321,0.5876749753952026,0.6033333539962769,0.6985555291175842,0.5976659059524536
7,0.625,0.6935069561004639,0.5875545740127563,0.596666693687439,0.697533369064331,0.6007369756698608
8,0.6225000023841858,0.6963402032852173,0.5770680904388428,0.6000000238418579,0.6959778070449829,0.6031599640846252
9,0.6416666507720947,0.7113916873931885,0.5717385411262512,0.6033333539962769,0.7037777900695801,0.5945630073547363
10,0.6391666531562805,0.7126625180244446,0.5782398581504822,0.6066666841506958,0.7138888835906982,0.6245657801628113
11,0.6299999952316284,0.7165833711624146,0.5676485896110535,0.6100000143051147,0.7078666687011719,0.5938016176223755
12,0.6341666579246521,0.714358389377594,0.5671015977859497,0.6100000143051147,0.7037333846092224,0.5883862376213074
13,0.6349999904632568,0.7059375047683716,0.5693989396095276,0.6133333444595337,0.7116000056266785,0.5863993167877197
14,0.6399999856948853,0.7159041166305542,0.5698320269584656,0.6066666841506958,0.7041555047035217,0.6053740382194519
15,0.64083331823349,0.718655526638031,0.5552969574928284,0.6033333539962769,0.7034667134284973,0.584115207195282
16,0.625,0.705606997013092,0.5623376965522766,0.6100000143051147,0.7142888903617859,0.5950794816017151
17,0.6366666555404663,0.7063499689102173,0.5623165369033813,0.6133333444595337,0.70615553855896,0.5819920301437378
18,0.6391666531562805,0.7278611660003662,0.5578588843345642,0.6133333444595337,0.7084444761276245,0.5823238492012024
19,0.6399999856948853,0.7140569090843201,0.5615246295928955,0.6133333444595337,0.7197777628898621,0.5834199786186218
20,0.637499988079071,0.7119792699813843,0.5604777932167053,0.6066666841506958,0.7151555418968201,0.5771582722663879
21,0.6416666507720947,0.721054196357727,0.5624498724937439,0.6133333444595337,0.7207333445549011,0.6456875205039978
22,0.64083331823349,0.7126444578170776,0.5557126998901367,0.6133333444595337,0.721844494342804,0.6079551577568054
23,0.6358333230018616,0.717586100101471,0.5473266243934631,0.6133333444595337,0.7256444096565247,0.6302667260169983
24,0.64083331823349,0.7251458764076233,0.537619948387146,0.6133333444595337,0.7300222516059875,0.6439185738563538
25,0.6383333206176758,0.7366625070571899,0.5250620245933533,0.6133333444595337,0.7289111018180847,0.6576797366142273
26,0.6383333206176758,0.7242069840431213,0.5288008451461792,0.6133333444595337,0.7229111194610596,0.5723720192909241
27,0.637499988079071,0.7303138971328735,0.5256248712539673,0.6133333444595337,0.7344889044761658,0.6370453834533691
28,0.6333333253860474,0.7341514825820923,0.5205168724060059,0.6166666746139526,0.733644425868988,0.5757596492767334
29,0.637499988079071,0.7305653095245361,0.5212541222572327,0.6166666746139526,0.7438445091247559,0.6147717833518982
