epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5991666913032532,0.6400680541992188,0.717510998249054,0.6033333539962769,0.6140221953392029,0.6762423515319824
1,0.628333330154419,0.696683406829834,0.6397734880447388,0.5133333206176758,0.6863111257553101,0.7591350078582764
2,0.6291666626930237,0.6934041380882263,0.635586678981781,0.6100000143051147,0.6847777962684631,0.6258033514022827
3,0.6324999928474426,0.7122180461883545,0.6022642254829407,0.6133333444595337,0.7069333791732788,0.6013036370277405
4,0.6424999833106995,0.7395972013473511,0.5720986723899841,0.6100000143051147,0.690488874912262,0.5831947922706604
5,0.64083331823349,0.7271708250045776,0.5744423866271973,0.5533333420753479,0.6781777739524841,0.5817812085151672
6,0.6383333206176758,0.7401930093765259,0.5650351047515869,0.6333333253860474,0.6878889203071594,0.5767605304718018
7,0.6491666436195374,0.739924967288971,0.5602845549583435,0.5633333325386047,0.6715778112411499,0.580524742603302
8,0.6474999785423279,0.7405513525009155,0.5523994565010071,0.5699999928474426,0.6814000606536865,0.5683676600456238
9,0.6474999785423279,0.7411708235740662,0.547929048538208,0.5933333039283752,0.6866666674613953,0.5659173727035522
10,0.6366666555404663,0.7387832999229431,0.5459540486335754,0.550000011920929,0.670711100101471,0.560828447341919
11,0.67166668176651,0.7648125290870667,0.5297513604164124,0.5766666531562805,0.6788444519042969,0.555165708065033
12,0.6800000071525574,0.7719610929489136,0.5287550091743469,0.6066666841506958,0.6816444396972656,0.5502033829689026
13,0.6549999713897705,0.7567110657691956,0.5331379175186157,0.5766666531562805,0.6784666776657104,0.5507809519767761
14,0.6666666865348816,0.7580944299697876,0.53275465965271,0.6133333444595337,0.6809777617454529,0.5523101091384888
15,0.6675000190734863,0.7676194310188293,0.5266426801681519,0.5566666722297668,0.6839332580566406,0.5418188571929932
16,0.6666666865348816,0.7606874704360962,0.5308429002761841,0.5899999737739563,0.6870444416999817,0.5420573949813843
17,0.6608333587646484,0.7682444453239441,0.5223371982574463,0.5533333420753479,0.6919777989387512,0.5389173626899719
18,0.6616666913032532,0.765602707862854,0.5174255967140198,0.5766666531562805,0.7093110680580139,0.5346546769142151
19,0.6816666722297668,0.7905486226081848,0.5056708455085754,0.6233333349227905,0.70579993724823,0.528105616569519
20,0.675000011920929,0.772577702999115,0.5108236074447632,0.6200000047683716,0.7227555513381958,0.5309999585151672
21,0.6775000095367432,0.7947013974189758,0.4987449049949646,0.6100000143051147,0.6941777467727661,0.5290663242340088
22,0.7099999785423279,0.7913749814033508,0.5057742595672607,0.6133333444595337,0.7114444971084595,0.536486804485321
23,0.6825000047683716,0.7900402545928955,0.49890005588531494,0.5766666531562805,0.7000221610069275,0.5261315703392029
24,0.70333331823349,0.8085916638374329,0.4916363060474396,0.5899999737739563,0.7153555154800415,0.5256449580192566
25,0.6833333373069763,0.792377769947052,0.5011422038078308,0.596666693687439,0.723466694355011,0.5250850915908813
26,0.684166669845581,0.7905430793762207,0.4988047182559967,0.596666693687439,0.7229333519935608,0.5225967168807983
27,0.6816666722297668,0.79559725522995,0.49994775652885437,0.5933333039283752,0.7125999927520752,0.5257472991943359
28,0.7058333158493042,0.8098832964897156,0.4886680543422699,0.5899999737739563,0.7075555324554443,0.5297229290008545
29,0.6983333230018616,0.7986277937889099,0.4982663094997406,0.6100000143051147,0.7177556157112122,0.530775785446167
