Metric,Mean,Std,Num_Runs
Val_Acc,0.71476,0.015164446723980544,10
Val_AUC,0.81258,0.011011993461676223,10
Precision,0.74682,0.02222145109773187,10
Recall,0.65169,0.0400831483017212,10
F1,0.69505,0.022010868527464627,10
Total_Time(s),284.53,10.478438178787266,10
Max_RAM(MB),3526.3959999999997,506.08198014419224,10
