Timestamp,Filename,OriginalFileSize_KB,MSE,PSNR,SNR,BER,EmbeddingTime_s,DecodingTime_s,CPU_Time_s,Memory_Increase_MB
2025-10-09 18:00:04,We Fell From The Sky - Not You_bass.wav,35813.6055,0.0223,106.8255,75.2348,0.0000,13.3979,0.8070,12.2300,111.3313
2025-10-09 18:00:17,We Fell From The Sky - Not You_drums.wav,35813.6055,0.0223,106.8250,84.3118,0.0000,12.0539,0.4662,10.8500,111.3314
2025-10-09 18:00:30,We Fell From The Sky - Not You_mixture.wav,35813.6055,0.0223,106.8291,87.9215,0.0000,12.0826,0.4537,11.1500,111.3314
2025-10-09 18:00:43,We Fell From The Sky - Not You_other.wav,35813.6055,0.0223,106.8316,84.1269,0.0000,12.6422,0.4598,11.2800,111.3314
2025-10-09 18:00:55,We Fell From The Sky - Not You_vocals.wav,35813.6055,0.0222,106.8365,77.4160,0.0000,10.8676,0.4460,10.3600,111.3314
2025-10-09 18:01:09,Zeno - Signs_bass.wav,40376.3359,0.0198,107.3481,79.0802,0.0000,12.0642,0.6460,11.1600,124.6987
2025-10-09 18:01:21,Zeno - Signs_drums.wav,40376.3359,0.0197,107.3536,83.4244,0.0000,10.4338,0.8575,10.6200,124.6988
2025-10-09 18:01:33,Zeno - Signs_mixture.wav,40376.3359,0.0198,107.3460,89.5163,0.0000,10.4006,0.7824,10.5300,124.6987
2025-10-09 18:01:45,Zeno - Signs_other.wav,40376.3359,0.0197,107.3536,85.5099,0.0000,11.0891,0.4579,10.3400,124.6987
2025-10-09 18:01:56,Zeno - Signs_vocals.wav,40376.3359,0.0197,107.3573,83.8964,0.0000,10.1646,0.4603,9.2700,124.6988
2025-10-09 18:02:10,A Classic Education - NightOwl_bass.wav,29533.2930,0.0270,105.9894,88.3590,0.0000,12.7952,0.4346,11.4100,92.9321
2025-10-09 18:02:23,A Classic Education - NightOwl_drums.wav,29533.2930,0.0270,105.9958,72.7032,0.0000,11.8534,0.4300,11.1000,92.9320
2025-10-09 18:02:36,A Classic Education - NightOwl_mixture.wav,29533.2930,0.0270,106.0001,90.2864,0.0000,12.1676,0.4520,11.7700,92.9320
2025-10-09 18:02:49,A Classic Education - NightOwl_other.wav,29533.2930,0.0270,105.9928,84.5567,0.0000,12.4802,0.4401,11.8000,92.9320
2025-10-09 18:03:02,A Classic Education - NightOwl_vocals.wav,29533.2930,0.0270,106.0024,78.9980,0.0000,11.9162,0.4452,11.3500,92.9320
2025-10-09 18:03:14,ANiMAL - Clinic A_bass.wav,41007.7227,0.0194,107.4247,87.4116,0.0000,11.5204,0.4666,10.4100,126.5485
2025-10-09 18:03:27,ANiMAL - Clinic A_drums.wav,41007.7227,0.0194,107.4247,80.1955,0.0000,11.3957,0.4545,10.3800,126.5485
2025-10-09 18:03:41,ANiMAL - Clinic A_mixture.wav,41007.7227,0.0194,107.4204,90.4437,0.0000,12.6538,0.4491,11.7400,126.5485
2025-10-09 18:03:54,ANiMAL - Clinic A_other.wav,41007.7227,0.0194,107.4204,84.9793,0.0000,12.8331,0.4703,11.5900,126.5485
2025-10-09 18:04:07,ANiMAL - Clinic A_vocals.wav,41007.7227,0.0194,107.4247,81.3978,0.0000,11.4861,0.4760,10.5100,126.5485
2025-10-09 18:04:19,ANiMAL - Easy Tiger_bass.wav,35427.8281,0.0225,106.7832,83.0986,0.0000,11.2686,0.4480,10.6900,110.2012
2025-10-09 18:04:32,ANiMAL - Easy Tiger_drums.wav,35427.8281,0.0225,106.7898,83.5262,0.0000,12.4640,0.4551,11.4700,110.2012
2025-10-09 18:04:45,ANiMAL - Easy Tiger_mixture.wav,35427.8281,0.0225,106.7950,88.5516,0.0000,12.0661,0.4480,11.6600,110.2012
2025-10-09 18:04:57,ANiMAL - Easy Tiger_other.wav,35427.8281,0.0225,106.7847,81.5223,0.0000,11.1033,0.4665,10.3800,110.2013
2025-10-09 18:05:09,ANiMAL - Easy Tiger_vocals.wav,35427.8281,0.0225,106.7847,81.7637,0.0000,10.0804,0.8214,9.7700,110.2011
2025-10-09 18:05:21,ANiMAL - Rockshow_bass.wav,28543.8398,0.0279,105.8459,83.2970,0.0000,10.9274,0.8140,10.4700,90.0332
2025-10-09 18:05:36,ANiMAL - Rockshow_drums.wav,28543.8398,0.0280,105.8448,81.8339,0.0000,13.8155,0.8001,12.7200,90.0332
2025-10-09 18:05:49,ANiMAL - Rockshow_mixture.wav,28543.8398,0.0279,105.8477,87.0996,0.0000,11.3035,0.8037,11.0800,90.0333
2025-10-09 18:06:01,ANiMAL - Rockshow_other.wav,28543.8398,0.0280,105.8367,77.9999,0.0000,10.0945,0.6877,9.5600,90.0332
2025-10-09 18:06:11,ANiMAL - Rockshow_vocals.wav,28543.8398,0.0279,105.8512,79.2649,0.0000,9.8542,0.4302,9.1800,90.0331
2025-10-09 18:06:24,Actions - Devil's Words_bass.wav,33903.2422,0.0236,106.5887,83.2981,0.0000,11.9291,0.4568,11.5100,105.7346
2025-10-09 18:06:37,Actions - Devil's Words_drums.wav,33903.2422,0.0235,106.5901,83.7876,0.0000,11.9024,0.4469,11.6300,105.7347
2025-10-09 18:06:50,Actions - Devil's Words_mixture.wav,33903.2422,0.0235,106.6046,90.5785,0.0000,12.3475,0.4457,11.7000,105.7345
2025-10-09 18:07:04,Actions - Devil's Words_other.wav,33903.2422,0.0236,106.5863,84.4382,0.0000,12.2078,0.4580,11.5300,105.7346
2025-10-09 18:07:16,Actions - Devil's Words_vocals.wav,33903.2422,0.0235,106.5985,86.1048,0.0000,11.0365,0.4428,10.4400,105.7346
2025-10-09 18:07:28,Actions - One Minute Smile_bass.wav,28177.8945,0.0283,105.7886,77.2390,0.0000,11.5669,0.4334,11.1600,88.9611
2025-10-09 18:07:41,Actions - One Minute Smile_drums.wav,28177.8945,0.0283,105.7868,83.3655,0.0000,12.0466,0.4373,11.2400,88.9611
2025-10-09 18:07:54,Actions - One Minute Smile_mixture.wav,28177.8945,0.0283,105.7843,89.5189,0.0000,11.8944,0.4428,11.5600,88.9611
2025-10-09 18:08:07,Actions - One Minute Smile_other.wav,28177.8945,0.0283,105.7855,84.5389,0.0000,12.4292,0.4322,11.1200,88.9611
2025-10-09 18:08:20,Actions - One Minute Smile_vocals.wav,28177.8945,0.0283,105.7919,85.3368,0.0000,12.1835,0.4435,11.4900,88.9611
2025-10-09 18:08:32,Actions - South Of The Water_bass.wav,30457.1016,0.0262,106.1329,85.9136,0.0000,10.8891,0.7844,10.1600,95.6384
2025-10-09 18:08:42,Actions - South Of The Water_drums.wav,30457.1016,0.0262,106.1329,81.8075,0.0000,8.9144,0.4676,8.8400,95.6385
2025-10-09 18:08:55,Actions - South Of The Water_mixture.wav,30457.1016,0.0262,106.1314,90.0228,0.0000,11.5202,0.4498,10.9500,95.6384
2025-10-09 18:09:07,Actions - South Of The Water_other.wav,30457.1016,0.0261,106.1380,83.0727,0.0000,11.8656,0.4309,11.2300,95.6385
2025-10-09 18:09:20,Actions - South Of The Water_vocals.wav,30457.1016,0.0262,106.1253,84.1826,0.0000,12.0229,0.4318,11.4100,95.6385
2025-10-09 18:09:32,Aimee Norwich - Child_bass.wav,32604.6602,0.0244,106.4295,87.8539,0.0000,11.4037,0.4461,10.3500,101.9301
2025-10-09 18:09:46,Aimee Norwich - Child_drums.wav,32604.6602,0.0245,106.4193,83.2347,0.0000,12.6788,0.4466,11.7100,101.9302
2025-10-09 18:10:00,Aimee Norwich - Child_mixture.wav,32604.6602,0.0245,106.4188,90.0689,0.0000,12.6785,0.4599,11.7000,101.9301
2025-10-09 18:10:12,Aimee Norwich - Child_other.wav,32604.6602,0.0244,106.4288,81.5832,0.0000,10.9443,0.4369,10.3800,101.9301
2025-10-09 18:10:23,Aimee Norwich - Child_vocals.wav,32604.6602,0.0244,106.4289,77.3083,0.0000,10.7161,0.4325,10.2500,101.9302
2025-10-09 18:10:38,Alexander Ross - Goodbye Bolero_bass.wav,72147.7734,0.0110,109.8762,79.5050,0.0000,12.7879,0.5182,11.6200,217.7791
2025-10-09 18:10:53,Alexander Ross - Goodbye Bolero_drums.wav,72147.7734,0.0111,109.8722,80.9320,0.0000,13.7219,0.4985,11.6400,217.7791
2025-10-09 18:11:09,Alexander Ross - Goodbye Bolero_mixture.wav,72147.7734,0.0110,109.8795,89.5329,0.0000,14.1907,0.4909,12.0800,217.7791
2025-10-09 18:11:23,Alexander Ross - Goodbye Bolero_other.wav,72147.7734,0.0111,109.8688,87.1468,0.0000,12.9605,0.5248,12.0100,217.7791
2025-10-09 18:11:36,Alexander Ross - Goodbye Bolero_vocals.wav,72147.7734,0.0110,109.8783,82.2605,0.0000,11.4360,0.5293,10.2600,217.7792
2025-10-09 18:11:50,Alexander Ross - Velvet Curtain_bass.wav,88628.6797,0.0090,110.7718,79.5431,0.0000,11.7487,0.5726,10.3300,266.0631
2025-10-09 18:12:03,Alexander Ross - Velvet Curtain_drums.wav,88628.6797,0.0090,110.7718,82.1996,0.0000,11.6849,0.5253,10.2800,266.0631
2025-10-09 18:12:18,Alexander Ross - Velvet Curtain_mixture.wav,88628.6797,0.0090,110.7777,87.7937,0.0000,13.0272,0.5191,11.1400,266.0631
2025-10-09 18:12:32,Alexander Ross - Velvet Curtain_other.wav,88628.6797,0.0090,110.7777,83.1393,0.0000,12.0265,0.5978,10.6200,266.0630
2025-10-09 18:12:44,Alexander Ross - Velvet Curtain_vocals.wav,88628.6797,0.0090,110.7718,81.5044,0.0000,10.3732,0.5822,9.2600,266.0630
2025-10-09 18:12:57,Angela Thomas Wade - Milk Cow Blues_bass.wav,36363.4727,0.0220,106.8934,78.2525,0.0000,11.2127,0.4529,10.5500,112.9423
2025-10-09 18:13:09,Angela Thomas Wade - Milk Cow Blues_drums.wav,36363.4727,0.0219,106.8945,81.5063,0.0000,11.5438,0.4627,10.5400,112.9423
2025-10-09 18:13:22,Angela Thomas Wade - Milk Cow Blues_mixture.wav,36363.4727,0.0220,106.8922,87.4456,0.0000,11.8857,0.4518,11.3000,112.9423
2025-10-09 18:13:35,Angela Thomas Wade - Milk Cow Blues_other.wav,36363.4727,0.0220,106.8875,83.4605,0.0000,12.3500,0.4667,11.5000,112.9423
2025-10-09 18:13:47,Angela Thomas Wade - Milk Cow Blues_vocals.wav,36363.4727,0.0219,106.9027,80.9946,0.0000,11.2010,0.4657,10.5100,112.9423
2025-10-09 18:14:00,Atlantis Bound - It Was My Fault For Waiting_bass.wav,46207.9883,0.0172,107.9432,80.8427,0.0000,11.8128,0.4892,10.4000,141.7836
2025-10-09 18:14:13,Atlantis Bound - It Was My Fault For Waiting_drums.wav,46207.9883,0.0172,107.9432,84.8676,0.0000,11.3757,0.4537,10.4500,141.7837
2025-10-09 18:14:25,Atlantis Bound - It Was My Fault For Waiting_mixture.wav,46207.9883,0.0172,107.9432,88.6709,0.0000,11.5059,0.4596,10.2200,141.7836
2025-10-09 18:14:38,Atlantis Bound - It Was My Fault For Waiting_other.wav,46207.9883,0.0172,107.9432,81.1768,0.0000,11.5405,0.4760,10.4600,141.7837
2025-10-09 18:14:50,Atlantis Bound - It Was My Fault For Waiting_vocals.wav,46207.9883,0.0172,107.9432,82.5528,0.0000,11.1810,0.4804,10.3400,141.7836
2025-10-09 18:15:02,Auctioneer - Our Future Faces_bass.wav,35811.0430,0.0223,106.8273,85.7981,0.0000,11.3227,0.4556,10.2500,111.3239
2025-10-09 18:15:16,Auctioneer - Our Future Faces_drums.wav,35811.0430,0.0223,106.8300,79.5033,0.0000,12.4484,0.4692,11.0000,111.3239
2025-10-09 18:15:29,Auctioneer - Our Future Faces_mixture.wav,35811.0430,0.0223,106.8304,89.7301,0.0000,12.2125,0.5712,11.7200,111.3238
2025-10-09 18:15:42,Auctioneer - Our Future Faces_other.wav,35811.0430,0.0222,106.8376,84.1675,0.0000,11.8630,0.8338,11.7500,111.3239
2025-10-09 18:15:57,Auctioneer - Our Future Faces_vocals.wav,35811.0430,0.0223,106.8288,83.2850,0.0000,13.9452,0.4638,13.1100,111.3239
2025-10-09 18:16:12,AvaLuna - Waterduct_bass.wav,44669.4102,0.0179,107.7911,81.4657,0.0000,13.3525,0.4816,11.8000,137.2761
2025-10-09 18:16:26,AvaLuna - Waterduct_drums.wav,44669.4102,0.0179,107.7885,80.8329,0.0000,12.9680,0.4642,11.8300,137.2761
2025-10-09 18:16:40,AvaLuna - Waterduct_mixture.wav,44669.4102,0.0178,107.8029,86.3795,0.0000,13.0447,0.4692,11.7100,137.2762
2025-10-09 18:16:54,AvaLuna - Waterduct_other.wav,44669.4102,0.0179,107.7913,78.8809,0.0000,12.7841,0.4751,11.6300,137.2761
2025-10-09 18:17:07,AvaLuna - Waterduct_vocals.wav,44669.4102,0.0178,107.7942,79.7254,0.0000,11.6725,0.4756,10.3100,137.2761
2025-10-09 18:17:20,BigTroubles - Phantom_bass.wav,25312.0430,0.0316,105.3155,88.0591,0.0000,12.6257,0.4414,11.6000,80.5651
2025-10-09 18:17:33,BigTroubles - Phantom_drums.wav,25312.0430,0.0315,105.3273,80.6918,0.0000,12.4277,0.4205,11.5300,80.5650
2025-10-09 18:17:47,BigTroubles - Phantom_mixture.wav,25312.0430,0.0315,105.3264,90.5592,0.0000,12.7080,0.4317,11.8000,80.5651
2025-10-09 18:18:01,BigTroubles - Phantom_other.wav,25312.0430,0.0315,105.3257,84.3936,0.0000,13.0663,0.4306,11.6900,80.5650
2025-10-09 18:18:13,BigTroubles - Phantom_vocals.wav,25312.0430,0.0315,105.3259,80.1775,0.0000,11.7433,0.4171,10.8100,80.5650
2025-10-09 18:18:26,Bill Chudziak - Children Of No-one_bass.wav,39781.8672,0.0200,107.2929,79.4618,0.0000,10.9889,0.8125,10.3100,122.9571
2025-10-09 18:18:37,Bill Chudziak - Children Of No-one_drums.wav,39781.8672,0.0200,107.2909,83.0875,0.0000,9.6829,0.8765,9.2900,122.9571
2025-10-09 18:18:48,Bill Chudziak - Children Of No-one_mixture.wav,39781.8672,0.0201,107.2842,88.6498,0.0000,9.9489,0.4564,9.5100,122.9571
2025-10-09 18:19:00,Bill Chudziak - Children Of No-one_other.wav,39781.8672,0.0201,107.2840,84.2469,0.0000,11.0954,0.4673,10.4600,122.9571
2025-10-09 18:19:12,Bill Chudziak - Children Of No-one_vocals.wav,39781.8672,0.0200,107.2924,82.4515,0.0000,11.1464,0.4528,10.4000,122.9571
2025-10-09 18:19:25,Black Bloc - If You Want Success_bass.wav,68687.8867,0.0116,109.6648,82.6850,0.0000,11.4928,0.4985,10.4500,207.6427
2025-10-09 18:19:39,Black Bloc - If You Want Success_drums.wav,68687.8867,0.0116,109.6523,88.0137,0.0000,12.4236,0.5084,11.6900,207.6427
2025-10-09 18:19:53,Black Bloc - If You Want Success_mixture.wav,68687.8867,0.0116,109.6523,90.8039,0.0000,12.4392,0.5158,11.7100,207.6429
2025-10-09 18:20:06,Black Bloc - If You Want Success_other.wav,68687.8867,0.0116,109.6648,84.0362,0.0000,12.0978,0.5129,10.5900,207.6427
2025-10-09 18:20:20,Black Bloc - If You Want Success_vocals.wav,68687.8867,0.0116,109.6648,81.1251,0.0000,12.0902,0.4875,10.5500,207.6427
2025-10-09 18:20:32,Celestial Shore - Die For Us_bass.wav,48005.9922,0.0166,108.1000,85.9741,0.0000,11.6425,0.4722,10.7100,147.0512
2025-10-09 18:20:44,Celestial Shore - Die For Us_drums.wav,48005.9922,0.0166,108.1058,71.7767,0.0000,11.0079,0.4836,10.5500,147.0513
2025-10-09 18:20:59,Celestial Shore - Die For Us_mixture.wav,48005.9922,0.0166,108.1022,91.2063,0.0000,13.3355,0.4796,11.9400,147.0513
2025-10-09 18:21:15,Celestial Shore - Die For Us_other.wav,48005.9922,0.0166,108.1094,88.2427,0.0000,15.0483,0.4839,13.1500,147.0513
2025-10-09 18:21:28,Celestial Shore - Die For Us_vocals.wav,48005.9922,0.0166,108.1054,83.8581,0.0000,11.5351,0.4823,10.7300,147.0513
2025-10-09 18:21:40,Chris Durban - Celebrate_bass.wav,51987.3477,0.0153,108.4550,86.0910,0.0000,11.3397,0.4856,10.4300,158.7154
2025-10-09 18:21:53,Chris Durban - Celebrate_drums.wav,51987.3477,0.0153,108.4532,83.2552,0.0000,11.4470,0.5078,10.5200,158.7155
2025-10-09 18:22:05,Chris Durban - Celebrate_mixture.wav,51987.3477,0.0153,108.4524,90.6623,0.0000,11.2012,0.4801,10.4100,158.7154
2025-10-09 18:22:18,Chris Durban - Celebrate_other.wav,51987.3477,0.0153,108.4531,85.8286,0.0000,11.5983,0.5100,10.3800,158.7154
2025-10-09 18:22:30,Chris Durban - Celebrate_vocals.wav,51987.3477,0.0153,108.4550,82.2808,0.0000,11.2378,0.6531,10.2700,158.7154
2025-10-09 18:22:42,Clara Berry And Wooldog - Air Traffic_bass.wav,29878.7695,0.0267,106.0512,81.1119,0.0000,9.7239,0.8114,9.4000,93.9442
2025-10-09 18:22:52,Clara Berry And Wooldog - Air Traffic_drums.wav,29878.7695,0.0266,106.0530,78.2812,0.0000,9.5151,0.4298,8.9900,93.9442
2025-10-09 18:23:05,Clara Berry And Wooldog - Air Traffic_mixture.wav,29878.7695,0.0266,106.0541,85.1280,0.0000,12.2285,0.4469,11.6100,93.9442
2025-10-09 18:23:18,Clara Berry And Wooldog - Air Traffic_other.wav,29878.7695,0.0267,106.0412,77.7903,0.0000,12.3408,0.4320,11.7100,93.9442
2025-10-09 18:23:30,Clara Berry And Wooldog - Air Traffic_vocals.wav,29878.7695,0.0267,106.0475,78.4638,0.0000,11.2316,0.4541,10.3000,93.9442
2025-10-09 18:23:43,Clara Berry And Wooldog - Stella_bass.wav,33719.6562,0.0236,106.5755,84.7623,0.0000,11.4347,0.4597,10.6400,105.1967
2025-10-09 18:23:55,Clara Berry And Wooldog - Stella_drums.wav,33719.6562,0.0236,106.5730,75.9594,0.0000,11.4861,0.4459,10.4100,105.1967
2025-10-09 18:24:09,Clara Berry And Wooldog - Stella_mixture.wav,33719.6562,0.0236,106.5764,87.0407,0.0000,12.6937,0.4570,11.6700,105.1968
2025-10-09 18:24:22,Clara Berry And Wooldog - Stella_other.wav,33719.6562,0.0237,106.5641,77.3938,0.0000,12.3215,0.4427,11.7000,105.1967
2025-10-09 18:24:34,Clara Berry And Wooldog - Stella_vocals.wav,33719.6562,0.0236,106.5784,80.2787,0.0000,11.2486,0.4623,10.5100,105.1967
2025-10-09 18:24:47,Clara Berry And Wooldog - Waltz For My Victims_bass.wav,30220.6562,0.0264,106.0869,77.1023,0.0000,11.2688,0.4367,10.3400,94.9457
2025-10-09 18:24:59,Clara Berry And Wooldog - Waltz For My Victims_drums.wav,30220.6562,0.0264,106.0937,72.7999,0.0000,10.9830,0.7841,10.4100,94.9457
2025-10-09 18:25:12,Clara Berry And Wooldog - Waltz For My Victims_mixture.wav,30220.6562,0.0264,106.0959,85.4390,0.0000,11.7792,0.7739,11.5500,94.9457
2025-10-09 18:25:25,Clara Berry And Wooldog - Waltz For My Victims_other.wav,30220.6562,0.0264,106.0968,83.7909,0.0000,11.7433,0.7997,11.2800,94.9458
2025-10-09 18:25:38,Clara Berry And Wooldog - Waltz For My Victims_vocals.wav,30220.6562,0.0263,106.1030,75.9737,0.0000,10.8501,0.7965,9.8600,94.9457
2025-10-09 18:25:50,Cnoc An Tursa - Bannockburn_bass.wav,50766.8750,0.0157,108.3458,82.6763,0.0000,10.6538,0.5876,10.0000,155.1397
2025-10-09 18:26:02,Cnoc An Tursa - Bannockburn_drums.wav,50766.8750,0.0157,108.3447,88.1715,0.0000,11.0659,0.4804,10.2300,155.1398
2025-10-09 18:26:18,Cnoc An Tursa - Bannockburn_mixture.wav,50766.8750,0.0157,108.3457,91.5197,0.0000,13.4726,0.8687,12.7000,155.1398
2025-10-09 18:26:31,Cnoc An Tursa - Bannockburn_other.wav,50766.8750,0.0157,108.3529,86.3455,0.0000,11.5131,0.8691,10.8900,155.1397
2025-10-09 18:26:42,Cnoc An Tursa - Bannockburn_vocals.wav,50766.8750,0.0157,108.3518,81.5879,0.0000,9.8357,0.4718,9.0000,155.1398
2025-10-09 18:26:56,Creepoid - OldTree_bass.wav,52060.0430,0.0153,108.4531,86.3825,0.0000,12.2362,0.8398,10.8900,158.9284
2025-10-09 18:27:09,Creepoid - OldTree_drums.wav,52060.0430,0.0153,108.4495,82.8573,0.0000,10.8483,0.8592,10.5600,158.9284
2025-10-09 18:27:22,Creepoid - OldTree_mixture.wav,52060.0430,0.0153,108.4592,90.0611,0.0000,11.3959,0.8749,10.8100,158.9282
2025-10-09 18:27:36,Creepoid - OldTree_other.wav,52060.0430,0.0153,108.4620,83.7615,0.0000,11.7859,0.8354,10.8500,158.9284
2025-10-09 18:27:50,Creepoid - OldTree_vocals.wav,52060.0430,0.0153,108.4547,81.6489,0.0000,12.3472,0.8645,10.6500,158.9283
2025-10-09 18:28:01,Dark Ride - Burning Bridges_bass.wav,40111.7852,0.0199,107.3266,85.5482,0.0000,9.9835,0.8134,9.6900,123.9237
2025-10-09 18:28:13,Dark Ride - Burning Bridges_drums.wav,40111.7852,0.0199,107.3200,88.2263,0.0000,10.2610,0.4730,9.4700,123.9237
2025-10-09 18:28:25,Dark Ride - Burning Bridges_mixture.wav,40111.7852,0.0199,107.3195,91.5246,0.0000,11.2208,0.4533,10.3900,123.9237
2025-10-09 18:28:38,Dark Ride - Burning Bridges_other.wav,40111.7852,0.0199,107.3205,83.3759,0.0000,12.1459,0.4691,10.5100,123.9237
2025-10-09 18:28:50,Dark Ride - Burning Bridges_vocals.wav,40111.7852,0.0199,107.3288,82.5434,0.0000,11.2539,0.4709,10.4300,123.9237
2025-10-09 18:29:03,Dreamers Of The Ghetto - Heavy Love_bass.wav,50816.0430,0.0157,108.3567,79.7851,0.0000,11.1668,0.4648,10.4500,155.2838
2025-10-09 18:29:16,Dreamers Of The Ghetto - Heavy Love_drums.wav,50816.0430,0.0157,108.3545,81.8400,0.0000,12.5773,0.4671,10.7800,155.2838
2025-10-09 18:29:30,Dreamers Of The Ghetto - Heavy Love_mixture.wav,50816.0430,0.0157,108.3514,89.7265,0.0000,12.5017,0.4798,11.5000,155.2839
2025-10-09 18:29:44,Dreamers Of The Ghetto - Heavy Love_other.wav,50816.0430,0.0157,108.3516,85.9984,0.0000,12.8782,0.4610,11.4800,155.2838
2025-10-09 18:29:58,Dreamers Of The Ghetto - Heavy Love_vocals.wav,50816.0430,0.0157,108.3524,84.6397,0.0000,12.1805,0.4649,10.7200,155.2838
2025-10-09 18:30:12,Drumtracks - Ghost Bitch_bass.wav,61515.0195,0.0129,109.1885,82.8427,0.0000,12.8964,0.4797,11.9100,186.6285
2025-10-09 18:30:25,Drumtracks - Ghost Bitch_drums.wav,61515.0195,0.0130,109.1859,79.5536,0.0000,12.0121,0.5024,10.5100,186.6284
2025-10-09 18:30:39,Drumtracks - Ghost Bitch_mixture.wav,61515.0195,0.0129,109.1888,89.4476,0.0000,13.0573,0.4961,11.9500,186.6285
2025-10-09 18:30:53,Drumtracks - Ghost Bitch_other.wav,61515.0195,0.0130,109.1747,83.3989,0.0000,12.7096,0.4832,10.9700,186.6286
2025-10-09 18:31:06,Drumtracks - Ghost Bitch_vocals.wav,61515.0195,0.0130,109.1859,85.7477,0.0000,11.8575,0.4861,10.5700,186.6285
2025-10-09 18:31:21,Faces On Film - Waiting For Ga_bass.wav,44381.2344,0.0180,107.7676,75.8840,0.0000,14.0514,0.4647,11.9000,136.4318
2025-10-09 18:31:34,Faces On Film - Waiting For Ga_drums.wav,44381.2344,0.0179,107.7731,77.4038,0.0000,11.4542,0.4819,10.4500,136.4318
2025-10-09 18:31:48,Faces On Film - Waiting For Ga_mixture.wav,44381.2344,0.0180,107.7561,90.5120,0.0000,12.8871,0.4628,11.8900,136.4318
2025-10-09 18:32:02,Faces On Film - Waiting For Ga_other.wav,44381.2344,0.0180,107.7677,88.9289,0.0000,12.8575,0.4655,11.6300,136.4318
2025-10-09 18:32:14,Faces On Film - Waiting For Ga_vocals.wav,44381.2344,0.0179,107.7739,84.0171,0.0000,11.5231,0.4692,10.2300,136.4319
2025-10-09 18:32:26,Fergessen - Back From The Start_bass.wav,29069.0977,0.0274,105.9304,80.2574,0.0000,11.1246,0.4346,10.1800,91.5721
2025-10-09 18:32:39,Fergessen - Back From The Start_drums.wav,29069.0977,0.0275,105.9213,82.0522,0.0000,12.0729,0.4289,11.3400,91.5721
2025-10-09 18:32:52,Fergessen - Back From The Start_mixture.wav,29069.0977,0.0275,105.9189,86.2795,0.0000,11.6597,0.4367,11.3600,91.5721
2025-10-09 18:33:04,Fergessen - Back From The Start_other.wav,29069.0977,0.0274,105.9258,75.2784,0.0000,11.5919,0.4274,10.8100,91.5721
2025-10-09 18:33:17,Fergessen - Back From The Start_vocals.wav,29069.0977,0.0275,105.9217,80.9021,0.0000,11.5229,0.4354,10.9200,91.5721
2025-10-09 18:33:29,Fergessen - Nos Palpitants_bass.wav,34179.3867,0.0233,106.6337,74.5847,0.0000,11.4770,0.4633,10.1900,106.5437
2025-10-09 18:33:41,Fergessen - Nos Palpitants_drums.wav,34179.3867,0.0233,106.6337,79.4546,0.0000,10.8765,0.5668,10.1900,106.5437
2025-10-09 18:33:53,Fergessen - Nos Palpitants_mixture.wav,34179.3867,0.0233,106.6260,86.5321,0.0000,10.3796,0.8150,10.5800,106.5437
2025-10-09 18:34:05,Fergessen - Nos Palpitants_other.wav,34179.3867,0.0233,106.6260,80.5413,0.0000,10.3706,0.7088,10.0700,106.5437
2025-10-09 18:34:15,Fergessen - Nos Palpitants_vocals.wav,34179.3867,0.0233,106.6337,83.4306,0.0000,9.8560,0.4599,9.1300,106.5437
2025-10-09 18:34:28,Fergessen - The Wind_bass.wav,33075.0430,0.0241,106.4834,78.9852,0.0000,11.2452,0.4625,10.0200,103.3083
2025-10-09 18:34:40,Fergessen - The Wind_drums.wav,33075.0430,0.0241,106.4852,80.6252,0.0000,11.0700,0.4492,10.4200,103.3082
2025-10-09 18:34:52,Fergessen - The Wind_mixture.wav,33075.0430,0.0241,106.4834,88.6812,0.0000,11.4464,0.4550,11.0700,103.3083
2025-10-09 18:35:05,Fergessen - The Wind_other.wav,33075.0430,0.0241,106.4834,84.3847,0.0000,11.6915,0.4558,11.0500,103.3083
2025-10-09 18:35:17,Fergessen - The Wind_vocals.wav,33075.0430,0.0241,106.4910,84.3553,0.0000,11.1974,0.4531,10.3200,103.3083
2025-10-09 18:35:29,Flags - 54_bass.wav,54322.9297,0.0147,108.6459,78.7823,0.0000,11.3180,0.4751,10.2400,165.5578
2025-10-09 18:35:43,Flags - 54_drums.wav,54322.9297,0.0147,108.6411,88.6091,0.0000,12.1057,0.4885,10.6500,165.5579
2025-10-09 18:35:55,Flags - 54_mixture.wav,54322.9297,0.0147,108.6411,89.7042,0.0000,11.2490,0.7704,10.7300,165.5579
2025-10-09 18:36:07,Flags - 54_other.wav,54322.9297,0.0147,108.6459,75.6316,0.0000,10.0327,0.8666,9.6600,165.5579
2025-10-09 18:36:18,Flags - 54_vocals.wav,54322.9297,0.0147,108.6459,79.8996,0.0000,9.4721,0.5113,9.0300,165.5578
2025-10-09 18:36:31,Giselle - Moss_bass.wav,34778.4727,0.0229,106.7091,79.5323,0.0000,11.8896,0.4608,11.0900,108.2987
2025-10-09 18:36:42,Giselle - Moss_drums.wav,34778.4727,0.0229,106.7091,81.7490,0.0000,10.7845,0.4673,10.3700,108.2987
2025-10-09 18:36:56,Giselle - Moss_mixture.wav,34778.4727,0.0230,106.6957,87.8343,0.0000,12.8845,0.4636,11.7500,108.2988
2025-10-09 18:37:10,Giselle - Moss_other.wav,34778.4727,0.0230,106.6957,82.9336,0.0000,12.5727,0.4624,11.7200,108.2988
