Metric,Mean,Std,Num_Runs
Val_Acc,0.6544333333333333,0.009641749495466777,3
Val_AUC,0.7331,0.0023259406699226246,3
Precision,0.6261666666666666,0.032199430636788214,3
Recall,0.7911333333333332,0.13538450182104794,3
F1,0.6935666666666668,0.028642858330364493,3
Total_Time(s),242.8166666666667,1.9034792705289252,3
Max_RAM(MB),2508.596666666667,25.36813026877102,3
