Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:56:53,cnn,5,32,False,0.6667,0.7811,0.6667,0.6667,0.6667,Steganalysis/logs/CNN_D5_F32_20260126-035533/best_model.keras
