epoch,accuracy,auc,duration,loss,ram_usage,val_accuracy,val_auc,val_loss
0,0.6319587826728821,0.6753576993942261,19.31819725036621,0.7226483821868896,3150.01953125,0.5142857432365417,0.6321995258331299,1.0269190073013306
1,0.7216494679450989,0.8235859274864197,3.70473575592041,0.5058547258377075,3171.578125,0.5428571701049805,0.559637188911438,2.010021448135376
2,0.7845360636711121,0.8996109366416931,3.878296136856079,0.3798165023326874,3178.3515625,0.800000011920929,0.9207257032394409,0.37821775674819946
3,0.8175257444381714,0.9218855500221252,3.9660210609436035,0.3341289758682251,3178.35546875,0.6380952596664429,0.807709813117981,0.7158535122871399
4,0.8185567259788513,0.9315676689147949,4.0095555782318115,0.3068287670612335,3178.35546875,0.7333333492279053,0.8784127831459045,0.4866025745868683
5,0.8226804137229919,0.9314846992492676,4.067149877548218,0.30347365140914917,3178.35546875,0.7809523940086365,0.9058956503868103,0.3529626131057739
6,0.8237113356590271,0.9361377954483032,4.1359710693359375,0.2889808714389801,3178.35546875,0.800000011920929,0.927483081817627,0.3090952932834625
7,0.8288660049438477,0.9407290816307068,4.172331094741821,0.2652971148490906,3178.36328125,0.7952380776405334,0.9062131643295288,0.3537726402282715
8,0.8298969268798828,0.9376193284988403,4.1066999435424805,0.28122320771217346,3185.11328125,0.8095238208770752,0.9225850105285645,0.3233692944049835
9,0.8381443023681641,0.9388946890830994,4.056993722915649,0.2863248586654663,3185.125,0.800000011920929,0.9222676157951355,0.3162987232208252
10,0.8329896926879883,0.9425932168960571,3.8739511966705322,0.2537808418273926,3185.13671875,0.8333333134651184,0.9414511919021606,0.2559213638305664
11,0.8546391725540161,0.9524944424629211,3.8228139877319336,0.2396247386932373,3185.14453125,0.8190476298332214,0.938095211982727,0.2530231773853302
12,0.839175283908844,0.9441471099853516,3.6864919662475586,0.24440982937812805,3185.1484375,0.8190476298332214,0.9349206686019897,0.26305097341537476
13,0.8206185698509216,0.9420002698898315,3.695857048034668,0.2493811994791031,3185.1484375,0.8190476298332214,0.9348299503326416,0.2763332426548004
14,0.8402062058448792,0.95006263256073,3.6620633602142334,0.2335081398487091,3185.1484375,0.8238095045089722,0.9380952715873718,0.25906872749328613
15,0.8278350234031677,0.9483069181442261,3.7332205772399902,0.22988590598106384,3185.1484375,0.8285714387893677,0.9414513111114502,0.24982765316963196
16,0.839175283908844,0.9520224928855896,3.610049247741699,0.23208144307136536,3185.1484375,0.8285714387893677,0.9414513111114502,0.25203561782836914
17,0.8257731795310974,0.9449187517166138,3.5801784992218018,0.2334081530570984,3185.1484375,0.8285714387893677,0.9414513111114502,0.24833977222442627
18,0.8412371277809143,0.9481878280639648,3.607682943344116,0.2337954193353653,3185.1484375,0.8285714387893677,0.9414513111114502,0.2502405345439911
19,0.8494845628738403,0.9536123871803284,3.7094709873199463,0.22714288532733917,3185.1484375,0.8285714387893677,0.9442631006240845,0.24836282432079315
20,0.853608250617981,0.9551451206207275,3.6669301986694336,0.22472675144672394,3185.1484375,0.8285714387893677,0.9414513111114502,0.2504100501537323
21,0.839175283908844,0.9518439769744873,3.684194803237915,0.22887346148490906,3185.1484375,0.8238095045089722,0.9381859302520752,0.25274285674095154
22,0.8402062058448792,0.9494802951812744,3.8396832942962646,0.2269059121608734,3188.5234375,0.8285714387893677,0.9414513111114502,0.24857266247272491
23,0.8453608155250549,0.9541885852813721,3.9007232189178467,0.22291697561740875,3195.26953125,0.8285714387893677,0.9414513111114502,0.24680201709270477
24,0.8402062058448792,0.9524774551391602,3.9659299850463867,0.2234957218170166,3195.26953125,0.8285714387893677,0.9414513111114502,0.24767844378948212
25,0.8494845628738403,0.9547582864761353,3.989060163497925,0.22433817386627197,3208.76953125,0.8285714387893677,0.9414513111114502,0.2470937967300415
26,0.8422680497169495,0.9499181509017944,4.03461480140686,0.2215363085269928,3208.76953125,0.8285714387893677,0.9414513111114502,0.24767611920833588
27,0.8484535813331604,0.951102077960968,3.8800575733184814,0.22355309128761292,3208.76953125,0.8285714387893677,0.9414513111114502,0.246409073472023
28,0.8453608155250549,0.9513592720031738,3.8223910331726074,0.22426636517047882,3210.66796875,0.8285714387893677,0.9414513111114502,0.24738256633281708
29,0.8567010164260864,0.9538080096244812,3.8980746269226074,0.2227831482887268,3210.66796875,0.8285714387893677,0.9414513111114502,0.24653947353363037
30,0.8412371277809143,0.9507896900177002,3.8214409351348877,0.22475364804267883,3210.66796875,0.8285714387893677,0.9414513111114502,0.2465461790561676
31,0.8412371277809143,0.9551236629486084,3.7717225551605225,0.221799835562706,3210.66796875,0.8285714387893677,0.9414513111114502,0.2466122806072235
32,0.8484535813331604,0.9559846520423889,3.7260782718658447,0.22304680943489075,3210.66796875,0.8285714387893677,0.9414511919021606,0.2466283142566681
33,0.8577319383621216,0.9551621079444885,3.775134325027466,0.21894466876983643,3210.66796875,0.8285714387893677,0.9414511919021606,0.2468530237674713
