Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Total_Time(s),Max_RAM(MB),Model_Path
2026-06-13 01:06:33,cnn,5,64,False,0.8190,0.9300,0.9467,0.6762,0.7889,210.71,3118.38,/content/drive/MyDrive/Git-audio-stego/audio-steganograph/Steganalysis/logs/MUSDB_CNN_7_PhaseCoding/CNN_D5_F64_LR0.0001_20260613-003456/run_4/best_model.keras
