Metric,Mean,Std,Num_Runs
Val_Acc,0.6486700000000001,0.009833960431981495,10
Val_AUC,0.74706,0.011067590322900287,10
Precision,0.6462399999999999,0.02069477658197299,10
Recall,0.66639,0.08820548546811964,10
F1,0.65238,0.03389345397303471,10
Total_Time(s),212.156,4.996488099989165,10
Max_RAM(MB),3130.736,427.3371645226077,10
