Metric,Mean,Std,Num_Runs
Val_Acc,0.7776599999999999,0.008910568007833306,10
Val_AUC,0.8653799999999998,0.01804222208536901,10
Precision,0.80053,0.02388165497708322,10
Recall,0.74199,0.03939600797599225,10
F1,0.7690600000000001,0.014314188764998171,10
Total_Time(s),276.15999999999997,5.679913927360359,10
Max_RAM(MB),3435.6059999999998,439.16126226149674,10
