epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6050000190734863,0.6691985726356506,0.7348384857177734,0.5233333110809326,0.6889556050300598,0.6988435983657837
1,0.621666669845581,0.6970707774162292,0.6311713457107544,0.6233333349227905,0.6360445022583008,0.6700014472007751
2,0.6358333230018616,0.7136013507843018,0.5861847400665283,0.6200000047683716,0.7194000482559204,0.5642317533493042
3,0.6441666483879089,0.7324389219284058,0.5621360540390015,0.6433333158493042,0.7214222550392151,0.5594739317893982
4,0.6341666579246521,0.7405804991722107,0.5481632351875305,0.6200000047683716,0.6957333087921143,0.5630432367324829
5,0.6483333110809326,0.7400875091552734,0.5483343005180359,0.6133333444595337,0.7291333079338074,0.525118887424469
6,0.6683333516120911,0.7596014142036438,0.5274670124053955,0.6333333253860474,0.7417332530021667,0.5211825966835022
7,0.6308333277702332,0.738955557346344,0.5319669842720032,0.6399999856948853,0.7666888236999512,0.5040943622589111
8,0.6608333587646484,0.7711347341537476,0.5092557072639465,0.6666666865348816,0.7755111455917358,0.49458587169647217
9,0.6991666555404663,0.7933902740478516,0.5079146027565002,0.6933333277702332,0.775844395160675,0.49657008051872253
10,0.6825000047683716,0.7834680080413818,0.5079595446586609,0.6366666555404663,0.7609333395957947,0.507999062538147
11,0.6850000023841858,0.7944306135177612,0.4965968728065491,0.6200000047683716,0.7666667699813843,0.4843864440917969
12,0.7058333158493042,0.8041180968284607,0.48964107036590576,0.6499999761581421,0.7927556037902832,0.46621206402778625
13,0.6808333396911621,0.7908930778503418,0.485969603061676,0.6600000262260437,0.778688907623291,0.4636802077293396
14,0.6983333230018616,0.8062306046485901,0.4856812059879303,0.6766666769981384,0.8066888451576233,0.4926561415195465
15,0.6850000023841858,0.8019666075706482,0.47629719972610474,0.6933333277702332,0.7995999455451965,0.46148034930229187
16,0.7124999761581421,0.8278332948684692,0.4616186022758484,0.6800000071525574,0.8174222707748413,0.45568710565567017
17,0.7008333206176758,0.8111000061035156,0.47147420048713684,0.70333331823349,0.818933367729187,0.48829376697540283
18,0.6966666579246521,0.8160625100135803,0.46463093161582947,0.6833333373069763,0.7970888614654541,0.46640121936798096
19,0.7233333587646484,0.8217916488647461,0.465984046459198,0.6933333277702332,0.8140222430229187,0.46890151500701904
20,0.7200000286102295,0.8321568965911865,0.44763538241386414,0.7166666388511658,0.8234000205993652,0.4438002407550812
21,0.7241666913032532,0.8465374708175659,0.4333793520927429,0.653333306312561,0.7992444038391113,0.45235469937324524
22,0.7325000166893005,0.8481860756874084,0.43693938851356506,0.70333331823349,0.8226889371871948,0.4378672242164612
23,0.7350000143051147,0.8472347259521484,0.4304707944393158,0.699999988079071,0.8330889344215393,0.4574553370475769
24,0.7408333420753479,0.8499152660369873,0.43306538462638855,0.6899999976158142,0.8216443657875061,0.4383701682090759
25,0.7383333444595337,0.8493915796279907,0.43136101961135864,0.6800000071525574,0.8158444762229919,0.44155213236808777
26,0.7408333420753479,0.8513124585151672,0.424725741147995,0.6766666769981384,0.8253777623176575,0.45059406757354736
27,0.7408333420753479,0.8578152656555176,0.4214118421077728,0.6733333468437195,0.8145999908447266,0.43926507234573364
28,0.7458333373069763,0.8589306473731995,0.4207589328289032,0.6800000071525574,0.813022255897522,0.44114333391189575
29,0.7450000047683716,0.8603194355964661,0.41672325134277344,0.6733333468437195,0.8095555305480957,0.44391143321990967
30,0.7491666674613953,0.8621083498001099,0.4112836718559265,0.6666666865348816,0.8105555176734924,0.45543816685676575
31,0.7574999928474426,0.8713416457176208,0.40593138337135315,0.6800000071525574,0.8089333772659302,0.4497789442539215
32,0.7716666460037231,0.8684556484222412,0.4071738123893738,0.6566666960716248,0.8078666925430298,0.4503215551376343
33,0.7508333325386047,0.8651166558265686,0.41411092877388,0.6566666960716248,0.8063554763793945,0.4471634030342102
34,0.762499988079071,0.8709430694580078,0.409257173538208,0.6566666960716248,0.8079332709312439,0.4472130239009857
35,0.7608333230018616,0.8760444521903992,0.39868056774139404,0.6700000166893005,0.8074888586997986,0.44944965839385986
36,0.7691666483879089,0.8704694509506226,0.4040597379207611,0.6700000166893005,0.8070443868637085,0.45163318514823914
37,0.7574999928474426,0.8689999580383301,0.4099319875240326,0.6700000166893005,0.8058888912200928,0.4538944363594055
38,0.76583331823349,0.8760791420936584,0.4012453556060791,0.6700000166893005,0.8056222200393677,0.4554673731327057
39,0.7641666531562805,0.8709527850151062,0.40560322999954224,0.6633333563804626,0.806066632270813,0.4550815224647522
40,0.7549999952316284,0.8699486255645752,0.4009189009666443,0.6600000262260437,0.8060222268104553,0.45561936497688293
41,0.7574999928474426,0.8696374893188477,0.40628358721733093,0.6633333563804626,0.8058666586875916,0.4551162123680115
42,0.7558333277702332,0.8757763504981995,0.4009914994239807,0.6633333563804626,0.8069999814033508,0.45476776361465454
43,0.7716666460037231,0.8749833106994629,0.4040796458721161,0.6633333563804626,0.806399941444397,0.45568373799324036
44,0.7591666579246521,0.8743097186088562,0.40317296981811523,0.6633333563804626,0.8061110973358154,0.4545193612575531
45,0.7641666531562805,0.8781471848487854,0.39885371923446655,0.6600000262260437,0.8060888648033142,0.455049604177475
46,0.7566666603088379,0.8743153214454651,0.3991655111312866,0.6600000262260437,0.8057554960250854,0.455346018075943
47,0.7633333206176758,0.8754292130470276,0.40077245235443115,0.6600000262260437,0.8060443997383118,0.4556783139705658
48,0.7683333158493042,0.8760124444961548,0.400411993265152,0.6600000262260437,0.8061999678611755,0.45547378063201904
49,0.7758333086967468,0.8832721710205078,0.3982895016670227,0.6600000262260437,0.8058444261550903,0.45511966943740845
