Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 04:16:07,cnn,3,32,False,0.6267,0.7028,0.6338,0.6000,0.6164,Steganalysis/logs/CNN_D3_F32_20260126-041502/best_model.keras
