Timestamp,CoverFile,SecretFile,Status,Time(s),MSE,PSNR,SNR,Rate(kBps),CPU(%),RAM(MB),Info
10:36:17,6_data_TEST_DR2_MRGG0_SX389.WAV.wav,2011_002714.jpg,Success,1.0431,0.000000,87.47,48.42,2.9648,4.80,53.50,Rnd_Adaptive_Content
10:36:18,6_data_TEST_DR2_MBJK0_SI545.WAV.wav,2008_002762.png,Success,0.9777,0.000000,81.49,43.50,4.2444,5.20,53.50,Rnd_Adaptive_Content
10:36:19,6_data_TEST_DR4_MGMM0_SX409.WAV.wav,2007_003188.png,Success,0.8932,0.000000,88.37,45.73,2.4046,5.90,52.77,Rnd_Adaptive_Content
10:36:20,6_data_TEST_DR2_MTMR0_SX133.WAV.wav,2010_001572.jpg,Success,1.0068,0.000000,86.48,41.92,3.6789,4.60,53.48,Rnd_Adaptive_Content
10:36:21,6_data_TEST_DR2_MGWT0_SI1539.WAV.wav,2011_004737.jpg,Success,0.9073,0.000000,88.37,50.44,2.4377,11.30,53.73,Rnd_Adaptive_Content
10:36:22,6_data_TEST_DR1_FAKS0_SX313.WAV.wav,2010_005285.jpg,Success,0.9208,0.000000,88.58,57.30,2.3327,8.40,52.39,Rnd_Adaptive_Content
10:36:23,6_data_TEST_DR2_FPAS0_SX134.WAV.wav,2008_003812.jpg,Success,0.6706,0.000000,87.94,47.96,2.6789,59.70,53.57,Rnd_Adaptive_Content
10:36:24,6_data_TEST_DR4_FJMG0_SA1.WAV.wav,2008_000134.jpg,Success,1.0385,0.000000,88.65,50.36,2.1508,5.90,53.52,Rnd_Adaptive_Content
10:36:25,6_data_TEST_DR2_MDLD0_SA1.WAV.wav,2010_006929.jpg,Success,1.0599,0.000000,88.79,57.65,2.2287,11.70,52.43,Rnd_Adaptive_Content
10:36:26,6_data_TEST_DR1_FDAC1_SA2.WAV.wav,2010_003303.jpg,Success,1.2204,0.000000,89.03,51.09,2.0395,8.70,52.46,Rnd_Adaptive_Content
10:36:27,6_data_TEST_DR3_MRTK0_SX103.WAV.wav,2008_006062.jpg,Success,1.2120,0.000000,81.74,44.04,4.0069,6.10,52.52,Rnd_Adaptive_Content
10:36:28,6_data_TEST_DR5_FGMD0_SX143.WAV.wav,2010_005877.png,Success,0.9498,0.000000,88.87,46.34,2.1693,6.50,53.19,Rnd_Adaptive_Content
10:36:29,6_data_TEST_DR2_MBJK0_SX185.WAV.wav,2011_001542.jpg,Success,1.0384,0.000000,81.64,45.72,4.0406,6.30,53.75,Rnd_Adaptive_Content
10:36:30,6_data_TEST_DR3_MJBR0_SA1.WAV.wav,2010_001550.jpg,Success,0.9570,0.000000,88.23,54.10,2.5303,8.00,52.46,Rnd_Adaptive_Content
10:36:31,6_data_TEST_DR2_MCCS0_SX119.WAV.wav,2011_001904.jpg,Success,0.8632,0.000000,87.95,51.82,2.6170,9.80,53.33,Rnd_Adaptive_Content
10:36:32,6_data_TEST_DR4_FADG0_SX379.WAV.wav,2010_001980.jpg,Success,1.0011,0.000000,87.85,50.54,2.7235,7.00,53.45,Rnd_Adaptive_Content
10:36:33,6_data_TEST_DR1_MDAB0_SX319.WAV.wav,2007_009610.jpg,Success,0.8283,0.000000,86.96,53.61,3.4158,7.20,53.66,Rnd_Adaptive_Content
10:36:34,6_data_TEST_DR3_MKCH0_SA2.WAV.wav,2011_007112.jpg,Success,0.9030,0.000000,82.05,40.36,3.8548,5.40,52.42,Rnd_Adaptive_Content
10:36:35,6_data_TEST_DR3_MJMP0_SI905.WAV.wav,2010_004509.jpg,Success,0.9488,0.000000,86.63,46.85,3.5996,8.10,52.58,Rnd_Adaptive_Content
10:36:37,6_data_TEST_DR3_FCMH0_SA1.WAV.wav,2009_002317.png,Success,1.3855,0.000000,89.03,52.08,2.0460,2.50,52.45,Rnd_Adaptive_Content
10:36:38,6_data_TEST_DR1_MREB0_SX385.WAV.wav,2010_002479.jpg,Success,1.0197,0.000000,81.01,42.48,4.7749,6.70,53.74,Rnd_Adaptive_Content
10:36:39,6_data_TEST_DR3_MJBR0_SI2261.WAV.wav,2009_000089.jpg,Success,1.0526,0.000000,80.23,49.77,5.5366,12.10,53.73,Rnd_Adaptive_Content
10:36:40,6_data_TEST_DR2_MPDF0_SI1542.WAV.wav,2009_003146.png,Success,1.0400,0.000000,88.99,53.38,2.1034,6.70,53.41,Rnd_Adaptive_Content
10:36:41,6_data_TEST_DR2_MWEW0_SI1361.WAV.wav,2008_000009.png,Success,1.0391,0.000000,95.32,63.60,1.2356,10.60,53.58,Rnd_Adaptive_Content
10:36:42,6_data_TEST_DR2_FDRD1_SI2149.WAV.wav,2011_004989.jpg,Success,0.8180,0.000000,93.92,56.39,1.7015,67.50,52.95,Rnd_Adaptive_Content
10:36:43,6_data_TEST_DR2_MRGG0_SI1199.WAV.wav,2009_003507.png,Success,1.1286,0.000000,81.16,42.55,4.5328,8.80,52.87,Rnd_Adaptive_Content
10:36:44,6_data_TEST_DR3_MTHC0_SX25.WAV.wav,2012_002447.jpg,Success,0.8436,0.000000,81.26,42.51,4.3836,6.20,53.39,Rnd_Adaptive_Content
10:36:45,6_data_TEST_DR4_FDMS0_SX408.WAV.wav,2010_001706.jpg,Success,0.9821,0.000000,86.98,42.35,3.3682,7.10,53.38,Rnd_Adaptive_Content
10:36:46,6_data_TEST_DR4_FREW0_SX20.WAV.wav,2009_000831.jpg,Success,1.0068,0.000000,86.52,39.39,3.7913,4.50,53.63,Rnd_Adaptive_Content
10:36:47,6_data_TEST_DR3_MTAA0_SX115.WAV.wav,2008_003768.jpg,Success,0.8938,0.000000,86.81,55.22,3.3376,9.50,52.43,Rnd_Adaptive_Content
10:36:48,6_data_TEST_DR2_FSLB1_SI891.WAV.wav,2010_001550.jpg,Success,0.6464,0.000000,93.39,51.94,1.9122,39.00,52.95,Rnd_Adaptive_Content
10:36:49,6_data_TEST_DR1_FELC0_SI1386.WAV.wav,2008_000861.png,Success,0.9887,0.000000,95.37,53.21,1.2205,4.50,53.08,Rnd_Adaptive_Content
10:36:50,6_data_TEST_DR2_FJAS0_SX230.WAV.wav,2010_006929.jpg,Success,0.6171,0.000000,87.73,46.53,2.7675,42.10,53.32,Rnd_Adaptive_Content
10:36:51,6_data_TEST_DR4_FLKD0_SI739.WAV.wav,2008_008601.jpg,Success,0.9344,0.000000,87.79,49.45,2.7626,5.20,53.36,Rnd_Adaptive_Content
10:36:51,6_data_TEST_DR2_FPAS0_SI2204.WAV.wav,2010_006161.jpg,Success,0.8946,0.000000,88.49,48.80,2.3968,10.20,52.41,Rnd_Adaptive_Content
10:36:53,6_data_TEST_DR1_MDAB0_SX139.WAV.wav,2010_003402.jpg,Success,1.0038,0.000000,87.18,54.15,3.1977,4.40,53.35,Rnd_Adaptive_Content
10:36:53,6_data_TEST_DR4_FLKD0_SI1369.WAV.wav,2009_004994.png,Success,0.8849,0.000000,88.19,50.75,2.4791,9.10,53.36,Rnd_Adaptive_Content
10:36:55,6_data_TEST_DR3_MMDH0_SX36.WAV.wav,2010_006619.jpg,Success,1.0530,0.000000,88.32,49.60,2.4941,12.80,52.64,Rnd_Adaptive_Content
10:36:56,6_data_TEST_DR3_MHPG0_SX190.WAV.wav,2008_000919.png,Success,0.9529,0.000000,93.81,58.07,1.7376,10.40,53.29,Rnd_Adaptive_Content
10:36:57,6_data_TEST_DR2_MCCS0_SI839.WAV.wav,2010_003605.jpg,Success,1.1909,0.000000,93.54,59.00,1.8470,8.90,53.05,Rnd_Adaptive_Content
10:36:58,6_data_TEST_DR2_MMDB1_SI995.WAV.wav,2012_003444.jpg,Success,1.1593,0.000000,93.39,60.46,1.9095,4.80,52.68,Rnd_Adaptive_Content
10:36:59,6_data_TEST_DR4_MTEB0_SI1133.WAV.wav,2011_003693.jpg,Success,0.9372,0.000000,87.68,46.35,2.8488,2.60,53.54,Rnd_Adaptive_Content
10:37:00,6_data_TEST_DR4_FLBW0_SX229.WAV.wav,2007_005425.jpg,Success,0.8767,0.000000,74.47,33.79,6.4198,6.80,53.43,Rnd_Adaptive_Content
10:37:01,6_data_TEST_DR2_MJAR0_SI728.WAV.wav,2007_004166.png,Success,0.9120,0.000000,94.40,57.37,1.5296,8.20,53.11,Rnd_Adaptive_Content
10:37:02,6_data_TEST_DR3_MJMP0_SX95.WAV.wav,2009_001124.png,Success,0.9573,0.000000,95.73,57.63,1.1294,7.50,53.37,Rnd_Adaptive_Content
10:37:03,6_data_TEST_DR4_FCRH0_SI1718.WAV.wav,2011_001546.jpg,Success,0.9344,0.000000,75.07,40.06,5.7445,7.60,53.19,Rnd_Adaptive_Content
10:37:04,6_data_TEST_DR4_FADG0_SI1909.WAV.wav,2010_001320.jpg,Success,0.8494,0.000000,86.92,49.96,3.3859,9.50,53.71,Rnd_Adaptive_Content
10:37:05,6_data_TEST_DR3_MMJR0_SX388.WAV.wav,2012_002361.jpg,Success,0.9166,0.000000,88.88,47.76,2.2112,5.40,52.47,Rnd_Adaptive_Content
10:37:06,6_data_TEST_DR5_FAWF0_SX370.WAV.wav,2009_004201.jpg,Success,1.1210,0.000000,86.56,47.02,3.6488,3.40,53.38,Rnd_Adaptive_Content
10:37:07,6_data_TEST_DR4_MTLS0_SA1.WAV.wav,2007_002967.png,Success,0.8678,0.000000,87.60,43.60,2.8089,10.00,52.69,Rnd_Adaptive_Content
10:37:08,6_data_TEST_DR3_MRTK0_SX373.WAV.wav,2009_000637.jpg,Success,1.0855,0.000000,86.71,50.35,3.5318,10.90,53.65,Rnd_Adaptive_Content
10:37:09,6_data_TEST_DR4_FNMR0_SA2.WAV.wav,2008_007811.png,Success,1.1536,0.000000,93.65,52.64,1.8081,6.90,53.78,Rnd_Adaptive_Content
10:37:10,6_data_TEST_DR2_FSLB1_SA1.WAV.wav,2009_002343.png,Success,1.0075,0.000000,93.89,54.02,1.7069,8.00,52.38,Rnd_Adaptive_Content
10:37:11,6_data_TEST_DR1_MREB0_SI745.WAV.wav,2009_003146.png,Success,0.6927,0.000000,86.64,48.85,3.5308,74.30,53.50,Rnd_Adaptive_Content
10:37:12,6_data_TEST_DR2_MDLD0_SX13.WAV.wav,2009_004801.png,Success,0.8770,0.000000,94.41,60.64,1.5377,5.70,53.57,Rnd_Adaptive_Content
10:37:13,6_data_TEST_DR2_MMDB1_SX95.WAV.wav,2009_000491.jpg,Success,0.9344,0.000000,87.72,54.00,2.7552,4.80,53.81,Rnd_Adaptive_Content
10:37:14,6_data_TEST_DR3_MTAA0_SX295.WAV.wav,2012_001718.jpg,Success,0.9005,0.000000,87.87,55.10,2.6843,5.10,53.99,Rnd_Adaptive_Content
10:37:15,6_data_TEST_DR2_FJWB0_SA1.WAV.wav,2011_005095.jpg,Success,0.8672,0.000000,87.15,46.57,3.1708,6.10,53.84,Rnd_Adaptive_Content
10:37:16,6_data_TEST_DR4_FJLM0_SA2.WAV.wav,2009_000426.png,Success,0.8263,0.000000,89.11,43.96,2.0514,6.40,53.61,Rnd_Adaptive_Content
10:37:17,6_data_TEST_DR1_MSTK0_SX214.WAV.wav,2009_005303.jpg,Success,0.8669,0.000000,88.24,48.16,2.4948,9.00,53.52,Rnd_Adaptive_Content
10:37:18,6_data_TEST_DR1_FJEM0_SX274.WAV.wav,2009_002855.jpg,Success,0.8647,0.000000,88.97,53.88,2.1365,6.40,52.86,Rnd_Adaptive_Content
10:37:19,6_data_TEST_DR3_MCTW0_SX23.WAV.wav,2011_000395.jpg,Success,0.9355,0.000000,81.76,42.84,4.0014,5.10,52.54,Rnd_Adaptive_Content
10:37:20,6_data_TEST_DR4_FJMG0_SX281.WAV.wav,2011_000382.png,Success,0.8417,0.000000,89.09,51.07,2.0220,6.90,52.71,Rnd_Adaptive_Content
10:37:21,6_data_TEST_DR1_MRJO0_SX194.WAV.wav,2008_000309.jpg,Success,1.0359,0.000000,80.25,41.93,5.5664,6.60,53.45,Rnd_Adaptive_Content
10:37:22,6_data_TEST_DR3_MMAB0_SX12.WAV.wav,2010_003634.png,Success,1.4021,0.000000,89.31,57.74,1.9189,3.10,52.93,Rnd_Adaptive_Content
10:37:23,6_data_TEST_DR3_MMDH0_SX306.WAV.wav,2008_005653.jpg,Success,1.1597,0.000000,81.91,40.17,3.9064,7.50,52.81,Rnd_Adaptive_Content
10:37:24,6_data_TEST_DR3_MMJR0_SX28.WAV.wav,2011_001110.png,Success,1.0936,0.000000,87.08,47.69,3.2753,4.80,53.41,Rnd_Adaptive_Content
10:37:26,6_data_TEST_DR3_FPKT0_SX188.WAV.wav,2010_006487.jpg,Success,0.9502,0.000000,86.56,52.66,3.7254,7.50,53.25,Rnd_Adaptive_Content
10:37:26,6_data_TEST_DR4_MJDM1_SX185.WAV.wav,2008_002859.png,Success,0.7759,0.000000,86.54,55.93,3.5988,11.60,53.11,Rnd_Adaptive_Content
10:37:27,6_data_TEST_DR2_MTMR0_SI1933.WAV.wav,2011_002131.jpg,Success,1.0282,0.000000,86.98,48.52,3.3396,4.40,53.13,Rnd_Adaptive_Content
10:37:28,6_data_TEST_DR3_FPKT0_SI908.WAV.wav,2011_005148.jpg,Success,0.9013,0.000000,86.46,52.32,3.7825,8.10,53.54,Rnd_Adaptive_Content
10:37:29,6_data_TEST_DR2_MPGL0_SA1.WAV.wav,2011_001614.jpg,Success,0.8847,0.000000,88.20,56.70,2.5326,8.30,52.55,Rnd_Adaptive_Content
10:37:30,6_data_TEST_DR3_MCSH0_SX109.WAV.wav,2008_001797.jpg,Success,0.9038,0.000000,87.61,56.31,2.9075,5.90,52.25,Rnd_Adaptive_Content
10:37:31,6_data_TEST_DR5_FCAL1_SA2.WAV.wav,2007_001764.jpg,Success,0.9694,0.000000,87.25,49.72,3.0634,4.50,53.14,Rnd_Adaptive_Content
10:37:32,6_data_TEST_DR5_FCAL1_SX413.WAV.wav,2011_002962.jpg,Success,0.9470,0.000000,87.95,49.92,2.6259,7.70,53.89,Rnd_Adaptive_Content
10:37:33,6_data_TEST_DR4_MDLS0_SI998.WAV.wav,2010_003402.jpg,Success,0.6031,0.000000,80.91,49.00,4.9370,45.10,53.20,Rnd_Adaptive_Content
10:37:34,6_data_TEST_DR1_MWBT0_SX203.WAV.wav,2008_000944.jpg,Success,0.5770,0.000000,87.36,55.10,3.0386,42.10,52.61,Rnd_Adaptive_Content
10:37:35,6_data_TEST_DR5_FASW0_SI2180.WAV.wav,2007_005797.jpg,Success,0.9513,0.000000,88.58,52.08,2.3196,5.50,52.59,Rnd_Adaptive_Content
10:37:35,6_data_TEST_DR4_FREW0_SA2.WAV.wav,2009_004994.png,Success,0.7778,0.000000,87.71,44.12,2.8203,74.90,53.56,Rnd_Adaptive_Content
10:37:37,6_data_TEST_DR4_MPCS0_SX99.WAV.wav,2010_003609.jpg,Success,1.0673,0.000000,87.36,55.59,3.0364,8.70,53.67,Rnd_Adaptive_Content
10:37:38,6_data_TEST_DR2_FJAS0_SA2.WAV.wav,2010_000855.jpg,Success,1.0405,0.000000,86.47,43.18,3.7015,6.40,53.48,Rnd_Adaptive_Content
10:37:39,6_data_TEST_DR2_MCEM0_SI768.WAV.wav,2007_005360.png,Success,0.8425,0.000000,95.48,57.94,1.1831,6.20,53.28,Rnd_Adaptive_Content
10:37:39,6_data_TEST_DR3_MMDH0_SA2.WAV.wav,2009_000015.png,Success,0.8419,0.000000,95.57,60.15,1.1638,6.70,53.95,Rnd_Adaptive_Content
10:37:40,6_data_TEST_DR3_MJES0_SI2014.WAV.wav,2011_001571.jpg,Success,0.9072,0.000000,93.43,56.59,1.8954,8.30,52.96,Rnd_Adaptive_Content
10:37:41,6_data_TEST_DR4_MLJB0_SI680.WAV.wav,2011_000583.jpg,Success,0.9743,0.000000,88.84,49.66,2.1544,4.60,52.16,Rnd_Adaptive_Content
10:37:43,6_data_TEST_DR5_FASW0_SA2.WAV.wav,2008_006732.jpg,Success,1.1020,0.000000,87.89,52.63,2.7688,3.50,52.72,Rnd_Adaptive_Content
10:37:43,6_data_TEST_DR4_MPLB0_SA1.WAV.wav,2008_003611.jpg,Success,0.8617,0.000000,88.15,54.47,2.4973,12.40,52.52,Rnd_Adaptive_Content
10:37:44,6_data_TEST_DR4_MROA0_SI677.WAV.wav,2008_000309.jpg,Success,0.5788,0.000000,81.56,36.36,4.0982,67.40,53.62,Rnd_Adaptive_Content
10:37:45,6_data_TEST_DR4_MJDM1_SA1.WAV.wav,2007_001457.jpg,Success,0.8432,0.000000,87.90,55.78,2.7132,7.10,53.95,Rnd_Adaptive_Content
10:37:46,6_data_TEST_DR1_FJEM0_SX364.WAV.wav,2009_002499.jpg,Success,0.9380,0.000000,95.33,58.65,1.2300,8.70,52.59,Rnd_Adaptive_Content
10:37:47,6_data_TEST_DR3_MJMP0_SX185.WAV.wav,2010_006652.jpg,Success,0.8119,0.000000,81.84,44.44,3.8730,7.30,53.68,Rnd_Adaptive_Content
10:37:48,6_data_TEST_DR2_MRCZ0_SX371.WAV.wav,2009_003738.jpg,Success,0.9303,0.000000,88.35,57.82,2.4564,7.70,53.67,Rnd_Adaptive_Content
10:37:49,6_data_TEST_DR4_MLJB0_SI1310.WAV.wav,2007_007849.jpg,Success,1.0570,0.000000,88.05,52.18,2.6132,8.90,52.94,Rnd_Adaptive_Content
10:37:50,6_data_TEST_DR3_MBWM0_SX44.WAV.wav,2011_006255.jpg,Success,1.0582,0.000000,87.77,48.06,2.7430,5.40,53.58,Rnd_Adaptive_Content
10:37:51,6_data_TEST_DR2_MTMR0_SX403.WAV.wav,2009_005303.jpg,Success,0.8055,0.000000,88.13,45.90,2.5162,33.70,53.45,Rnd_Adaptive_Content
10:37:52,6_data_TEST_DR2_MPDF0_SX372.WAV.wav,2011_001616.jpg,Success,1.1073,0.000000,86.82,52.43,3.5084,3.50,53.68,Rnd_Adaptive_Content
10:37:53,6_data_TEST_DR2_MWEW0_SX371.WAV.wav,2008_002908.jpg,Success,0.9878,0.000000,87.84,56.49,2.7385,9.20,53.32,Rnd_Adaptive_Content
10:37:54,6_data_TEST_DR4_MRKO0_SX227.WAV.wav,2009_001332.png,Success,0.8492,0.000000,88.13,53.66,2.5532,6.40,53.47,Rnd_Adaptive_Content
10:37:55,6_data_TEST_DR2_FCMR0_SX25.WAV.wav,2011_001412.png,Success,0.8444,0.000000,81.57,40.95,4.1057,3.40,52.70,Rnd_Adaptive_Content
10:37:56,6_data_TEST_DR4_MBNS0_SI1220.WAV.wav,2011_002379.jpg,Success,0.9053,0.000000,86.86,47.46,3.4336,8.60,53.66,Rnd_Adaptive_Content
10:37:57,6_data_TEST_DR4_FEDW0_SX4.WAV.wav,2008_006350.jpg,Success,0.8492,0.000000,88.78,51.93,2.1889,3.40,53.33,Rnd_Adaptive_Content
10:37:58,6_data_TEST_DR1_FELC0_SX216.WAV.wav,2010_003054.jpg,Success,0.8876,0.000000,81.81,38.62,3.9547,9.80,52.73,Rnd_Adaptive_Content
10:37:59,6_data_TEST_DR4_FREW0_SX380.WAV.wav,2010_003183.png,Success,0.8588,0.000000,87.80,45.37,2.7339,6.70,53.06,Rnd_Adaptive_Content
10:38:00,6_data_TEST_DR3_FKMS0_SX50.WAV.wav,2007_007083.jpg,Success,0.8937,0.000000,87.69,53.23,2.8559,5.80,52.30,Rnd_Adaptive_Content
10:38:01,6_data_TEST_DR3_MWJG0_SI494.WAV.wav,2009_003249.png,Success,0.8674,0.000000,88.67,45.11,2.1950,6.10,53.22,Rnd_Adaptive_Content
10:38:02,6_data_TEST_DR5_FCAL1_SI773.WAV.wav,2011_006974.jpg,Success,0.9845,0.000000,86.89,50.78,3.3643,12.10,53.64,Rnd_Adaptive_Content
10:38:03,6_data_TEST_DR3_MWJG0_SI1754.WAV.wav,2010_000754.jpg,Success,1.2719,0.000000,86.51,40.82,3.6960,4.80,52.29,Rnd_Adaptive_Content
10:38:04,6_data_TEST_DR4_MDLS0_SX8.WAV.wav,2008_001099.jpg,Success,1.2567,0.000000,81.75,51.01,3.9901,7.50,53.59,Rnd_Adaptive_Content
10:38:05,6_data_TEST_DR4_MPLB0_SX224.WAV.wav,2008_006062.jpg,Success,0.5759,0.000000,80.78,43.12,4.9783,45.40,53.62,Rnd_Adaptive_Content
10:38:06,6_data_TEST_DR2_MMDB1_SI2255.WAV.wav,2012_003440.jpg,Success,1.1588,0.000000,88.16,55.95,2.5271,3.50,52.25,Rnd_Adaptive_Content
10:38:07,6_data_TEST_DR1_FJEM0_SA2.WAV.wav,2010_005606.png,Success,0.9296,0.000000,88.67,56.49,2.2526,5.50,53.52,Rnd_Adaptive_Content
10:38:08,6_data_TEST_DR4_MDLS0_SA2.WAV.wav,2007_005425.jpg,Success,0.5888,0.000000,81.42,48.13,4.3110,70.90,53.54,Rnd_Adaptive_Content
10:38:09,6_data_TEST_DR5_FHES0_SX389.WAV.wav,2010_002573.jpg,Success,0.9343,0.000000,87.15,47.96,3.1845,5.20,53.20,Rnd_Adaptive_Content
10:38:10,6_data_TEST_DR2_MJAR0_SI1988.WAV.wav,2007_008714.png,Success,0.9398,0.000000,87.35,53.07,3.0092,5.40,53.49,Rnd_Adaptive_Content
10:38:11,6_data_TEST_DR2_MPDF0_SI2172.WAV.wav,2008_005803.jpg,Success,1.0700,0.000000,89.37,52.58,1.9127,3.90,53.58,Rnd_Adaptive_Content
10:38:12,6_data_TEST_DR4_MTLS0_SI2000.WAV.wav,2009_002208.jpg,Success,0.9475,0.000000,87.23,42.67,3.0861,7.30,53.46,Rnd_Adaptive_Content
10:38:12,6_data_TEST_DR2_FRAM1_SX190.WAV.wav,2012_002150.jpg,Success,0.5633,0.000000,88.58,60.13,2.2707,70.80,52.32,Rnd_Adaptive_Content
10:38:13,6_data_TEST_DR3_MTHC0_SA1.WAV.wav,2010_005606.png,Success,0.6284,0.000000,88.21,48.88,2.5237,39.50,53.36,Rnd_Adaptive_Content
10:38:14,6_data_TEST_DR5_FAWF0_SI1000.WAV.wav,2010_004509.jpg,Success,0.6002,0.000000,81.86,40.16,3.8371,42.30,53.53,Rnd_Adaptive_Content
10:38:15,6_data_TEST_DR1_MJSW0_SX110.WAV.wav,2009_001567.jpg,Success,0.9723,0.000000,87.42,52.80,3.0497,11.40,53.68,Rnd_Adaptive_Content
10:38:16,6_data_TEST_DR2_MRGG0_SI569.WAV.wav,2009_003411.jpg,Success,1.0566,0.000000,86.49,48.23,3.7294,10.90,53.64,Rnd_Adaptive_Content
10:38:17,6_data_TEST_DR5_FAWF0_SA1.WAV.wav,2009_004867.png,Success,1.0878,0.000000,93.40,54.47,1.9042,5.50,53.64,Rnd_Adaptive_Content
10:38:18,6_data_TEST_DR5_FASW0_SX290.WAV.wav,2011_002131.jpg,Success,0.7081,0.000000,95.15,58.66,1.2719,46.10,52.49,Rnd_Adaptive_Content
10:38:18,6_data_TEST_DR3_MCSH0_SI2179.WAV.wav,2010_004509.jpg,Success,0.5959,0.000000,81.35,52.86,4.3569,47.20,53.41,Rnd_Adaptive_Content
10:38:20,6_data_TEST_DR2_FSLB1_SI644.WAV.wav,2010_003071.jpg,Success,1.2610,0.000000,87.07,46.03,3.2446,4.20,52.47,Rnd_Adaptive_Content
10:38:20,6_data_TEST_DR2_MABW0_SX404.WAV.wav,2007_001457.jpg,Success,0.6207,0.000000,86.77,52.27,3.5471,43.40,53.36,Rnd_Adaptive_Content
10:38:21,6_data_TEST_DR1_FAKS0_SA1.WAV.wav,2009_003860.png,Success,0.9567,0.000000,88.95,56.58,2.1522,7.50,52.53,Rnd_Adaptive_Content
10:38:22,6_data_TEST_DR2_FCMR0_SX205.WAV.wav,2007_007849.jpg,Success,0.6178,0.000000,89.25,48.00,1.9771,44.70,52.94,Rnd_Adaptive_Content
10:38:23,6_data_TEST_DR2_MTMR0_SI1303.WAV.wav,2009_003549.jpg,Success,0.9513,0.000000,88.99,51.54,2.0416,4.80,52.87,Rnd_Adaptive_Content
10:38:24,6_data_TEST_DR3_MMWH0_SI1089.WAV.wav,2012_002288.jpg,Success,0.8675,0.000000,86.45,46.61,3.7727,8.70,53.37,Rnd_Adaptive_Content
10:38:25,6_data_TEST_DR4_MGMM0_SX49.WAV.wav,2011_001160.jpg,Success,0.8656,0.000000,89.21,49.26,1.9330,8.90,53.95,Rnd_Adaptive_Content
10:38:26,6_data_TEST_DR4_FGJD0_SI549.WAV.wav,2008_000238.png,Success,0.8603,0.000000,95.89,55.17,1.0762,6.40,53.11,Rnd_Adaptive_Content
10:38:27,6_data_TEST_DR3_MTDT0_SA1.WAV.wav,2010_002723.jpg,Success,0.5869,0.000000,88.27,48.92,2.4888,44.20,52.38,Rnd_Adaptive_Content
10:38:27,6_data_TEST_DR3_MCSH0_SA2.WAV.wav,2011_000382.png,Success,0.5914,0.000000,87.87,57.47,2.7182,47.20,53.35,Rnd_Adaptive_Content
