Timestamp,CoverFile,SecretFile,Status,Time(s),MSE,PSNR,SNR,Rate(kBps),CPU(%),RAM(MB),Info
13:30:00,6_data_TEST_DR2_FJAS0_SI2030.WAV.wav,2009_003743.jpg,Success,0.7988,0.000000,74.45,31.12,6.5567,71.10,53.79,Rnd_Adaptive_Content
13:30:01,6_data_TEST_DR2_FCMR0_SX115.WAV.wav,2007_001587.png,Success,0.6100,0.000000,87.55,49.19,2.8635,29.30,53.74,Rnd_Adaptive_Content
13:30:01,6_data_TEST_DR3_FCMH0_SX374.WAV.wav,2009_001502.jpg,Success,0.6323,0.000000,75.23,39.95,5.6891,65.40,53.73,Rnd_Adaptive_Content
13:30:02,6_data_TEST_DR3_MCTW0_SI743.WAV.wav,2008_002751.jpg,Success,0.6328,0.000000,81.81,41.69,4.0331,70.40,53.73,Rnd_Adaptive_Content
13:30:03,6_data_TEST_DR2_MMDM2_SX372.WAV.wav,2011_001215.jpg,Success,0.6477,0.000000,81.89,42.80,3.8659,52.90,53.80,Rnd_Adaptive_Content
13:30:03,6_data_TEST_DR2_MJAR0_SX98.WAV.wav,2011_000991.jpg,Success,0.6338,0.000000,74.14,38.67,7.3444,68.80,53.57,Rnd_Adaptive_Content
13:30:04,6_data_TEST_DR2_MMDB1_SI995.WAV.wav,2010_005627.png,Success,0.6380,0.000000,93.49,60.55,1.8763,69.50,54.04,Rnd_Adaptive_Content
13:30:05,6_data_TEST_DR4_FCFT0_SI1178.WAV.wav,2008_008296.jpg,Success,0.6279,0.000000,87.32,44.85,3.0314,78.60,53.72,Rnd_Adaptive_Content
13:30:06,6_data_TEST_DR2_MRGG0_SX209.WAV.wav,2010_003168.png,Success,0.6507,0.000000,87.20,52.29,3.1815,25.40,53.77,Rnd_Adaptive_Content
13:30:07,6_data_TEST_DR3_MMDH0_SI2286.WAV.wav,2011_006939.jpg,Success,0.9703,0.000000,81.23,42.26,4.3827,7.70,52.44,Rnd_Adaptive_Content
13:30:08,6_data_TEST_DR4_MPLB0_SX224.WAV.wav,2008_004121.jpg,Success,1.2552,0.000000,67.62,29.96,9.0098,4.60,53.10,Rnd_Adaptive_Content
13:30:09,6_data_TEST_DR4_FJLM0_SA1.WAV.wav,2009_002282.jpg,Success,0.6588,0.000000,87.40,43.21,3.0639,41.60,54.11,Rnd_Adaptive_Content
13:30:09,6_data_TEST_DR1_MDAB0_SI1039.WAV.wav,2010_004667.jpg,Success,0.6464,0.000000,88.66,52.51,2.2861,63.40,53.67,Rnd_Adaptive_Content
13:30:10,6_data_TEST_DR1_FJEM0_SX364.WAV.wav,2007_005212.png,Success,0.7581,0.000000,93.92,57.24,1.7062,61.30,52.64,Rnd_Adaptive_Content
13:30:11,6_data_TEST_DR2_MWEW0_SX371.WAV.wav,2010_002427.jpg,Success,0.7946,0.000000,87.44,56.08,3.0251,71.10,53.69,Rnd_Adaptive_Content
13:30:12,6_data_TEST_DR2_MWVW0_SX36.WAV.wav,2007_003020.jpg,Success,0.8907,0.000000,80.46,41.55,5.2584,68.30,53.94,Rnd_Adaptive_Content
13:30:13,6_data_TEST_DR4_FADG0_SX289.WAV.wav,2011_000979.jpg,Success,0.8061,0.000000,80.38,45.21,5.3432,74.60,54.25,Rnd_Adaptive_Content
13:30:14,6_data_TEST_DR4_MGMM0_SX229.WAV.wav,2008_007146.jpg,Success,0.8900,0.000000,80.65,41.21,5.1537,64.20,53.48,Rnd_Adaptive_Content
13:30:14,6_data_TEST_DR1_MRJO0_SX104.WAV.wav,2008_007028.jpg,Success,0.6397,0.000000,75.15,36.02,5.7520,52.20,53.36,Rnd_Adaptive_Content
13:30:15,6_data_TEST_DR4_MJDM1_SX365.WAV.wav,2008_000897.jpg,Success,0.6569,0.000000,87.38,50.83,3.0011,63.70,53.86,Rnd_Adaptive_Content
13:30:16,6_data_TEST_DR4_MJRF0_SX281.WAV.wav,2009_003034.jpg,Success,1.1628,0.000000,81.84,45.20,3.8879,7.10,53.93,Rnd_Adaptive_Content
13:30:17,6_data_TEST_DR4_MKCL0_SX11.WAV.wav,2011_004472.jpg,Success,0.6512,0.000000,81.49,47.88,4.1161,45.00,53.47,Rnd_Adaptive_Content
13:30:18,6_data_TEST_DR1_MJSW0_SA2.WAV.wav,2008_006229.png,Success,0.7414,0.000000,81.53,47.24,3.9978,46.80,54.04,Rnd_Adaptive_Content
13:30:19,6_data_TEST_DR5_FHES0_SX119.WAV.wav,2008_004575.png,Success,0.6399,0.000000,87.10,48.79,3.2890,51.30,53.54,Rnd_Adaptive_Content
13:30:20,6_data_TEST_DR3_MMJR0_SA2.WAV.wav,2008_000548.jpg,Success,0.9861,0.000000,86.94,47.44,3.4137,11.10,53.77,Rnd_Adaptive_Content
13:30:20,6_data_TEST_DR1_FDAC1_SA2.WAV.wav,2009_002634.jpg,Success,0.6724,0.000000,87.69,49.75,2.7912,64.30,54.20,Rnd_Adaptive_Content
13:30:22,6_data_TEST_DR2_MPGL0_SX19.WAV.wav,2009_000553.png,Success,1.0599,0.000000,87.62,52.03,2.8349,9.10,54.02,Rnd_Adaptive_Content
13:30:22,6_data_TEST_DR4_FLKD0_SX289.WAV.wav,2008_008276.jpg,Success,0.6476,0.000000,86.41,50.12,3.8060,65.50,53.84,Rnd_Adaptive_Content
13:30:23,6_data_TEST_DR4_FLBW0_SX49.WAV.wav,2010_005475.jpg,Success,0.6339,0.000000,86.69,47.43,3.5565,67.00,53.91,Rnd_Adaptive_Content
13:30:24,6_data_TEST_DR4_FNMR0_SX49.WAV.wav,2011_001215.jpg,Success,0.6335,0.000000,86.75,49.80,3.5330,50.40,53.93,Rnd_Adaptive_Content
13:30:25,6_data_TEST_DR3_MGJF0_SI776.WAV.wav,2009_002058.jpg,Success,0.8297,0.000000,68.68,35.36,7.5263,91.80,53.74,Rnd_Adaptive_Content
13:30:25,6_data_TEST_DR4_FREW0_SX20.WAV.wav,2010_001656.jpg,Success,0.8578,0.000000,87.07,39.93,3.3138,54.20,53.48,Rnd_Adaptive_Content
13:30:27,6_data_TEST_DR4_MDLS0_SX368.WAV.wav,2008_007954.jpg,Success,1.1008,0.000000,87.16,57.22,3.2627,16.70,53.93,Rnd_Adaptive_Content
13:30:28,6_data_TEST_DR4_FREW0_SX110.WAV.wav,2008_004876.jpg,Success,1.1382,0.000000,80.80,35.80,4.8431,14.00,54.12,Rnd_Adaptive_Content
13:30:28,6_data_TEST_DR4_MTEB0_SI1133.WAV.wav,2012_002094.jpg,Success,0.6724,0.000000,87.35,46.02,3.0237,55.10,53.79,Rnd_Adaptive_Content
13:30:29,6_data_TEST_DR1_FDAC1_SI1474.WAV.wav,2009_003624.jpg,Success,0.7043,0.000000,88.89,52.77,2.1168,42.00,53.84,Rnd_Adaptive_Content
13:30:30,6_data_TEST_DR2_MMDB1_SI2255.WAV.wav,2011_000532.jpg,Success,0.9662,0.000000,81.32,49.10,4.2484,13.20,52.63,Rnd_Adaptive_Content
13:30:31,6_data_TEST_DR4_MDRM0_SA2.WAV.wav,2012_000889.jpg,Success,0.6656,0.000000,87.52,46.00,2.9798,62.60,53.39,Rnd_Adaptive_Content
13:30:32,6_data_TEST_DR5_FASW0_SX290.WAV.wav,2012_003170.jpg,Success,0.6947,0.000000,88.40,51.92,2.3861,42.30,52.45,Rnd_Adaptive_Content
13:30:33,6_data_TEST_DR4_MGMM0_SI1129.WAV.wav,2010_001257.jpg,Success,1.0905,0.000000,86.32,47.47,3.8057,7.70,52.27,Rnd_Adaptive_Content
13:30:34,6_data_TEST_DR1_FAKS0_SI2203.WAV.wav,2008_007692.jpg,Success,1.0293,0.000000,88.54,55.45,2.3791,9.40,53.75,Rnd_Adaptive_Content
13:30:35,6_data_TEST_DR3_MJJG0_SX193.WAV.wav,2012_001487.jpg,Success,0.6312,0.000000,80.76,38.93,4.9013,52.10,52.56,Rnd_Adaptive_Content
13:30:35,6_data_TEST_DR2_FRAM1_SX100.WAV.wav,2008_004690.jpg,Success,0.6472,0.000000,80.91,48.84,4.7246,78.60,54.29,Rnd_Adaptive_Content
13:30:36,6_data_TEST_DR4_FSEM0_SX28.WAV.wav,2007_006483.png,Success,0.6188,0.000000,87.10,50.38,3.2195,67.90,53.35,Rnd_Adaptive_Content
13:30:37,6_data_TEST_DR2_FDRD1_SI1544.WAV.wav,2009_000816.jpg,Success,0.6472,0.000000,87.11,50.77,3.2870,53.10,53.38,Rnd_Adaptive_Content
13:30:38,6_data_TEST_DR4_MDRM0_SI2273.WAV.wav,2008_002395.jpg,Success,1.2109,0.000000,74.51,39.79,6.7080,8.00,53.73,Rnd_Adaptive_Content
13:30:39,6_data_TEST_DR3_MJJG0_SX283.WAV.wav,2008_007378.png,Success,0.8301,0.000000,87.17,41.79,3.2624,56.50,53.98,Rnd_Adaptive_Content
13:30:40,6_data_TEST_DR2_FRAM1_SX190.WAV.wav,2008_003905.jpg,Success,0.8681,0.000000,87.70,59.25,2.7565,54.70,53.73,Rnd_Adaptive_Content
13:30:41,6_data_TEST_DR4_MJDM1_SX5.WAV.wav,2009_002093.jpg,Success,0.7966,0.000000,80.40,46.75,5.4388,86.70,53.30,Rnd_Adaptive_Content
13:30:42,6_data_TEST_DR3_MJMP0_SX5.WAV.wav,2010_000907.png,Success,0.8224,0.000000,74.88,35.33,6.1945,56.00,53.30,Rnd_Adaptive_Content
13:30:42,6_data_TEST_DR3_MBDG0_SX383.WAV.wav,2008_007378.png,Success,0.6444,0.000000,81.26,42.42,4.4816,52.40,53.77,Rnd_Adaptive_Content
13:30:43,6_data_TEST_DR3_MJMP0_SX95.WAV.wav,2010_000927.jpg,Success,0.6247,0.000000,80.91,42.81,4.6711,66.50,54.00,Rnd_Adaptive_Content
13:30:44,6_data_TEST_DR5_FAWF0_SX10.WAV.wav,2011_004287.jpg,Success,0.6701,0.000000,81.20,42.60,4.3866,35.00,53.68,Rnd_Adaptive_Content
13:30:45,6_data_TEST_DR1_MRJO0_SI1364.WAV.wav,2010_000442.jpg,Success,0.6436,0.000000,87.47,49.30,2.9970,55.50,53.83,Rnd_Adaptive_Content
13:30:45,6_data_TEST_DR3_MKCH0_SA1.WAV.wav,2012_000411.jpg,Success,0.6223,0.000000,87.20,54.11,3.0964,63.80,53.91,Rnd_Adaptive_Content
13:30:46,6_data_TEST_DR2_MBJK0_SX275.WAV.wav,2010_003117.jpg,Success,0.6328,0.000000,81.63,42.45,3.9693,61.50,53.95,Rnd_Adaptive_Content
13:30:47,6_data_TEST_DR4_MLJB0_SX320.WAV.wav,2010_003305.jpg,Success,1.0280,0.000000,88.01,47.27,2.6146,8.70,53.64,Rnd_Adaptive_Content
13:30:48,6_data_TEST_DR2_MRCZ0_SX281.WAV.wav,2011_001974.png,Success,0.6373,0.000000,87.58,56.88,2.8881,54.60,53.51,Rnd_Adaptive_Content
13:30:48,6_data_TEST_DR1_FELC0_SX36.WAV.wav,2012_000941.jpg,Success,0.6619,0.000000,81.47,39.47,4.2511,63.80,54.15,Rnd_Adaptive_Content
13:30:49,6_data_TEST_DR2_FJAS0_SX50.WAV.wav,2008_007465.jpg,Success,0.6374,0.000000,86.71,43.22,3.4809,50.90,53.54,Rnd_Adaptive_Content
13:30:50,6_data_TEST_DR1_MSTK0_SX394.WAV.wav,2011_002725.jpg,Success,0.5983,0.000000,80.81,40.56,4.7555,67.70,54.38,Rnd_Adaptive_Content
13:30:50,6_data_TEST_DR1_MSJS1_SX9.WAV.wav,2008_004458.jpg,Success,0.6403,0.000000,81.54,41.75,4.2208,72.10,53.97,Rnd_Adaptive_Content
13:30:51,6_data_TEST_DR1_FDAC1_SI844.WAV.wav,2011_005721.jpg,Success,0.6188,0.000000,93.94,53.93,1.7009,64.80,53.10,Rnd_Adaptive_Content
13:30:52,6_data_TEST_DR4_MJRF0_SX191.WAV.wav,2007_007003.jpg,Success,0.7387,0.000000,86.81,51.79,3.4791,73.10,53.60,Rnd_Adaptive_Content
13:30:53,6_data_TEST_DR4_FNMR0_SX319.WAV.wav,2009_003743.jpg,Success,0.8214,0.000000,80.71,47.45,5.0066,80.20,52.54,Rnd_Adaptive_Content
13:30:54,6_data_TEST_DR1_MSTK0_SX124.WAV.wav,2008_007466.jpg,Success,1.2317,0.000000,81.16,40.48,4.4897,10.50,53.73,Rnd_Adaptive_Content
13:30:55,6_data_TEST_DR3_FKMS0_SX410.WAV.wav,2008_000495.jpg,Success,0.9047,0.000000,86.64,50.50,3.6964,54.20,53.32,Rnd_Adaptive_Content
13:30:56,6_data_TEST_DR4_FADG0_SI1909.WAV.wav,2012_003375.jpg,Success,0.6610,0.000000,81.25,44.29,4.3928,69.90,54.50,Rnd_Adaptive_Content
13:30:57,6_data_TEST_DR3_MJBR0_SA2.WAV.wav,2012_000941.jpg,Success,0.6438,0.000000,80.25,52.67,5.4756,80.30,53.76,Rnd_Adaptive_Content
13:30:57,6_data_TEST_DR4_FJLM0_SA2.WAV.wav,2010_003072.jpg,Success,0.6278,0.000000,75.03,29.89,6.0101,64.50,53.63,Rnd_Adaptive_Content
13:30:58,6_data_TEST_DR4_MRKO0_SI2027.WAV.wav,2012_004125.jpg,Success,0.6385,0.000000,81.79,45.56,3.9652,64.50,52.63,Rnd_Adaptive_Content
13:30:59,6_data_TEST_DR1_FJEM0_SA1.WAV.wav,2012_000941.jpg,Success,0.6346,0.000000,81.62,46.74,3.9968,48.00,54.19,Rnd_Adaptive_Content
13:31:01,6_data_TEST_DR4_FDMS0_SX48.WAV.wav,2008_001629.png,Success,0.6850,0.000000,86.79,41.68,3.4950,55.70,53.87,Rnd_Adaptive_Content
13:31:01,6_data_TEST_DR2_FRAM1_SI730.WAV.wav,2012_001069.jpg,Success,0.7324,0.000000,93.60,59.82,1.8308,65.40,53.99,Rnd_Adaptive_Content
13:31:02,6_data_TEST_DR2_MCEM0_SI1398.WAV.wav,2011_000253.jpg,Success,0.6146,0.000000,81.14,45.98,4.4631,50.70,53.42,Rnd_Adaptive_Content
13:31:03,6_data_TEST_DR1_FAKS0_SX133.WAV.wav,2012_004073.jpg,Success,0.6304,0.000000,86.68,50.18,3.5669,77.50,54.18,Rnd_Adaptive_Content
13:31:04,6_data_TEST_DR4_MTEB0_SX53.WAV.wav,2007_003011.jpg,Success,0.6096,0.000000,87.22,44.70,3.1011,55.10,53.44,Rnd_Adaptive_Content
13:31:04,6_data_TEST_DR2_MRGG0_SI1829.WAV.wav,2010_006926.jpg,Success,0.6370,0.000000,93.53,54.96,1.8544,48.00,52.74,Rnd_Adaptive_Content
13:31:05,6_data_TEST_DR4_MDLS0_SX98.WAV.wav,2009_001021.jpg,Success,0.6027,0.000000,80.75,45.03,4.8981,53.60,53.37,Rnd_Adaptive_Content
13:31:06,6_data_TEST_DR4_FCRH0_SX98.WAV.wav,2011_004927.jpg,Success,0.7504,0.000000,74.22,38.33,7.0582,65.30,53.59,Rnd_Adaptive_Content
13:31:07,6_data_TEST_DR4_MTEB0_SI2064.WAV.wav,2009_004507.jpg,Success,1.0981,0.000000,94.00,52.75,1.6765,21.10,52.51,Rnd_Adaptive_Content
13:31:08,6_data_TEST_DR3_MMAB0_SA2.WAV.wav,2008_007789.jpg,Success,0.7833,0.000000,86.56,54.18,3.5898,70.80,53.84,Rnd_Adaptive_Content
13:31:09,6_data_TEST_DR4_MBNS0_SI1220.WAV.wav,2008_000443.jpg,Success,0.8100,0.000000,88.45,49.05,2.4789,64.40,53.37,Rnd_Adaptive_Content
13:31:09,6_data_TEST_DR3_MMJR0_SA1.WAV.wav,2010_001337.jpg,Success,0.8010,0.000000,81.23,41.06,4.2950,50.70,52.57,Rnd_Adaptive_Content
13:31:10,6_data_TEST_DR4_MTLS0_SX110.WAV.wav,2009_001707.jpg,Success,0.6348,0.000000,86.74,46.10,3.4435,46.70,53.88,Rnd_Adaptive_Content
13:31:11,6_data_TEST_DR3_MMDH0_SX216.WAV.wav,2008_001741.png,Success,0.6310,0.000000,86.78,48.22,3.5653,59.00,53.78,Rnd_Adaptive_Content
13:31:12,6_data_TEST_DR2_MCCS0_SA2.WAV.wav,2011_004472.jpg,Success,0.6415,0.000000,87.94,52.79,2.6208,48.70,53.81,Rnd_Adaptive_Content
13:31:12,6_data_TEST_DR2_FJWB0_SA1.WAV.wav,2012_003152.jpg,Success,0.6227,0.000000,86.50,45.93,3.7610,52.30,54.16,Rnd_Adaptive_Content
13:31:13,6_data_TEST_DR4_FJMG0_SI551.WAV.wav,2011_005035.jpg,Success,0.6254,0.000000,87.51,50.11,2.9526,67.40,53.82,Rnd_Adaptive_Content
13:31:14,6_data_TEST_DR4_FDMS0_SX318.WAV.wav,2011_001097.jpg,Success,0.6135,0.000000,74.16,27.60,6.8894,65.20,53.62,Rnd_Adaptive_Content
13:31:14,6_data_TEST_DR5_FASW0_SX200.WAV.wav,2011_007096.jpg,Success,0.6460,0.000000,86.58,51.48,3.6846,69.40,54.02,Rnd_Adaptive_Content
13:31:15,6_data_TEST_DR4_MROA0_SI1970.WAV.wav,2009_000496.jpg,Success,0.6418,0.000000,86.49,39.16,3.6454,47.90,52.51,Rnd_Adaptive_Content
13:31:16,6_data_TEST_DR2_MPGL0_SA2.WAV.wav,2009_004347.jpg,Success,0.6098,0.000000,86.62,51.49,3.5375,70.70,53.75,Rnd_Adaptive_Content
13:31:16,6_data_TEST_DR5_FHES0_SI479.WAV.wav,2007_001487.png,Success,0.6197,0.000000,94.90,56.54,1.3545,38.90,53.95,Rnd_Adaptive_Content
13:31:17,6_data_TEST_DR4_MBNS0_SX320.WAV.wav,2012_001819.jpg,Success,0.6491,0.000000,80.67,38.58,5.2190,77.20,53.89,Rnd_Adaptive_Content
13:31:18,6_data_TEST_DR4_MKCL0_SI1091.WAV.wav,2009_003446.jpg,Success,0.9076,0.000000,93.88,56.72,1.7227,11.90,52.26,Rnd_Adaptive_Content
13:31:19,6_data_TEST_DR5_FHES0_SI1739.WAV.wav,2007_005273.png,Success,0.6090,0.000000,80.61,44.40,5.0477,54.60,53.40,Rnd_Adaptive_Content
13:31:20,6_data_TEST_DR1_MJSW0_SX290.WAV.wav,2009_000545.jpg,Success,1.1074,0.000000,89.00,53.19,2.1205,11.10,53.69,Rnd_Adaptive_Content
13:31:21,6_data_TEST_DR4_MROA0_SX47.WAV.wav,train.txt,Success,0.7622,0.000000,93.83,50.28,1.7278,44.20,51.77,Rnd_Adaptive_Content
13:31:22,6_data_TEST_DR2_FRAM1_SI522.WAV.wav,2008_004464.jpg,Success,0.8421,0.000000,93.48,60.36,1.8772,65.70,53.23,Rnd_Adaptive_Content
13:31:23,6_data_TEST_DR2_FJRE0_SI1116.WAV.wav,2008_001761.jpg,Success,0.8867,0.000000,81.86,42.36,3.8170,50.80,53.83,Rnd_Adaptive_Content
13:31:23,6_data_TEST_DR2_MPDF0_SI912.WAV.wav,2012_003491.jpg,Success,0.7256,0.000000,86.98,53.69,3.3742,72.60,53.54,Rnd_Adaptive_Content
13:31:24,6_data_TEST_DR4_MKCL0_SX371.WAV.wav,2010_001127.jpg,Success,0.6473,0.000000,89.07,52.32,2.0388,48.80,54.03,Rnd_Adaptive_Content
13:31:25,6_data_TEST_DR3_MBDG0_SA1.WAV.wav,2010_005780.jpg,Success,0.6331,0.000000,87.65,47.23,2.7999,52.60,53.97,Rnd_Adaptive_Content
13:31:26,6_data_TEST_DR2_MTMR0_SI673.WAV.wav,2009_004084.jpg,Success,0.8997,0.000000,94.03,52.79,1.6578,11.20,53.97,Rnd_Adaptive_Content
13:31:26,6_data_TEST_DR1_FELC0_SI1386.WAV.wav,2009_003840.jpg,Success,0.6283,0.000000,93.94,51.79,1.6960,62.90,52.66,Rnd_Adaptive_Content
13:31:27,6_data_TEST_DR4_FLKD0_SA2.WAV.wav,2010_004263.jpg,Success,0.6074,0.000000,86.45,49.65,3.6579,49.40,53.87,Rnd_Adaptive_Content
13:31:28,6_data_TEST_DR1_FAKS0_SA2.WAV.wav,2009_004748.png,Success,0.6308,0.000000,88.30,54.85,2.5189,56.50,53.82,Rnd_Adaptive_Content
13:31:28,6_data_TEST_DR1_MSTK0_SA2.WAV.wav,2007_005460.png,Success,0.6252,0.000000,87.74,50.35,2.8329,68.30,53.84,Rnd_Adaptive_Content
13:31:29,6_data_TEST_DR4_MBNS0_SI590.WAV.wav,2011_005721.jpg,Success,0.6323,0.000000,87.30,43.31,3.1223,49.80,53.91,Rnd_Adaptive_Content
13:31:30,6_data_TEST_DR4_FCFT0_SI1808.WAV.wav,2011_005507.jpg,Success,0.6532,0.000000,80.33,39.24,5.4588,46.30,54.27,Rnd_Adaptive_Content
13:31:31,6_data_TEST_DR3_MBWM0_SA2.WAV.wav,2008_000806.jpg,Success,0.6504,0.000000,87.43,46.48,3.0023,52.10,53.54,Rnd_Adaptive_Content
13:31:31,6_data_TEST_DR1_FJEM0_SX274.WAV.wav,2010_000645.jpg,Success,0.6662,0.000000,87.53,52.44,2.9158,62.90,53.84,Rnd_Adaptive_Content
13:31:32,6_data_TEST_DR2_MDBB0_SI565.WAV.wav,2008_000897.jpg,Success,0.6342,0.000000,88.68,58.46,2.2257,67.20,53.97,Rnd_Adaptive_Content
13:31:33,6_data_TEST_DR1_MSJS1_SA1.WAV.wav,2008_007201.jpg,Success,0.6531,0.000000,80.15,37.35,5.6837,67.00,54.04,Rnd_Adaptive_Content
13:31:34,6_data_TEST_DR2_MPGL0_SA1.WAV.wav,2010_000991.jpg,Success,1.0951,0.000000,81.67,50.17,4.0550,14.70,54.03,Rnd_Adaptive_Content
13:31:35,6_data_TEST_DR4_MPLB0_SA2.WAV.wav,2008_006021.jpg,Success,0.8520,0.000000,87.74,50.76,2.7093,66.10,53.64,Rnd_Adaptive_Content
13:31:36,6_data_TEST_DR4_FRNG0_SX275.WAV.wav,2009_003743.jpg,Success,0.8156,0.000000,81.20,47.24,4.4400,78.20,52.92,Rnd_Adaptive_Content
13:31:37,6_data_TEST_DR4_MJDM1_SI1085.WAV.wav,2011_006515.jpg,Success,1.1138,0.000000,87.53,54.04,2.9492,11.50,54.04,Rnd_Adaptive_Content
13:31:37,6_data_TEST_DR2_MRGG0_SX119.WAV.wav,2008_008331.jpg,Success,0.6223,0.000000,87.88,47.54,2.7863,68.00,53.59,Rnd_Adaptive_Content
13:31:38,6_data_TEST_DR2_MGWT0_SX99.WAV.wav,2008_000443.jpg,Success,0.6213,0.000000,93.44,59.21,1.8936,51.80,53.82,Rnd_Adaptive_Content
13:31:39,6_data_TEST_DR4_FCRH0_SI1088.WAV.wav,2010_000356.jpg,Success,0.6351,0.000000,81.38,46.38,4.2845,50.00,52.73,Rnd_Adaptive_Content
13:31:39,6_data_TEST_DR2_FPAS0_SX224.WAV.wav,2009_000553.png,Success,0.6034,0.000000,74.88,32.27,6.1422,87.80,53.61,Rnd_Adaptive_Content
13:31:40,6_data_TEST_DR2_FDRD1_SX374.WAV.wav,2008_004121.jpg,Success,0.7704,0.000000,68.72,32.37,7.6020,61.10,53.08,Rnd_Adaptive_Content
13:31:41,6_data_TEST_DR4_MJRF0_SI2081.WAV.wav,2007_005460.png,Success,0.6468,0.000000,89.34,53.02,1.9446,65.00,53.85,Rnd_Adaptive_Content
13:31:42,6_data_TEST_DR3_MMWH0_SA2.WAV.wav,2008_007692.jpg,Success,0.6449,0.000000,87.13,49.99,3.2251,40.20,53.46,Rnd_Adaptive_Content
13:31:42,6_data_TEST_DR4_FCFT0_SX278.WAV.wav,2011_002690.jpg,Success,0.6120,0.000000,87.74,43.90,2.7985,67.70,53.79,Rnd_Adaptive_Content
13:31:43,6_data_TEST_DR1_MRJO0_SX14.WAV.wav,2007_009554.png,Success,0.6002,0.000000,86.65,47.13,3.5387,55.30,53.72,Rnd_Adaptive_Content
13:31:44,6_data_TEST_DR4_FMAF0_SI829.WAV.wav,2008_001470.jpg,Success,0.6005,0.000000,81.14,42.26,4.5104,50.10,52.73,Rnd_Adaptive_Content
13:31:44,6_data_TEST_DR4_FNMR0_SI769.WAV.wav,2012_003571.jpg,Success,0.6323,0.000000,86.72,47.36,3.5697,52.10,53.68,Rnd_Adaptive_Content
13:31:45,6_data_TEST_DR4_MPLB0_SX134.WAV.wav,2011_006003.jpg,Success,0.6325,0.000000,87.44,49.83,2.9394,48.10,54.03,Rnd_Adaptive_Content
13:31:46,6_data_TEST_DR4_FDMS0_SI1502.WAV.wav,2011_002996.jpg,Success,0.6284,0.000000,88.32,42.56,2.5042,48.50,53.88,Rnd_Adaptive_Content
13:31:47,6_data_TEST_DR2_MPDF0_SI1542.WAV.wav,2011_003182.png,Success,0.6687,0.000000,87.39,51.79,3.0732,57.20,53.76,Rnd_Adaptive_Content
13:31:48,6_data_TEST_DR4_MKCL0_SA2.WAV.wav,2008_007709.jpg,Success,1.1837,0.000000,81.05,44.84,4.5040,15.10,54.11,Rnd_Adaptive_Content
13:31:49,6_data_TEST_DR3_MHPG0_SA1.WAV.wav,2008_001741.png,Success,0.7854,0.000000,87.44,51.45,3.0201,85.50,53.79,Rnd_Adaptive_Content
13:31:49,6_data_TEST_DR4_MPWM0_SA1.WAV.wav,2008_006300.jpg,Success,0.7692,0.000000,80.80,45.96,4.7993,84.80,54.47,Rnd_Adaptive_Content
13:31:50,6_data_TEST_DR3_FPKT0_SA2.WAV.wav,2007_001960.jpg,Success,0.7546,0.000000,74.47,37.40,6.6973,90.70,53.94,Rnd_Adaptive_Content
13:31:51,6_data_TEST_DR1_MSTK0_SI2284.WAV.wav,2008_000505.png,Success,0.6357,0.000000,86.91,48.22,3.3769,57.60,53.79,Rnd_Adaptive_Content
13:31:52,6_data_TEST_DR4_FEDW0_SI1653.WAV.wav,2008_008346.jpg,Success,0.6432,0.000000,74.69,37.81,6.4913,69.40,53.25,Rnd_Adaptive_Content
13:31:52,6_data_TEST_DR3_MCTW0_SX113.WAV.wav,2008_004612.jpg,Success,0.6359,0.000000,87.85,53.40,2.7039,70.30,53.33,Rnd_Adaptive_Content
13:31:53,6_data_TEST_DR4_MRKO0_SX137.WAV.wav,2011_001097.jpg,Success,0.6552,0.000000,86.50,48.42,3.5965,62.00,52.57,Rnd_Adaptive_Content
13:31:54,6_data_TEST_DR3_MJJG0_SA1.WAV.wav,2007_007818.png,Success,0.6229,0.000000,88.35,44.63,2.4470,61.80,53.79,Rnd_Adaptive_Content
13:31:54,6_data_TEST_DR2_FJAS0_SX410.WAV.wav,2012_000545.jpg,Success,0.6030,0.000000,81.53,36.88,4.1925,64.40,54.10,Rnd_Adaptive_Content
13:31:55,6_data_TEST_DR4_FGJD0_SX9.WAV.wav,2008_000515.png,Success,0.6173,0.000000,86.73,48.62,3.5282,54.80,53.30,Rnd_Adaptive_Content
13:31:56,6_data_TEST_DR2_FDRD1_SA2.WAV.wav,2007_003587.jpg,Success,0.6278,0.000000,81.25,44.67,4.3471,50.90,52.73,Rnd_Adaptive_Content
13:31:56,6_data_TEST_DR4_FMAF0_SX379.WAV.wav,2012_002144.jpg,Success,0.6195,0.000000,68.43,28.56,7.9683,66.10,53.64,Rnd_Adaptive_Content
13:31:57,6_data_TEST_DR3_MTHC0_SI2275.WAV.wav,2010_003168.png,Success,0.6238,0.000000,81.50,45.95,4.0323,53.50,54.01,Rnd_Adaptive_Content
