Metric,Mean,Std,Num_Runs
Val_Acc,0.6344333333333334,0.028756970169566468,3
Val_AUC,0.6812333333333332,0.02247873068777089,3
Precision,0.6638333333333334,0.1017200734040894,3
Recall,0.6511,0.23966566295571004,3
F1,0.6293333333333333,0.06320540588694401,3
