Metric,Mean,Std,Num_Runs
Val_Acc,0.6322333333333333,0.005084617324178223,3
Val_AUC,0.6849666666666666,0.035816523188792825,3
Precision,0.6650333333333333,0.06330674003084771,3
Recall,0.5822,0.18967770032346978,3
F1,0.6034999999999999,0.06843778196288944,3
