Metric,Mean,Std,Num_Runs
Val_Acc,0.60191,0.02010701646468494,10
Val_AUC,0.6789699999999999,0.02304098039966567,10
Precision,0.6716099999999999,0.03928470016007079,10
Recall,0.41904,0.1395978844156792,10
F1,0.5017299999999999,0.08418301557387399,10
Total_Time(s),1435.255,64.38288389695578,10
Max_RAM(MB),5888.162,1527.2261612537213,10
