Metric,Mean,Std,Num_Runs
Val_Acc,0.6878000000000001,0.025896524863386606,3
Val_AUC,0.7635666666666666,0.008649470118645088,3
Precision,0.7528333333333332,0.14602281785164034,3
Recall,0.6422333333333333,0.23099126246101456,3
F1,0.6620666666666667,0.06691908048780507,3
