Metric,Mean,Std,Num_Runs
Val_Acc,0.7033333333333333,0.0033501243758006153,3
Val_AUC,0.7993,0.02598153190248799,3
Precision,0.7944,0.08066529613160789,3
Recall,0.5644666666666667,0.08571442896813426,3
F1,0.6531000000000001,0.036189639401353495,3
