Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Total_Time(s),Max_RAM(MB),Model_Path
2026-06-16 21:15:16,cnn,5,64,False,0.5537,0.5585,0.5714,0.4295,0.4904,264.11,3299.57,/content/drive/MyDrive/Git-audio-stego/audio-steganograph/Steganalysis/logs/LSB_CNN_Case5_Timit1000_voc500_128/CNN_D5_F64_LR0.0001_20260616-205159/run_5/best_model.keras
