epoch,accuracy,auc,duration,loss,ram_usage,val_accuracy,val_auc,val_loss
0,0.6087786555290222,0.6867096424102783,21.390202045440674,0.6144387722015381,2538.1015625,0.48230087757110596,0.5430730581283569,0.6064988970756531
1,0.6230915784835815,0.7046592235565186,5.41257119178772,0.581366240978241,2636.953125,0.6725663542747498,0.7092567682266235,0.5923936367034912
2,0.642175555229187,0.7417035698890686,5.851459264755249,0.5480857491493225,2751.546875,0.6592920422554016,0.7780171036720276,0.5220890641212463
3,0.6708015203475952,0.7704187631607056,5.547256946563721,0.5190922021865845,2805.55078125,0.6637167930603027,0.7847521305084229,0.5072282552719116
4,0.6688931584358215,0.7818126082420349,5.478153944015503,0.5024403929710388,2865.1640625,0.6946902871131897,0.7984572649002075,0.4876464009284973
5,0.6898854970932007,0.7945960164070129,5.613121747970581,0.4965457618236542,2922.6328125,0.6725663542747498,0.7876889109611511,0.4828742742538452
6,0.6870229244232178,0.7994763255119324,5.520900726318359,0.4868030846118927,2959.75390625,0.6991150379180908,0.8151773810386658,0.462264746427536
7,0.6841602921485901,0.7987461090087891,5.718733310699463,0.4806203246116638,2959.796875,0.7035398483276367,0.8432531356811523,0.43505555391311646
8,0.6879770755767822,0.8129006624221802,5.59831166267395,0.457294762134552,3009.32421875,0.6991150379180908,0.8173310160636902,0.4511639475822449
9,0.7232824563980103,0.8362456560134888,5.850278854370117,0.44122985005378723,3038.7109375,0.730088472366333,0.8562926054000854,0.419506311416626
10,0.7270992398262024,0.8368776440620422,5.717545986175537,0.4435967206954956,3045.7109375,0.7566371560096741,0.8775550127029419,0.40891385078430176
11,0.7185114622116089,0.836842954158783,6.143429756164551,0.4395243525505066,3055.8515625,0.730088472366333,0.855548620223999,0.42360058426856995
12,0.7194656729698181,0.8401098251342773,5.848390817642212,0.4385806918144226,3069.359375,0.7035398483276367,0.8449761867523193,0.42833107709884644
13,0.7070610523223877,0.8287613987922668,5.906268835067749,0.44460490345954895,3069.359375,0.747787594795227,0.8591902256011963,0.4242696166038513
14,0.7414122223854065,0.8528112769126892,5.964510917663574,0.42645782232284546,3069.36328125,0.752212405204773,0.864554762840271,0.4035612940788269
15,0.705152690410614,0.8404995203018188,6.040233373641968,0.42753779888153076,3076.1171875,0.76106196641922,0.8778291344642639,0.39282310009002686
16,0.7356870174407959,0.8582432866096497,6.289888381958008,0.419234037399292,3079.5546875,0.73893803358078,0.8618529438972473,0.40836846828460693
17,0.739503800868988,0.8563293814659119,6.322094202041626,0.41443338990211487,3079.5546875,0.752212405204773,0.8732085824012756,0.3912424147129059
18,0.7509542107582092,0.8718005418777466,6.238520622253418,0.40227317810058594,3089.6796875,0.747787594795227,0.8713681697845459,0.3987758457660675
19,0.7261450290679932,0.8477143049240112,6.028709888458252,0.4150741696357727,3089.890625,0.7345132827758789,0.8645939230918884,0.41872745752334595
20,0.75,0.864592969417572,6.052563190460205,0.4069555997848511,3089.890625,0.76106196641922,0.8821755647659302,0.3800928294658661
21,0.7547709941864014,0.863737165927887,5.918376922607422,0.410859078168869,3096.640625,0.752212405204773,0.8761844635009766,0.3904265761375427
22,0.7385495901107788,0.8568793535232544,5.936160326004028,0.4093542993068695,3113.73828125,0.747787594795227,0.8773592114448547,0.3900023400783539
23,0.7490457892417908,0.8647915124893188,5.871688604354858,0.40683355927467346,3096.859375,0.76106196641922,0.8770850896835327,0.39196261763572693
24,0.7480915784835815,0.8755426406860352,5.832108736038208,0.3944290280342102,3096.859375,0.778761088848114,0.8845641613006592,0.3919060230255127
25,0.7576335668563843,0.8734449148178101,5.946645736694336,0.395315021276474,3096.97265625,0.7964601516723633,0.9014409780502319,0.3685857653617859
26,0.7557252049446106,0.8773290514945984,5.869539022445679,0.388297975063324,3100.37109375,0.7743362784385681,0.8886757493019104,0.3739933371543884
27,0.7442747950553894,0.8725908398628235,6.054128170013428,0.3908681571483612,3100.37109375,0.7433628439903259,0.8796303272247314,0.3970346748828888
28,0.7585877776145935,0.8724287748336792,5.981786489486694,0.3933924436569214,3100.37109375,0.7831858396530151,0.8925521969795227,0.37365737557411194
29,0.7757633328437805,0.8859058618545532,5.994811534881592,0.38418570160865784,3100.37109375,0.7876105904579163,0.8973293900489807,0.36605820059776306
30,0.7538167834281921,0.879583477973938,10.19115924835205,0.38562285900115967,3100.37109375,0.7876105904579163,0.8990132212638855,0.3650427758693695
31,0.767175555229187,0.8830851316452026,6.017215013504028,0.3807579278945923,3100.37109375,0.7920354008674622,0.9025374054908752,0.3575995862483978
32,0.767175555229187,0.8902144432067871,6.022258520126343,0.3736375570297241,3103.74609375,0.7876105904579163,0.8997963070869446,0.3621634542942047
33,0.7824427485466003,0.8958176374435425,6.14387583732605,0.3759509325027466,3110.5,0.7876105904579163,0.901715099811554,0.35762685537338257
34,0.767175555229187,0.8849044442176819,6.043210506439209,0.3800756335258484,3103.74609375,0.7964601516723633,0.907197117805481,0.3534497022628784
35,0.7767175436019897,0.8906130790710449,6.058302879333496,0.37603622674942017,3103.74609375,0.7876105904579163,0.8968595862388611,0.3696025609970093
36,0.7805343270301819,0.8904237151145935,5.974011659622192,0.37323737144470215,3103.74609375,0.7831858396530151,0.8998355269432068,0.3657090961933136
37,0.7681297659873962,0.8888558745384216,5.937556028366089,0.3750664293766022,3103.74609375,0.778761088848114,0.8960764408111572,0.36691612005233765
38,0.7824427485466003,0.8950089812278748,5.989288330078125,0.36782917380332947,3103.75,0.7964601516723633,0.9043777585029602,0.35401391983032227
39,0.7709923386573792,0.8934794068336487,5.8899829387664795,0.36768898367881775,3103.75,0.7920354008674622,0.9075886607170105,0.34959954023361206
40,0.7862595319747925,0.9004337787628174,5.953209161758423,0.36151865124702454,3127.37890625,0.7920354008674622,0.9040644764900208,0.3528149127960205
41,0.7786259651184082,0.8960288166999817,10.206031560897827,0.36517012119293213,3127.37890625,0.7920354008674622,0.9051609039306641,0.3519936203956604
42,0.7738549709320068,0.8970448970794678,5.930105686187744,0.3631364405155182,3127.390625,0.7876105904579163,0.9023023843765259,0.3559585213661194
43,0.7795801758766174,0.8978060483932495,5.930314540863037,0.3635203242301941,3127.390625,0.7920354008674622,0.9075887203216553,0.34613314270973206
44,0.7853053212165833,0.8989405632019043,6.075560808181763,0.3633032739162445,3154.39453125,0.7876105904579163,0.9086459875106812,0.345812052488327
45,0.7853053212165833,0.9001516103744507,6.038761854171753,0.36226505041122437,3127.390625,0.7831858396530151,0.9063748717308044,0.3482920825481415
46,0.777671754360199,0.8999894261360168,6.095602750778198,0.35850608348846436,3127.390625,0.7876105904579163,0.9063356518745422,0.3495945632457733
47,0.7757633328437805,0.8980646729469299,6.009891510009766,0.3631025552749634,3130.765625,0.7920354008674622,0.9082935452461243,0.34608468413352966
48,0.7786259651184082,0.9008963108062744,6.296093463897705,0.35549694299697876,3130.765625,0.7920354008674622,0.9090375304222107,0.3461790084838867
49,0.7872137427330017,0.9018287062644958,5.954386472702026,0.36021265387535095,3130.765625,0.8008849620819092,0.908724308013916,0.3453049063682556
