Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:43:28,cnn,5,32,False,0.6833,0.7991,0.7670,0.5267,0.6245,Steganalysis/logs/CNN_D5_F32_20260126-034205/best_model.keras
