Metric,Mean,Std,Num_Runs
Val_Acc,0.82302,0.009334023783985132,10
Val_AUC,0.92544,0.007503954513010683,10
Precision,0.7489100000000001,0.013968651410290894,10
Recall,0.9734700000000001,0.041510187504595376,10
F1,0.8459,0.01153025006956338,10
Total_Time(s),1581.185,61.657422595427306,10
Max_RAM(MB),5577.276,1490.9721470250356,10
