epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5716666579246521,0.590506911277771,0.6869556903839111,0.596666693687439,0.5181555151939392,0.6742498278617859
1,0.6141666769981384,0.6433805823326111,0.6518344879150391,0.503333330154419,0.6576000452041626,0.6438974738121033
2,0.6100000143051147,0.6687902212142944,0.6326403021812439,0.6233333349227905,0.6922222375869751,0.6276887655258179
3,0.6299999952316284,0.6800680756568909,0.6249001622200012,0.6333333253860474,0.6959333419799805,0.6113641858100891
4,0.6266666650772095,0.6811666488647461,0.6217970848083496,0.6399999856948853,0.6953555941581726,0.606198251247406
5,0.6158333420753479,0.6952513456344604,0.6099913716316223,0.6233333349227905,0.6970888376235962,0.6029999852180481
6,0.6175000071525574,0.6861389875411987,0.6157577633857727,0.6133333444595337,0.6945778131484985,0.599416971206665
7,0.6225000023841858,0.6874679923057556,0.6127356290817261,0.6200000047683716,0.7016888856887817,0.5993999242782593
8,0.6200000047683716,0.6988610625267029,0.6087602972984314,0.6066666841506958,0.7031111717224121,0.5997054576873779
9,0.612500011920929,0.6900596618652344,0.6060799956321716,0.6233333349227905,0.6954888701438904,0.600807785987854
10,0.60916668176651,0.6907528042793274,0.6108580231666565,0.6299999952316284,0.6983777284622192,0.6001819968223572
11,0.625,0.6992014050483704,0.6001182198524475,0.6299999952316284,0.7039110660552979,0.5999041795730591
12,0.6058333516120911,0.6807431578636169,0.6131036281585693,0.6066666841506958,0.6954666972160339,0.6012821197509766
13,0.6100000143051147,0.6880819201469421,0.6056622266769409,0.6000000238418579,0.6958222389221191,0.6011981964111328
14,0.6150000095367432,0.6928499937057495,0.6112592220306396,0.596666693687439,0.6933555603027344,0.6015343070030212
15,0.6391666531562805,0.7037208080291748,0.6010215878486633,0.6033333539962769,0.6929110884666443,0.6013435125350952
16,0.6299999952316284,0.7033305764198303,0.5970356464385986,0.6066666841506958,0.695555567741394,0.6010106205940247
17,0.6150000095367432,0.6983694434165955,0.6018971800804138,0.6100000143051147,0.6969111561775208,0.6010477542877197
18,0.5958333611488342,0.6769985556602478,0.6118532419204712,0.6000000238418579,0.6986000537872314,0.6009723544120789
19,0.6191666722297668,0.6880472302436829,0.6145178079605103,0.6033333539962769,0.7000666260719299,0.6009030938148499
20,0.5950000286102295,0.6812069416046143,0.6107596158981323,0.6066666841506958,0.696733295917511,0.6006212830543518
21,0.6449999809265137,0.7285555005073547,0.5795178413391113,0.5933333039283752,0.7008889317512512,0.6003417372703552
22,0.6166666746139526,0.7021527886390686,0.5978845953941345,0.6066666841506958,0.6987111568450928,0.6004700660705566
23,0.6241666674613953,0.6990472078323364,0.5996564626693726,0.6066666841506958,0.6978667378425598,0.6004511117935181
24,0.6441666483879089,0.7168194055557251,0.5909096002578735,0.6033333539962769,0.6998000144958496,0.600399911403656
25,0.6233333349227905,0.6955541372299194,0.5986679792404175,0.6033333539962769,0.7017110586166382,0.6003509759902954
26,0.6266666650772095,0.7047069668769836,0.5970401167869568,0.6000000238418579,0.7006444334983826,0.600233256816864
27,0.6191666722297668,0.7033319473266602,0.5987821221351624,0.6066666841506958,0.6995999813079834,0.600355863571167
28,0.6324999928474426,0.7070804834365845,0.5992371439933777,0.6066666841506958,0.6989111304283142,0.6005301475524902
29,0.628333330154419,0.7019819617271423,0.5963411927223206,0.6066666841506958,0.6994888782501221,0.6004358530044556
