Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:40:35,cnn,2,32,False,0.6400,0.6982,0.6875,0.5133,0.5878,Steganalysis/logs/CNN_D2_F32_20260126-033944/best_model.keras
