Metric,Mean,Std,Num_Runs
Val_Acc,0.6628000000000001,0.02406643582530102,10
Val_AUC,0.7285799999999999,0.0651095623630747,10
Precision,0.65465,0.07620197212379451,10
Recall,0.7573099999999999,0.16845561532146483,10
F1,0.68402,0.056069773992370925,10
Total_Time(s),87.765,1.6052362235301507,10
Max_RAM(MB),2060.303,21.957378941941116,10
