Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:48:27,cnn,5,32,False,0.6933,0.7893,0.8021,0.5133,0.6260,Steganalysis/logs/CNN_D5_F32_20260126-034706/best_model.keras
