Metric,Mean,Std,Num_Runs
Val_Acc,0.66933,0.0295141039730725,10
Val_AUC,0.74054,0.026735045664196398,10
Precision,0.6857800000000001,0.04848919238116652,10
Recall,0.63734,0.04869447150915139,10
F1,0.65819,0.02540334404933511,10
Total_Time(s),296.57899999999995,11.38389647216141,10
Max_RAM(MB),3445.085,452.19992929013165,10
