Timestamp,Algo,Depth,Filters,BiLSTM,Val_Acc,Val_AUC,Precision,Recall,F1,Model_Path
2026-01-26 03:59:07,cnn,6,32,False,0.6767,0.7842,0.7849,0.4867,0.6008,Steganalysis/logs/CNN_D6_F32_20260126-035710/best_model.keras
