epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6033333539962769,0.6678487062454224,0.6744905114173889,0.4866666793823242,0.5685777068138123,0.7207716107368469
1,0.625,0.7107361555099487,0.6033362746238708,0.5099999904632568,0.6605778336524963,0.7154726982116699
2,0.6383333206176758,0.7183944582939148,0.576745331287384,0.5133333206176758,0.626444399356842,0.6356911063194275
3,0.6625000238418579,0.750054121017456,0.5522806644439697,0.6133333444595337,0.6282222270965576,0.6439449191093445
4,0.6499999761581421,0.7399749755859375,0.5532025098800659,0.6200000047683716,0.7261999845504761,0.5612100958824158
5,0.659166693687439,0.7498597502708435,0.5414225459098816,0.6000000238418579,0.7200444340705872,0.5515137314796448
6,0.6658333539962769,0.7731806039810181,0.5203564167022705,0.6499999761581421,0.7401332855224609,0.5379939675331116
7,0.6650000214576721,0.7668306231498718,0.5195865035057068,0.6366666555404663,0.7388666272163391,0.5277252197265625
8,0.6833333373069763,0.7857930064201355,0.5105994939804077,0.6433333158493042,0.7653777003288269,0.522463321685791
9,0.6758333444595337,0.774899959564209,0.506770670413971,0.6299999952316284,0.7491333484649658,0.5108878016471863
10,0.6741666793823242,0.779598593711853,0.5081751346588135,0.6433333158493042,0.7659555673599243,0.5025560259819031
11,0.6549999713897705,0.7730944156646729,0.5094049572944641,0.7166666388511658,0.762844443321228,0.4924548864364624
12,0.6941666603088379,0.8005304932594299,0.49469348788261414,0.6600000262260437,0.775866687297821,0.486391544342041
13,0.6916666626930237,0.8002861142158508,0.48814019560813904,0.6100000143051147,0.737666666507721,0.5147268772125244
14,0.7008333206176758,0.8078111410140991,0.4845438599586487,0.6433333158493042,0.7656667232513428,0.5058445334434509
15,0.7124999761581421,0.8187069892883301,0.4761185348033905,0.6399999856948853,0.7719999551773071,0.5050378441810608
16,0.7049999833106995,0.8128138780593872,0.4773392677307129,0.6600000262260437,0.7844222784042358,0.4762958884239197
17,0.7108333110809326,0.8235750198364258,0.4676899313926697,0.6233333349227905,0.7687333226203918,0.4875093102455139
18,0.7308333516120911,0.8313208222389221,0.4650436341762543,0.6333333253860474,0.7814000248908997,0.4899831712245941
19,0.7183333039283752,0.8298318982124329,0.46116939187049866,0.6766666769981384,0.7861778140068054,0.4853146970272064
20,0.7291666865348816,0.8376083970069885,0.454628586769104,0.6700000166893005,0.7804222106933594,0.4863256812095642
21,0.7275000214576721,0.8426471948623657,0.44889795780181885,0.6366666555404663,0.7713555693626404,0.48762384057044983
22,0.7408333420753479,0.8460042476654053,0.4560513198375702,0.6200000047683716,0.7615110874176025,0.5124956369400024
23,0.7450000047683716,0.8429805636405945,0.4540366232395172,0.6466666460037231,0.7866443991661072,0.48863881826400757
24,0.7450000047683716,0.8474181294441223,0.44925668835639954,0.6266666650772095,0.7741777300834656,0.4920799732208252
25,0.7350000143051147,0.8449180126190186,0.44712960720062256,0.6299999952316284,0.7789999842643738,0.4866361618041992
26,0.7316666841506958,0.8422152400016785,0.44566115736961365,0.6399999856948853,0.7806222438812256,0.48889362812042236
27,0.7366666793823242,0.8467972278594971,0.44666722416877747,0.6299999952316284,0.775266706943512,0.4875696897506714
28,0.7275000214576721,0.8462222218513489,0.4468748867511749,0.6266666650772095,0.7744666934013367,0.4905630350112915
29,0.7425000071525574,0.8532458543777466,0.4423210620880127,0.6366666555404663,0.7744888663291931,0.4898682236671448
