epoch,accuracy,auc,duration,loss,ram_usage,val_accuracy,val_auc,val_loss
0,0.6033333539962769,0.6521291732788086,31.83912444114685,0.7339467406272888,2385.53125,0.6399999856948853,0.536622166633606,0.8032023906707764
1,0.6316666603088379,0.7095430493354797,4.42800498008728,0.5922744274139404,2560.515625,0.6466666460037231,0.7146888971328735,0.5884374380111694
2,0.6108333468437195,0.6981889009475708,4.119980096817017,0.5961068272590637,2596.98828125,0.6366666555404663,0.7264888882637024,0.538173496723175
3,0.6291666626930237,0.7219792008399963,4.108830213546753,0.552422821521759,2597.30859375,0.6433333158493042,0.7344222068786621,0.5257318615913391
4,0.637499988079071,0.7275583744049072,4.502706050872803,0.5407512784004211,2607.45703125,0.6666666865348816,0.7430222034454346,0.5190663933753967
5,0.6225000023841858,0.7254514098167419,4.198822736740112,0.5448551177978516,2600.95703125,0.6333333253860474,0.6924444437026978,0.5172247290611267
6,0.6433333158493042,0.7294332981109619,4.455280065536499,0.538053035736084,2600.9609375,0.5699999928474426,0.6775777339935303,0.5247998237609863
7,0.6308333277702332,0.7173681259155273,4.5085577964782715,0.5465327501296997,2604.2734375,0.6200000047683716,0.6897555589675903,0.5220469832420349
8,0.6225000023841858,0.7372708320617676,4.075186252593994,0.5247864723205566,2614.3984375,0.5899999737739563,0.690488874912262,0.5172622203826904
9,0.6633333563804626,0.7495306134223938,4.045454740524292,0.5225614309310913,2614.40234375,0.6466666460037231,0.725444495677948,0.51167893409729
10,0.6383333206176758,0.7306069135665894,4.101874589920044,0.5283162593841553,2621.16015625,0.596666693687439,0.6990888714790344,0.5143041610717773
11,0.6458333134651184,0.7379916310310364,4.065039157867432,0.5218732357025146,2621.171875,0.5933333039283752,0.7015111446380615,0.5137755274772644
12,0.6399999856948853,0.7415542006492615,4.0271196365356445,0.5248234272003174,2621.1875,0.596666693687439,0.7071777582168579,0.5120335817337036
13,0.6299999952316284,0.729794442653656,4.062229633331299,0.5193085670471191,2641.453125,0.5866666436195374,0.6966888904571533,0.5140445232391357
14,0.6433333158493042,0.736977756023407,4.074242353439331,0.5232422947883606,2621.21875,0.5866666436195374,0.7034666538238525,0.5125676393508911
15,0.6449999809265137,0.7440874576568604,4.019056081771851,0.520004391670227,2621.234375,0.6033333539962769,0.7044222354888916,0.5116369724273682
16,0.6516666412353516,0.745805561542511,4.3523547649383545,0.5162235498428345,2621.25,0.5733333230018616,0.7020000219345093,0.5110586285591125
17,0.6633333563804626,0.7500790953636169,4.082790851593018,0.5150168538093567,2621.265625,0.5866666436195374,0.6999332904815674,0.5116260051727295
18,0.6424999833106995,0.7393458485603333,4.030025959014893,0.517223060131073,2621.26953125,0.5899999737739563,0.7003110647201538,0.5110194683074951
19,0.6508333086967468,0.7389971613883972,4.053365468978882,0.5191884636878967,2621.2890625,0.5866666436195374,0.6974666118621826,0.5112285614013672
20,0.6566666960716248,0.753890335559845,4.080628395080566,0.5149423480033875,2621.296875,0.5866666436195374,0.6945555210113525,0.5109056830406189
21,0.6549999713897705,0.7539846897125244,4.050524950027466,0.5136946439743042,2621.30859375,0.5833333134651184,0.6951555609703064,0.5112876892089844
22,0.6741666793823242,0.7551193833351135,4.049604654312134,0.5174322128295898,2621.3125,0.5766666531562805,0.6946666240692139,0.5105177164077759
23,0.6608333587646484,0.751883327960968,4.131681680679321,0.5130462646484375,2621.328125,0.5866666436195374,0.6950444579124451,0.5087025761604309
24,0.6583333611488342,0.7471902370452881,4.050150394439697,0.5176361799240112,2621.3359375,0.5899999737739563,0.6933777928352356,0.5097861289978027
25,0.653333306312561,0.7447208166122437,4.067629337310791,0.5165915489196777,2624.63671875,0.5799999833106995,0.6932888627052307,0.5100806355476379
26,0.6383333206176758,0.7364153265953064,4.141262531280518,0.5175007581710815,2631.3984375,0.5733333230018616,0.6944667100906372,0.51008141040802
27,0.6391666531562805,0.7385083436965942,4.058254718780518,0.5156002640724182,2624.65234375,0.5833333134651184,0.6918444633483887,0.5091729164123535
28,0.6516666412353516,0.7478583455085754,4.044147729873657,0.518016517162323,2624.6640625,0.5766666531562805,0.693244457244873,0.5098751187324524
29,0.6600000262260437,0.7638736367225647,4.104510307312012,0.5126088857650757,2624.671875,0.5799999833106995,0.6937555074691772,0.5099196434020996
30,0.6541666388511658,0.7554860711097717,4.077609062194824,0.5117841362953186,2631.43359375,0.5799999833106995,0.693933367729187,0.5094642043113708
31,0.6583333611488342,0.7593361139297485,4.034057855606079,0.5110141038894653,2631.4453125,0.5799999833106995,0.6959778070449829,0.5093281269073486
32,0.6458333134651184,0.7518819570541382,4.07821798324585,0.5124063491821289,2638.203125,0.5833333134651184,0.6934666633605957,0.508969247341156
33,0.6675000190734863,0.7566527724266052,4.087766647338867,0.5159473419189453,2624.7109375,0.5833333134651184,0.6925555467605591,0.5089771151542664
34,0.6474999785423279,0.7563194632530212,4.041711091995239,0.510008692741394,2624.71875,0.5799999833106995,0.6963555812835693,0.5091521143913269
35,0.6399999856948853,0.7403818964958191,4.061220169067383,0.5156012177467346,2624.72265625,0.5799999833106995,0.694933295249939,0.5092312693595886
36,0.6316666603088379,0.7270833253860474,4.122684717178345,0.5172491073608398,2624.734375,0.5799999833106995,0.6956444978713989,0.5092183947563171
37,0.6483333110809326,0.7470903396606445,4.041472673416138,0.5131723284721375,2624.7421875,0.5799999833106995,0.6950666904449463,0.5090822577476501
38,0.6566666960716248,0.7562943696975708,4.043766736984253,0.5177525281906128,2624.75,0.5799999833106995,0.6955778002738953,0.5091032981872559
39,0.6683333516120911,0.7619139552116394,4.0920445919036865,0.5116966366767883,2624.76171875,0.5799999833106995,0.6967111229896545,0.5091019868850708
40,0.6424999833106995,0.7441917657852173,4.026571273803711,0.5159596800804138,2624.76953125,0.5833333134651184,0.6958667039871216,0.5091173648834229
41,0.6700000166893005,0.7585194110870361,4.040586233139038,0.5151498317718506,2641.65625,0.5799999833106995,0.6958667039871216,0.5091037750244141
42,0.6516666412353516,0.7532457709312439,4.1358420848846436,0.5125728845596313,2624.78515625,0.5799999833106995,0.6964666843414307,0.5091079473495483
43,0.6558333039283752,0.7517625093460083,4.04634952545166,0.5129554867744446,2632.1640625,0.5833333134651184,0.6953778266906738,0.5091813206672668
44,0.6616666913032532,0.7657583355903625,4.0413782596588135,0.5097102522850037,2632.16796875,0.5833333134651184,0.6955333352088928,0.5091705322265625
45,0.6424999833106995,0.743976354598999,4.11337947845459,0.5149338245391846,2632.17578125,0.5799999833106995,0.6963333487510681,0.5090969800949097
46,0.6641666889190674,0.7637041807174683,4.0554821491241455,0.5113683938980103,2632.1796875,0.5799999833106995,0.6941333413124084,0.5091429352760315
47,0.6566666960716248,0.7519111037254333,4.038177490234375,0.5112144351005554,2632.18359375,0.5799999833106995,0.6959555149078369,0.5091360211372375
48,0.6741666793823242,0.7581778168678284,4.087285995483398,0.5115546584129333,2632.19140625,0.5833333134651184,0.6941555738449097,0.5091742873191833
49,0.6491666436195374,0.7551611661911011,4.074578285217285,0.5128118991851807,2632.1953125,0.5833333134651184,0.6952444314956665,0.5091589093208313

AVERAGE,4.6654,2616.8518,N/A,N/A
TOTAL_TIME,233.27,MAX_RAM,N/A,N/A
