Metric,Mean,Std,Num_Runs
Val_Acc,0.6221500000000001,0.005595484290429578,10
Val_AUC,0.71426,0.007010658552042969,10
Precision,0.63037,0.042047936929176466,10
Recall,0.6336299999999999,0.16298243974939958,10
F1,0.6175799999999999,0.06312643045683973,10
Total_Time(s),208.89300000000003,3.3234655607262362,10
Max_RAM(MB),3164.1099999999997,406.5094497466613,10
